host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
122,51,complex,1,100,1/100,100
132,488,none,43,100,43/100,56
132,488,trans,2,100,2/100,56
132,51,complex,4,100,4/100,100
132,51,none,36,100,36/100,100
136,51,complex,63,100,63/100,100
166,297,none,54,100,54/100,94
166,297,trans,4,100,4/100,94
166,419,none,87,100,87/100,93
166,419,trans,4,100,4/100,93
166,951,none,75,100,75/100,96
166,951,trans,5,100,5/100,96
258,828,complex,2,100,2/100,100
297,166,trans,36,100,36/100,94
297,419,complex,2,100,2/100,100
297,419,none,55,100,55/100,100
297,419,trans,40,100,40/100,100
297,51,complex,1,100,1/100,76
297,51,none,32,100,32/100,76
297,951,none,44,100,44/100,97
297,951,trans,36,100,36/100,97
419,166,trans,2,100,2/100,93
419,297,trans,3,100,3/100,100
419,951,none,78,100,78/100,94
488,132,trans,11,100,11/100,56
488,51,complex,14,100,14/100,100
488,51,none,29,100,29/100,100
51,122,trans,99,100,99/100,100
51,132,trans,60,100,60/100,100
51,136,trans,37,100,37/100,100
51,220,trans,100,100,100/100,100
51,254,trans,100,100,100/100,100
51,297,trans,43,100,43/100,76
51,488,trans,57,100,57/100,100
51,68,complex,38,100,38/100,60
51,68,none,20,100,20/100,60
51,68,trans,2,100,2/100,60
51,692,complex,75,100,75/100,95
51,692,none,19,100,19/100,95
51,692,trans,1,100,1/100,95
51,828,complex,39,100,39/100,100
51,828,trans,61,100,61/100,100
51,857,complex,35,100,35/100,71
51,857,none,31,100,31/100,71
51,857,trans,5,100,5/100,71
51,951,none,20,100,20/100,53
51,951,trans,33,100,33/100,53
539,617,complex,7,100,7/100,100
539,617,trans,93,100,93/100,100
539,68,complex,55,100,55/100,94
539,68,none,15,100,15/100,94
539,692,complex,8,100,8/100,69
539,692,none,29,100,29/100,69
539,692,trans,1,100,1/100,69
569,828,complex,43,100,43/100,100
68,539,trans,24,100,24/100,94
68,692,complex,31,100,31/100,94
68,692,none,26,100,26/100,94
68,692,trans,6,100,6/100,94
692,539,trans,31,100,31/100,69
692,68,trans,31,100,31/100,94
692,857,complex,27,100,27/100,89
692,857,none,26,100,26/100,89
692,857,trans,34,100,34/100,89
828,258,trans,98,100,98/100,100
828,569,trans,57,100,57/100,100
828,752,trans,100,100,100/100,100
857,692,trans,2,100,2/100,89
951,166,trans,16,100,16/100,96
951,297,trans,17,100,17/100,97
951,419,trans,16,100,16/100,94
