host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5
14,1000_to_1099,1049.5,10,10,1,4,0.9591145000000001,0.9591145000000001,0.801781,2.326015,1.6507504222222222,1.6507504222222222,0.9591145000000001,0.9591145000000001,0.801781,2.326015,1.6507504222222222,1.6507504222222222,1,0,0,0,0
20,1000_to_1099,1049.5,10,10,1,1,1.0823752,1.0823752,1.14411,2.27231,1.2188336,1.2188336,1.0823752,1.0823752,1.14411,2.27231,1.2188336,1.2188336,1,0,0,0,0
200,1000_to_1099,1049.5,10,10,1,1,0.7426408,0.7426408,0.628761,1.8181900000000002,1.1339168444444445,1.1339168444444445,0.7426408,0.7426408,0.628761,1.8181900000000002,1.1339168444444445,1.1339168444444445,1,0,0,0,0
218,1000_to_1099,1049.5,10,10,1,1,1.3280261,1.3280261,1.5993089999999999,2.7422819999999994,1.6748809555555555,1.6748809555555555,1.3280261,1.3280261,1.5993089999999999,2.7422819999999994,1.6748809555555555,1.6748809555555555,1,0,0,0,0
318,1000_to_1099,1049.5,10,10,1,1,2.1038791,2.1038791,2.963197,4.810284,2.2259456666666666,2.2259456666666666,2.1038791,2.1038791,2.963197,4.810284,2.2259456666666666,2.2259456666666666,1,0,0,0,0
363,1000_to_1099,1049.5,10,10,1,1,0.4652653,0.4652653,0.647845,1.097733,0.6272777555555555,0.6272777555555555,0.4652653,0.4652653,0.647845,1.097733,0.6272777555555555,0.6272777555555555,1,0,0,0,0
411,1000_to_1099,1049.5,10,10,1,1,2.3409584,2.3409584,1.938279,4.606708,2.771966977777778,2.771966977777778,2.3409584,2.3409584,1.938279,4.606708,2.771966977777778,2.771966977777778,1,0,0,0,0
492,1000_to_1099,1049.5,10,10,2,2,2.8179422999999995,1.4287073333333336,3.7435729999999996,6.160019,3.7471071777777776,1.9478465333333332,2.8179422999999995,1.4287073333333336,3.7435729999999996,6.160019,3.7471071777777776,1.9478465333333332,0.6,0.4,0,0,0
494,1000_to_1099,1049.5,10,10,1,1,0.8064172999999999,0.8064172999999999,0.938099,2.021355,1.161118288888889,1.161118288888889,0.8064172999999999,0.8064172999999999,0.938099,2.021355,1.161118288888889,1.161118288888889,1,0,0,0,0
562,1000_to_1099,1049.5,10,10,1,3,1.4696246,1.4696246,1.386843,3.5105370000000002,2.465927466666667,2.465927466666667,1.4696246,1.4696246,1.386843,3.5105370000000002,2.465927466666667,2.465927466666667,1,0,0,0,0
580,1000_to_1099,1049.5,10,10,1,1,0.1994613,0.1994613,0.23513499999999998,0.443348,0.268793,0.268793,0.1994613,0.1994613,0.23513499999999998,0.443348,0.268793,0.268793,1,0,0,0,0
82,1000_to_1099,1049.5,10,10,2,5,7.391378899999999,6.47402825,6.726933,14.879193999999998,11.53236571111111,10.942025142857142,7.391378899999999,6.47402825,6.726933,14.879193999999998,11.53236571111111,10.942025142857142,0.8,0.2,0,0,0
960,1000_to_1099,1049.5,10,10,2,2,7.3778788,4.4263425000000005,7.739521,16.618663,9.448242666666667,6.978732285714286,7.3778788,4.4263425000000005,7.739521,16.618663,9.448242666666667,6.978732285714286,0.8,0.2,0,0,0
14,10000_to_10099,10049.5,10,10,1,4,1.3716053999999998,1.3716053999999998,1.0800589999999999,3.2385610000000002,2.320254444444444,2.320254444444444,1.3716053999999998,1.3716053999999998,1.0800589999999999,3.2385610000000002,2.320254444444444,2.320254444444444,1,0,0,0,0
20,10000_to_10099,10049.5,10,10,1,1,1.0924932000000003,1.0924932000000003,1.096449,2.220646,1.3466319555555555,1.3466319555555555,1.0924932000000003,1.0924932000000003,1.096449,2.220646,1.3466319555555555,1.3466319555555555,1,0,0,0,0
200,10000_to_10099,10049.5,10,10,1,1,0.9141408999999999,0.9141408999999999,0.9460599999999999,2.015397,1.2613568222222222,1.2613568222222222,0.9141408999999999,0.9141408999999999,0.9460599999999999,2.015397,1.2613568222222222,1.2613568222222222,1,0,0,0,0
218,10000_to_10099,10049.5,10,10,1,1,1.9583241,1.9583241,2.552209,4.320062,2.4870834888888886,2.4870834888888886,1.9583241,1.9583241,2.552209,4.320062,2.4870834888888886,2.4870834888888886,1,0,0,0,0
318,10000_to_10099,10049.5,10,10,1,1,2.0516497,2.0516497,3.227086,4.9490549999999995,2.4797168666666667,2.4797168666666667,2.0516497,2.0516497,3.227086,4.9490549999999995,2.4797168666666667,2.4797168666666667,1,0,0,0,0
363,10000_to_10099,10049.5,10,10,1,1,0.6795151999999999,0.6795151999999999,0.985953,1.588307,0.9053420888888888,0.9053420888888888,0.6795151999999999,0.6795151999999999,0.985953,1.588307,0.9053420888888888,0.9053420888888888,1,0,0,0,0
