host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
118,29,complex,8,100,8/100,100
118,29,none,1,100,1/100,100
118,324,none,64,100,64/100,72
118,324,trans,7,100,7/100,72
118,359,none,70,100,70/100,72
118,359,trans,2,100,2/100,72
118,96,none,83,100,83/100,95
118,96,trans,12,100,12/100,95
140,36,none,43,100,43/100,98
140,60,trans,100,100,100/100,100
140,72,none,75,100,75/100,83
2,23,complex,41,100,41/100,100
2,23,none,3,100,3/100,100
2,23,trans,47,100,47/100,100
2,28,complex,17,100,17/100,74
23,2,trans,9,100,9/100,100
28,2,trans,57,100,57/100,74
28,305,trans,100,100,100/100,100
28,795,trans,100,100,100/100,100
286,36,complex,4,100,4/100,100
29,118,trans,91,100,91/100,100
29,324,none,1,100,1/100,69
29,324,trans,67,100,67/100,69
29,359,none,1,100,1/100,98
29,359,trans,97,100,97/100,98
29,36,complex,9,100,9/100,100
29,36,none,10,100,10/100,100
29,36,trans,6,100,6/100,100
29,96,complex,1,100,1/100,88
29,96,none,2,100,2/100,88
29,96,trans,85,100,85/100,88
302,28,trans,100,100,100/100,100
302,375,complex,57,100,57/100,100
302,375,none,6,100,6/100,100
324,118,trans,1,100,1/100,72
324,29,trans,1,100,1/100,69
324,96,none,75,100,75/100,100
324,96,trans,1,100,1/100,100
359,96,none,63,100,63/100,63
36,140,trans,55,100,55/100,98
36,286,trans,96,100,96/100,100
36,29,trans,75,100,75/100,100
36,314,trans,100,100,100/100,100
36,375,complex,82,100,82/100,99
36,375,none,14,100,14/100,99
36,72,complex,2,100,2/100,98
36,72,none,33,100,33/100,98
36,72,trans,54,100,54/100,98
375,302,trans,37,100,37/100,100
375,36,trans,3,100,3/100,99
375,485,complex,1,100,1/100,100
375,485,none,24,100,24/100,100
375,485,trans,75,100,75/100,100
704,72,none,13,100,13/100,100
72,140,trans,8,100,8/100,83
72,36,trans,9,100,9/100,98
72,419,trans,100,100,100/100,100
72,704,trans,87,100,87/100,100
96,324,trans,24,100,24/100,100
