host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
11,373,complex,8,100,8/100,75
11,373,none,37,100,37/100,75
11,373,trans,18,100,18/100,75
11,833,complex,1,100,1/100,98
11,833,none,31,100,31/100,98
11,833,trans,21,100,21/100,98
11,912,complex,42,100,42/100,68
11,912,none,19,100,19/100,68
11,912,trans,2,100,2/100,68
119,242,none,20,100,20/100,55
119,471,complex,4,100,4/100,85
119,471,none,52,100,52/100,85
119,471,trans,10,100,10/100,85
138,250,complex,14,100,14/100,58
138,250,none,18,100,18/100,58
138,250,trans,26,100,26/100,58
138,649,complex,30,100,30/100,74
138,649,none,23,100,23/100,74
138,649,trans,18,100,18/100,74
138,68,complex,19,100,19/100,53
138,68,none,31,100,31/100,53
138,68,trans,1,100,1/100,53
138,71,complex,34,100,34/100,100
138,71,none,10,100,10/100,100
138,71,trans,56,100,56/100,100
138,91,complex,36,100,36/100,59
138,91,none,22,100,22/100,59
156,308,complex,71,100,71/100,100
156,308,none,1,100,1/100,100
156,308,trans,1,100,1/100,100
175,672,complex,29,100,29/100,62
175,672,none,30,100,30/100,62
175,672,trans,2,100,2/100,62
175,68,complex,20,100,20/100,66
175,68,none,26,100,26/100,66
175,68,trans,14,100,14/100,66
175,781,complex,21,100,21/100,67
175,781,none,38,100,38/100,67
175,781,trans,6,100,6/100,67
175,80,complex,79,100,79/100,93
175,80,none,10,100,10/100,93
175,91,complex,30,100,30/100,57
175,91,none,26,100,26/100,57
242,119,trans,35,100,35/100,55
242,308,complex,44,100,44/100,73
242,308,none,19,100,19/100,73
242,308,trans,9,100,9/100,73
242,373,complex,7,100,7/100,52
242,373,none,31,100,31/100,52
242,373,trans,11,100,11/100,52
242,471,complex,4,100,4/100,67
242,471,none,35,100,35/100,67
242,471,trans,28,100,28/100,67
242,833,complex,6,100,6/100,55
242,833,none,26,100,26/100,55
242,833,trans,13,100,13/100,55
250,649,complex,3,100,3/100,64
250,649,none,22,100,22/100,64
250,649,trans,2,100,2/100,64
280,650,complex,17,100,17/100,58
280,650,none,35,100,35/100,58
280,650,trans,5,100,5/100,58
280,68,complex,36,100,36/100,86
280,68,none,6,100,6/100,86
280,80,complex,28,100,28/100,53
280,80,none,20,100,20/100,53
308,156,trans,27,100,27/100,100
308,242,trans,1,100,1/100,73
308,471,complex,7,100,7/100,53
308,471,none,34,100,34/100,53
308,471,trans,9,100,9/100,53
373,11,trans,12,100,12/100,75
373,242,trans,3,100,3/100,52
373,833,complex,10,100,10/100,70
373,833,none,28,100,28/100,70
373,833,trans,10,100,10/100,70
471,119,trans,19,100,19/100,85
471,308,trans,3,100,3/100,53
488,974,none,47,100,47/100,92
523,672,complex,90,100,90/100,96
523,672,none,5,100,5/100,96
523,781,complex,29,100,29/100,53
523,781,none,22,100,22/100,53
523,781,trans,1,100,1/100,53
603,68,complex,6,100,6/100,97
603,68,none,5,100,5/100,97
649,138,trans,3,100,3/100,74
649,250,trans,37,100,37/100,64
650,280,trans,1,100,1/100,58
650,68,complex,32,100,32/100,91
650,68,none,10,100,10/100,91
650,68,trans,1,100,1/100,91
650,80,complex,33,100,33/100,55
650,80,none,20,100,20/100,55
672,175,trans,1,100,1/100,62
672,523,trans,1,100,1/100,96
672,781,complex,23,100,23/100,77
672,781,none,40,100,40/100,77
672,781,trans,4,100,4/100,77
672,80,complex,35,100,35/100,60
672,80,none,22,100,22/100,60
672,91,complex,33,100,33/100,55
672,91,none,20,100,20/100,55
672,974,complex,41,100,41/100,68
672,974,none,20,100,20/100,68
672,974,trans,6,100,6/100,68
68,138,trans,2,100,2/100,53
68,175,trans,6,100,6/100,66
68,280,trans,44,100,44/100,86
68,603,trans,86,100,86/100,97
68,650,trans,48,100,48/100,91
68,80,complex,91,100,91/100,95
68,80,none,3,100,3/100,95
68,91,complex,34,100,34/100,54
68,91,none,20,100,20/100,54
781,175,trans,2,100,2/100,67
781,523,trans,1,100,1/100,53
781,672,trans,10,100,10/100,77
781,80,complex,30,100,30/100,52
781,80,none,20,100,20/100,52
781,91,complex,34,100,34/100,65
781,91,none,29,100,29/100,65
781,974,complex,29,100,29/100,53
781,974,none,20,100,20/100,53
781,974,trans,4,100,4/100,53
80,175,trans,4,100,4/100,93
80,280,trans,5,100,5/100,53
80,650,trans,2,100,2/100,55
80,672,trans,3,100,3/100,60
80,68,trans,1,100,1/100,95
80,781,trans,2,100,2/100,52
80,91,complex,31,100,31/100,53
80,91,none,22,100,22/100,53
833,11,trans,45,100,45/100,98
833,242,trans,10,100,10/100,55
833,373,trans,22,100,22/100,70
899,91,complex,42,100,42/100,70
899,91,none,17,100,17/100,70
91,138,trans,1,100,1/100,59
91,175,trans,1,100,1/100,57
91,672,trans,2,100,2/100,55
91,781,trans,2,100,2/100,65
91,899,trans,11,100,11/100,70
91,912,complex,45,100,45/100,65
91,912,none,20,100,20/100,65
912,11,trans,5,100,5/100,68
974,488,trans,45,100,45/100,92
974,672,trans,1,100,1/100,68
