host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
233,377,complex,19,50,19/50,34
233,377,none,13,50,13/50,34
233,491,complex,13,50,13/50,31
233,491,none,16,50,16/50,31
233,491,trans,2,50,2/50,31
233,652,complex,9,50,9/50,26
233,652,none,16,50,16/50,26
233,77,complex,18,50,18/50,38
233,77,none,9,50,9/50,38
233,77,trans,2,50,2/50,38
233,809,complex,17,50,17/50,32
233,809,none,14,50,14/50,32
233,910,complex,13,50,13/50,26
233,910,none,12,50,12/50,26
235,510,complex,1,50,1/50,48
235,510,none,38,50,38/50,48
235,510,trans,9,50,9/50,48
235,809,complex,5,50,5/50,50
299,809,none,1,50,1/50,50
377,233,trans,2,50,2/50,34
377,491,complex,25,50,25/50,36
377,491,none,11,50,11/50,36
377,77,complex,43,50,43/50,48
377,865,complex,25,50,25/50,40
377,865,none,15,50,15/50,40
377,910,complex,22,50,22/50,33
377,910,none,11,50,11/50,33
491,77,complex,32,50,32/50,38
491,77,none,4,50,4/50,38
491,809,complex,8,50,8/50,27
491,809,none,19,50,19/50,27
491,910,complex,32,50,32/50,39
491,910,none,7,50,7/50,39
510,809,complex,1,50,1/50,40
652,233,trans,1,50,1/50,26
652,77,complex,9,50,9/50,36
652,77,none,17,50,17/50,36
652,809,complex,17,50,17/50,33
652,809,none,15,50,15/50,33
652,865,complex,30,50,30/50,38
652,865,none,8,50,8/50,38
652,910,complex,8,50,8/50,33
652,910,none,23,50,23/50,33
77,233,trans,9,50,9/50,38
77,377,trans,5,50,5/50,48
77,491,trans,2,50,2/50,38
77,652,trans,10,50,10/50,36
77,809,complex,35,50,35/50,43
77,809,none,8,50,8/50,43
77,865,complex,27,50,27/50,28
77,865,none,1,50,1/50,28
77,910,complex,31,50,31/50,47
77,910,none,8,50,8/50,47
77,910,trans,4,50,4/50,47
809,233,trans,1,50,1/50,32
809,235,trans,45,50,45/50,50
809,299,trans,49,50,49/50,50
809,510,trans,39,50,39/50,40
809,652,trans,1,50,1/50,33
809,79,trans,50,50,50/50,50
809,910,complex,20,50,20/50,34
809,910,none,14,50,14/50,34
809,973,complex,3,50,3/50,50
809,973,none,16,50,16/50,50
809,973,trans,31,50,31/50,50
910,233,trans,1,50,1/50,26
910,652,trans,2,50,2/50,33
910,77,trans,4,50,4/50,47
