host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4
121,1000_to_1099,1049.5,20,20,1,1,1.51314955,1.51314955,1.891712,4.251849,1.8484727736842106,1.8484727736842106,1.51314955,1.51314955,1.891712,4.251849,1.8484727736842106,1.8484727736842106,1,0,0,0
126,1000_to_1099,1049.5,20,20,1,1,2.0441198,2.0441198,1.353455,5.035209000000001,3.336384484210526,3.336384484210526,2.0441198,2.0441198,1.353455,5.035209000000001,3.336384484210526,3.336384484210526,1,0,0,0
134,1000_to_1099,1049.5,20,20,1,1,0.6049206,0.6049206,0.419223,1.4076320000000002,0.8730516421052632,0.8730516421052632,0.6049206,0.6049206,0.419223,1.4076320000000002,0.8730516421052632,0.8730516421052632,1,0,0,0
135,1000_to_1099,1049.5,20,20,1,1,0.6221218999999999,0.6221218999999999,0.366284,1.442958,0.8879558842105263,0.8879558842105263,0.6221218999999999,0.6221218999999999,0.366284,1.442958,0.8879558842105263,0.8879558842105263,1,0,0,0
147,1000_to_1099,1049.5,20,20,1,1,0.15829705,0.15829705,0.149383,0.35703299999999993,0.2193164894736842,0.2193164894736842,0.15829705,0.15829705,0.149383,0.35703299999999993,0.2193164894736842,0.2193164894736842,1,0,0,0
188,1000_to_1099,1049.5,20,20,1,1,0.21550599999999998,0.21550599999999998,0.15583,0.411842,0.21456496842105263,0.21456496842105263,0.21550599999999998,0.21550599999999998,0.15583,0.411842,0.21456496842105263,0.21456496842105263,1,0,0,0
193,1000_to_1099,1049.5,20,20,2,2,1.5516340000000002,0.9219352777777776,2.543609,3.9093599999999995,1.888961389473684,1.4973654705882353,1.5516340000000002,0.9219352777777776,2.543609,3.9093599999999995,1.888961389473684,1.4973654705882353,0.9,0.1,0,0
21,1000_to_1099,1049.5,20,20,1,1,0.27027550000000006,0.27027550000000006,0.229373,0.623766,0.33116645263157896,0.33116645263157896,0.27027550000000006,0.27027550000000006,0.229373,0.623766,0.33116645263157896,0.33116645263157896,1,0,0,0
245,1000_to_1099,1049.5,20,20,1,1,1.3222143499999999,1.3222143499999999,0.790243,2.836729,1.9000107421052632,1.9000107421052632,1.3222143499999999,1.3222143499999999,0.790243,2.836729,1.9000107421052632,1.9000107421052632,1,0,0,0
259,1000_to_1099,1049.5,20,20,2,8,0.82677575,0.8566668947368421,0.432094,1.526383,0.9668997947368421,0.9503874502923977,0.82677575,0.8566668947368421,0.432094,1.526383,0.9668997947368421,0.9503874502923977,0.95,0.05,0,0
278,1000_to_1099,1049.5,20,20,1,1,1.1072149,1.1072149,0.6720029999999999,2.445825,1.613304852631579,1.613304852631579,1.1072149,1.1072149,0.6720029999999999,2.445825,1.613304852631579,1.613304852631579,1,0,0,0
303,1000_to_1099,1049.5,20,20,2,2,4.19636395,3.6929036315789467,5.934737999999999,10.84947,6.24209877368421,5.86592734502924,4.19636395,3.6929036315789467,5.934737999999999,10.84947,6.24209877368421,5.86592734502924,0.95,0.05,0,0
341,1000_to_1099,1049.5,20,20,1,9,1.9286567000000001,1.9286567000000001,1.322099,4.039849,2.806613652631579,2.806613652631579,1.9286567000000001,1.9286567000000001,1.322099,4.039849,2.806613652631579,2.806613652631579,1,0,0,0
345,1000_to_1099,1049.5,20,20,1,1,4.27786125,4.27786125,3.07431,9.757027999999998,7.263273836842105,7.263273836842105,4.27786125,4.27786125,3.07431,9.757027999999998,7.263273836842105,7.263273836842105,1,0,0,0
355,1000_to_1099,1049.5,20,20,1,4,2.8128045,2.8128045,2.1192949999999997,5.821233999999999,3.901687242105263,3.901687242105263,2.8128045,2.8128045,2.1192949999999997,5.821233999999999,3.901687242105263,3.901687242105263,1,0,0,0
364,1000_to_1099,1049.5,20,20,1,1,2.7234845500000002,2.7234845500000002,3.49492,7.242088,4.499160710526316,4.499160710526316,2.7234845500000002,2.7234845500000002,3.49492,7.242088,4.499160710526316,4.499160710526316,1,0,0,0
408,1000_to_1099,1049.5,20,20,1,3,0.6681281,0.6681281,0.687241,1.527347,0.9373512947368421,0.9373512947368421,0.6681281,0.6681281,0.687241,1.527347,0.9373512947368421,0.9373512947368421,1,0,0,0
438,1000_to_1099,1049.5,20,20,1,2,3.2043558500000002,3.2043558500000002,2.51092,7.733493999999999,5.004434405263158,5.004434405263158,3.2043558500000002,3.2043558500000002,2.51092,7.733493999999999,5.004434405263158,5.004434405263158,1,0,0,0
444,1000_to_1099,1049.5,20,20,1,11,0.69533695,0.69533695,0.532152,1.6435810000000002,0.9860047736842105,0.9860047736842105,0.69533695,0.69533695,0.532152,1.6435810000000002,0.9860047736842105,0.9860047736842105,1,0,0,0
497,1000_to_1099,1049.5,20,20,2,11,7.233251949999999,6.474071944444445,11.033925999999997,18.251229,10.175963952631578,8.621970633986928,7.233251949999999,6.474071944444445,11.033925999999997,18.251229,10.175963952631578,8.621970633986928,0.9,0.1,0,0
537,1000_to_1099,1049.5,20,20,1,1,3.4401175000000004,3.4401175000000004,3.413379,8.025882000000001,5.604056431578948,5.604056431578948,3.4401175000000004,3.4401175000000004,3.413379,8.025882000000001,5.604056431578948,5.604056431578948,1,0,0,0
544,1000_to_1099,1049.5,20,20,1,1,0.6029033499999998,0.6029033499999998,0.8601719999999999,1.209859,0.32479834210526315,0.32479834210526315,0.6029033499999998,0.6029033499999998,0.8601719999999999,1.209859,0.32479834210526315,0.32479834210526315,1,0,0,0
549,1000_to_1099,1049.5,20,20,1,1,1.2024496500000001,1.2024496500000001,0.953978,2.717418,1.8380019631578948,1.8380019631578948,1.2024496500000001,1.2024496500000001,0.953978,2.717418,1.8380019631578948,1.8380019631578948,1,0,0,0
556,1000_to_1099,1049.5,20,20,1,5,3.6198749000000006,3.6198749000000006,4.61437,9.181832,5.5750754,5.5750754,3.6198749000000006,3.6198749000000006,4.61437,9.181832,5.5750754,5.5750754,1,0,0,0
610,1000_to_1099,1049.5,20,20,1,1,0.6418753,0.6418753,0.590974,1.509236,0.7671593368421052,0.7671593368421052,0.6418753,0.6418753,0.590974,1.509236,0.7671593368421052,0.7671593368421052,1,0,0,0
650,1000_to_1099,1049.5,20,20,1,1,0.6632722999999998,0.6632722999999998,0.538879,1.569725,0.9421687578947369,0.9421687578947369,0.6632722999999998,0.6632722999999998,0.538879,1.569725,0.9421687578947369,0.9421687578947369,1,0,0,0
70,1000_to_1099,1049.5,20,20,3,7,2.1821323,1.0220543,2.127976,6.035256,3.264891652631579,1.743098911111111,2.1821323,1.0220543,2.127976,6.035256,3.264891652631579,1.743098911111111,0.5,0.45,0.05,0
756,1000_to_1099,1049.5,20,20,1,1,0.25782064999999993,0.25782064999999993,0.21641,0.549488,0.2587569210526316,0.2587569210526316,0.25782064999999993,0.25782064999999993,0.21641,0.549488,0.2587569210526316,0.2587569210526316,1,0,0,0
759,1000_to_1099,1049.5,20,20,1,10,0.5088989500000001,0.5088989500000001,0.461744,1.2180180000000003,0.6938388052631579,0.6938388052631579,0.5088989500000001,0.5088989500000001,0.461744,1.2180180000000003,0.6938388052631579,0.6938388052631579,1,0,0,0
86,1000_to_1099,1049.5,20,20,1,1,2.219216,2.219216,2.223986,6.104057000000001,3.785453589473684,3.785453589473684,2.219216,2.219216,2.223986,6.104057000000001,3.785453589473684,3.785453589473684,1,0,0,0
911,1000_to_1099,1049.5,20,20,1,2,3.1944487,3.1944487,3.724935,8.159783000000001,4.9535415894736845,4.9535415894736845,3.1944487,3.1944487,3.724935,8.159783000000001,4.9535415894736845,4.9535415894736845,1,0,0,0
