host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7,prop.gp.8,prop.gp.9
14,1000_to_1099,1049.5,10,10,2,7,2.2000751000000003,1.4667736666666666,2.649088,5.5448129999999995,3.133628377777778,1.9958262666666668,2.2000751000000003,1.4667736666666666,2.649088,5.5448129999999995,3.133628377777778,1.9958262666666668,0.6,0.4,0,0,0,0,0,0,0
217,1000_to_1099,1049.5,10,10,1,2,1.7824649999999997,1.7824649999999997,2.04203,4.529359,1.8658164444444445,1.8658164444444445,1.7824649999999997,1.7824649999999997,2.04203,4.529359,1.8658164444444445,1.8658164444444445,1,0,0,0,0,0,0,0,0
22,1000_to_1099,1049.5,10,10,2,2,2.3173854,0.8696161111111111,1.8569490000000002,3.142621,1.5853856000000002,1.3000907222222222,2.3173854,0.8696161111111111,1.8569490000000002,3.142621,1.5853856000000002,1.3000907222222222,0.9,0.1,0,0,0,0,0,0,0
235,1000_to_1099,1049.5,10,10,1,1,5.7604964999999995,5.7604964999999995,6.379172,16.064128999999998,9.199495533333334,9.199495533333334,5.7604964999999995,5.7604964999999995,6.379172,16.064128999999998,9.199495533333334,9.199495533333334,1,0,0,0,0,0,0,0,0
280,1000_to_1099,1049.5,10,10,1,3,1.6414199,1.6414199,1.252319,3.4740310000000005,2.0482246,2.0482246,1.6414199,1.6414199,1.252319,3.4740310000000005,2.0482246,2.0482246,1,0,0,0,0,0,0,0,0
29,1000_to_1099,1049.5,10,10,3,7,8.038954999999998,2.9163599999999996,9.706667,18.694241,9.949331777777779,4.495806533333333,8.038954999999998,2.9163599999999996,9.706667,18.694241,9.949331777777779,4.495806533333333,0.6,0.3,0.1,0,0,0,0,0,0
311,1000_to_1099,1049.5,10,10,1,1,4.9239344,4.9239344,3.529777,9.907319000000001,5.815564133333333,5.815564133333333,4.9239344,4.9239344,3.529777,9.907319000000001,5.815564133333333,5.815564133333333,1,0,0,0,0,0,0,0,0
348,1000_to_1099,1049.5,10,10,1,5,5.883067499999999,5.883067499999999,5.592863,15.006047999999998,9.590817177777778,9.590817177777778,5.883067499999999,5.883067499999999,5.592863,15.006047999999998,9.590817177777778,9.590817177777778,1,0,0,0,0,0,0,0,0
429,1000_to_1099,1049.5,10,10,1,1,0.39036629999999994,0.39036629999999994,0.411525,0.9712499999999998,0.6057998888888888,0.6057998888888888,0.39036629999999994,0.39036629999999994,0.411525,0.9712499999999998,0.6057998888888888,0.6057998888888888,1,0,0,0,0,0,0,0,0
434,1000_to_1099,1049.5,10,10,1,1,0.19175789999999998,0.19175789999999998,0.122436,0.408412,0.24603482222222223,0.24603482222222223,0.19175789999999998,0.19175789999999998,0.122436,0.408412,0.24603482222222223,0.24603482222222223,1,0,0,0,0,0,0,0,0
442,1000_to_1099,1049.5,10,10,1,4,0.6098785,0.6098785,0.360937,1.147808,0.7450522444444445,0.7450522444444445,0.6098785,0.6098785,0.360937,1.147808,0.7450522444444445,0.7450522444444445,1,0,0,0,0,0,0,0,0
638,1000_to_1099,1049.5,10,10,1,1,0.49842719999999996,0.49842719999999996,0.380227,0.951708,0.4819263111111111,0.4819263111111111,0.49842719999999996,0.49842719999999996,0.380227,0.951708,0.4819263111111111,0.4819263111111111,1,0,0,0,0,0,0,0,0
665,1000_to_1099,1049.5,10,10,1,4,2.1271054,2.1271054,2.350926,5.962269,3.2034242222222225,3.2034242222222225,2.1271054,2.1271054,2.350926,5.962269,3.2034242222222225,3.2034242222222225,1,0,0,0,0,0,0,0,0
677,1000_to_1099,1049.5,10,10,1,1,3.8746125,3.8746125,4.339211,9.909324999999999,6.265614511111111,6.265614511111111,3.8746125,3.8746125,4.339211,9.909324999999999,6.265614511111111,6.265614511111111,1,0,0,0,0,0,0,0,0
72,1000_to_1099,1049.5,10,10,1,1,0.41725270000000003,0.41725270000000003,0.6766190000000001,1.50633,0.5963113555555556,0.5963113555555556,0.41725270000000003,0.41725270000000003,0.6766190000000001,1.50633,0.5963113555555556,0.5963113555555556,1,0,0,0,0,0,0,0,0
738,1000_to_1099,1049.5,10,10,1,2,2.2736604000000002,2.2736604000000002,3.229507,7.489915999999999,3.2857085777777777,3.2857085777777777,2.2736604000000002,2.2736604000000002,3.229507,7.489915999999999,3.2857085777777777,3.2857085777777777,1,0,0,0,0,0,0,0,0
749,1000_to_1099,1049.5,10,10,1,1,1.3116736999999996,1.3116736999999996,0.889706,3.353285,1.7560055777777779,1.7560055777777779,1.3116736999999996,1.3116736999999996,0.889706,3.353285,1.7560055777777779,1.7560055777777779,1,0,0,0,0,0,0,0,0
780,1000_to_1099,1049.5,10,10,2,2,0.9919393,0.9261510000000002,0.796491,1.8585659999999997,1.1342713999999998,0.9336547857142856,0.9919393,0.9261510000000002,0.796491,1.8585659999999997,1.1342713999999998,0.9336547857142856,0.8,0.2,0,0,0,0,0,0,0
788,1000_to_1099,1049.5,10,10,6,7,7.0258123,2.837718333333333,7.37215,20.014442,11.578121133333333,5.675436,7.0258123,2.837718333333333,7.37215,20.014442,11.578121133333333,5.675436,0.3,0.3,0.1,0.1,0.1,0.1,0,0,0
