host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
108,177,complex,1,50,1/50,43
108,177,none,21,50,21/50,43
108,51,none,23,50,23/50,27
127,642,complex,8,50,8/50,48
127,642,none,2,50,2/50,48
166,638,none,6,50,6/50,50
167,642,complex,47,50,47/50,49
167,642,trans,2,50,2/50,49
167,84,complex,2,50,2/50,43
167,84,none,9,50,9/50,43
167,84,trans,9,50,9/50,43
167,95,complex,23,50,23/50,34
167,95,none,6,50,6/50,34
177,108,trans,21,50,21/50,43
177,330,complex,15,50,15/50,35
177,330,none,16,50,16/50,35
177,331,complex,12,50,12/50,50
177,331,trans,38,50,38/50,50
177,362,complex,14,50,14/50,50
177,362,trans,36,50,36/50,50
177,51,complex,12,50,12/50,43
177,51,none,17,50,17/50,43
177,51,trans,13,50,13/50,43
177,566,complex,1,50,1/50,45
177,566,none,20,50,20/50,45
177,566,trans,24,50,24/50,45
196,642,complex,5,50,5/50,47
196,642,none,3,50,3/50,47
288,642,complex,13,50,13/50,48
288,642,none,1,50,1/50,48
299,84,complex,2,50,2/50,42
299,84,none,9,50,9/50,42
299,95,complex,37,50,37/50,49
299,95,none,9,50,9/50,49
330,177,trans,4,50,4/50,35
330,38,none,8,50,8/50,44
330,38,trans,36,50,36/50,44
330,638,complex,30,50,30/50,47
330,638,none,13,50,13/50,47
330,84,complex,8,50,8/50,29
330,84,none,12,50,12/50,29
330,84,trans,5,50,5/50,29
38,60,complex,4,50,4/50,47
38,60,none,5,50,5/50,47
38,60,trans,34,50,34/50,47
396,51,complex,1,50,1/50,50
396,51,none,4,50,4/50,50
453,60,complex,8,50,8/50,45
453,60,none,12,50,12/50,45
453,60,trans,2,50,2/50,45
51,108,trans,4,50,4/50,27
51,177,trans,1,50,1/50,43
51,396,trans,45,50,45/50,50
51,829,complex,33,50,33/50,50
51,829,trans,13,50,13/50,50
51,844,none,1,50,1/50,48
51,844,trans,47,50,47/50,48
60,38,trans,4,50,4/50,47
60,453,trans,23,50,23/50,45
638,166,trans,44,50,44/50,50
638,330,trans,4,50,4/50,47
638,84,complex,19,50,19/50,39
638,84,none,6,50,6/50,39
638,84,trans,7,50,7/50,39
642,127,trans,38,50,38/50,48
642,196,trans,39,50,39/50,47
642,288,trans,34,50,34/50,48
829,51,trans,4,50,4/50,50
84,167,trans,23,50,23/50,43
84,299,trans,31,50,31/50,42
84,330,trans,4,50,4/50,29
84,638,trans,7,50,7/50,39
84,95,complex,40,50,40/50,43
84,95,none,1,50,1/50,43
95,167,trans,5,50,5/50,34
95,299,trans,3,50,3/50,49
95,84,trans,2,50,2/50,43
