host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
110,93,none,7,50,7/50,47
110,93,trans,9,50,9/50,47
120,93,none,4,50,4/50,48
120,93,trans,1,50,1/50,48
124,141,complex,3,50,3/50,47
124,141,none,1,50,1/50,47
124,141,trans,43,50,43/50,47
124,234,complex,24,50,24/50,32
124,234,none,4,50,4/50,32
124,234,trans,4,50,4/50,32
124,277,complex,20,50,20/50,41
124,277,none,21,50,21/50,41
124,314,complex,19,50,19/50,47
124,314,none,8,50,8/50,47
124,314,trans,20,50,20/50,47
124,447,complex,3,50,3/50,49
124,447,none,1,50,1/50,49
124,447,trans,45,50,45/50,49
124,483,complex,31,50,31/50,43
124,483,none,12,50,12/50,43
124,6,complex,29,50,29/50,42
124,6,none,7,50,7/50,42
124,6,trans,6,50,6/50,42
124,731,complex,17,50,17/50,39
124,731,none,9,50,9/50,39
124,731,trans,13,50,13/50,39
124,892,complex,40,50,40/50,47
124,892,none,7,50,7/50,47
124,956,complex,5,50,5/50,48
124,956,none,2,50,2/50,48
124,956,trans,41,50,41/50,48
141,956,complex,1,50,1/50,32
141,956,none,25,50,25/50,32
141,956,trans,3,50,3/50,32
226,234,complex,11,50,11/50,48
226,234,none,4,50,4/50,48
226,234,trans,4,50,4/50,48
226,6,complex,12,50,12/50,29
226,6,none,9,50,9/50,29
226,6,trans,4,50,4/50,29
234,226,trans,29,50,29/50,48
234,6,complex,9,50,9/50,41
234,6,none,2,50,2/50,41
234,6,trans,20,50,20/50,41
268,731,complex,1,50,1/50,50
271,447,none,9,50,9/50,49
277,483,complex,41,50,41/50,47
277,483,none,6,50,6/50,47
277,892,complex,27,50,27/50,47
277,892,none,20,50,20/50,47
287,956,none,1,50,1/50,50
288,93,none,1,50,1/50,50
288,93,trans,7,50,7/50,50
314,731,complex,6,50,6/50,34
314,731,none,11,50,11/50,34
314,731,trans,11,50,11/50,34
325,93,none,14,50,14/50,39
325,93,trans,2,50,2/50,39
39,447,none,1,50,1/50,50
423,771,none,5,50,5/50,50
423,771,trans,40,50,40/50,50
433,447,none,5,50,5/50,50
433,447,trans,1,50,1/50,50
447,271,trans,40,50,40/50,49
447,39,trans,49,50,49/50,50
447,433,trans,44,50,44/50,50
447,831,none,1,50,1/50,50
447,831,trans,49,50,49/50,50
483,892,complex,36,50,36/50,48
483,892,none,9,50,9/50,48
51,731,complex,25,50,25/50,50
51,731,trans,1,50,1/50,50
525,731,complex,8,50,8/50,50
6,226,trans,4,50,4/50,29
6,234,trans,10,50,10/50,41
731,268,trans,49,50,49/50,50
731,314,trans,6,50,6/50,34
731,51,trans,24,50,24/50,50
731,525,trans,42,50,42/50,50
771,423,trans,5,50,5/50,50
892,483,trans,3,50,3/50,48
93,110,trans,31,50,31/50,47
93,120,trans,43,50,43/50,48
93,288,trans,42,50,42/50,50
93,325,trans,23,50,23/50,39
956,141,trans,3,50,3/50,32
956,287,trans,49,50,49/50,50
956,631,trans,50,50,50/50,50
