host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
10,167,complex,21,50,21/50,41
10,4,complex,9,50,9/50,27
10,4,none,16,50,16/50,27
10,90,complex,16,50,16/50,37
10,90,none,20,50,20/50,37
115,477,complex,42,50,42/50,45
115,581,complex,21,50,21/50,37
115,581,none,15,50,15/50,37
115,581,trans,1,50,1/50,37
144,184,complex,14,50,14/50,31
144,184,none,14,50,14/50,31
144,184,trans,2,50,2/50,31
144,428,complex,13,50,13/50,33
144,428,none,18,50,18/50,33
144,428,trans,2,50,2/50,33
144,477,complex,29,50,29/50,35
144,477,none,1,50,1/50,35
144,581,complex,25,50,25/50,39
144,581,none,10,50,10/50,39
144,581,trans,2,50,2/50,39
167,10,trans,20,50,20/50,41
167,179,complex,43,50,43/50,48
167,179,none,3,50,3/50,48
167,179,trans,1,50,1/50,48
167,4,complex,42,50,42/50,45
167,4,trans,2,50,2/50,45
167,408,complex,8,50,8/50,50
167,408,trans,42,50,42/50,50
167,477,complex,1,50,1/50,48
167,477,none,44,50,44/50,48
167,477,trans,2,50,2/50,48
167,589,complex,13,50,13/50,48
167,589,trans,35,50,35/50,48
167,68,complex,33,50,33/50,40
167,68,trans,7,50,7/50,40
167,90,complex,38,50,38/50,45
167,90,none,1,50,1/50,45
167,90,trans,6,50,6/50,45
176,725,none,12,50,12/50,50
179,167,trans,1,50,1/50,48
179,4,complex,14,50,14/50,37
179,4,none,23,50,23/50,37
179,477,complex,28,50,28/50,35
179,477,none,7,50,7/50,35
184,144,trans,1,50,1/50,31
184,477,complex,18,50,18/50,31
184,477,none,1,50,1/50,31
184,725,complex,18,50,18/50,29
184,725,none,6,50,6/50,29
19,408,complex,40,50,40/50,46
19,408,none,1,50,1/50,46
210,408,complex,27,50,27/50,50
333,419,complex,25,50,25/50,50
333,419,none,11,50,11/50,50
333,419,trans,1,50,1/50,50
368,546,none,48,50,48/50,49
368,546,trans,1,50,1/50,49
368,672,none,49,50,49/50,50
368,672,trans,1,50,1/50,50
368,725,none,3,50,3/50,50
4,10,trans,2,50,2/50,27
4,167,trans,1,50,1/50,45
4,90,complex,22,50,22/50,41
4,90,none,18,50,18/50,41
4,90,trans,1,50,1/50,41
408,19,trans,5,50,5/50,46
408,210,trans,23,50,23/50,50
408,68,complex,25,50,25/50,28
408,68,none,1,50,1/50,28
408,68,trans,2,50,2/50,28
419,333,trans,13,50,13/50,50
419,477,complex,20,50,20/50,42
428,477,complex,24,50,24/50,38
428,477,none,1,50,1/50,38
428,581,complex,9,50,9/50,33
428,581,none,21,50,21/50,33
428,581,trans,1,50,1/50,33
477,115,trans,3,50,3/50,45
477,144,trans,5,50,5/50,35
477,167,trans,1,50,1/50,48
477,184,trans,12,50,12/50,31
477,333,trans,31,50,31/50,31
477,419,trans,22,50,22/50,42
477,428,trans,13,50,13/50,38
477,581,complex,29,50,29/50,39
477,581,none,1,50,1/50,39
477,581,trans,9,50,9/50,39
477,725,complex,20,50,20/50,46
477,725,trans,26,50,26/50,46
546,672,none,49,50,49/50,50
546,725,none,2,50,2/50,48
581,144,trans,2,50,2/50,39
581,428,trans,2,50,2/50,33
589,69,none,2,50,2/50,50
589,69,trans,48,50,48/50,50
589,841,complex,13,50,13/50,50
589,841,none,1,50,1/50,50
589,841,trans,36,50,36/50,50
589,96,none,7,50,7/50,50
589,96,trans,43,50,43/50,50
672,546,trans,1,50,1/50,50
672,725,none,2,50,2/50,49
725,176,trans,38,50,38/50,50
725,184,trans,5,50,5/50,29
725,368,trans,47,50,47/50,50
725,380,trans,50,50,50/50,50
725,546,trans,46,50,46/50,48
725,672,trans,47,50,47/50,49
90,10,trans,1,50,1/50,37
