host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
111,199,none,80,100,80/100,80
111,277,none,100,100,100/100,100
111,290,none,98,100,98/100,98
111,440,none,99,100,99/100,99
128,444,none,98,100,98/100,100
128,444,trans,1,100,1/100,100
130,874,none,84,100,84/100,100
199,207,none,1,100,1/100,100
199,277,none,80,100,80/100,80
199,290,none,80,100,80/100,80
199,440,none,81,100,81/100,81
207,111,trans,100,100,100/100,100
207,128,trans,99,100,99/100,99
207,199,trans,99,100,99/100,100
207,222,none,3,100,3/100,96
207,222,trans,93,100,93/100,96
207,277,trans,100,100,100/100,100
207,290,trans,100,100,100/100,100
207,408,trans,100,100,100/100,100
207,428,none,3,100,3/100,100
207,428,trans,97,100,97/100,100
207,440,trans,100,100,100/100,100
207,444,trans,99,100,99/100,99
207,450,none,3,100,3/100,85
207,450,trans,82,100,82/100,85
207,698,none,1,100,1/100,100
207,698,trans,99,100,99/100,100
207,816,none,3,100,3/100,100
207,816,trans,97,100,97/100,100
207,879,none,2,100,2/100,100
207,879,trans,98,100,98/100,100
211,414,complex,23,100,23/100,100
211,414,trans,77,100,77/100,100
211,449,complex,34,100,34/100,67
211,449,none,29,100,29/100,67
211,449,trans,3,100,3/100,67
211,495,complex,39,100,39/100,62
211,495,none,22,100,22/100,62
211,866,complex,68,100,68/100,94
211,866,none,7,100,7/100,94
211,866,trans,7,100,7/100,94
211,874,complex,33,100,33/100,62
211,874,none,27,100,27/100,62
222,428,none,96,100,96/100,96
222,450,none,83,100,83/100,83
222,698,none,69,100,69/100,69
222,816,none,96,100,96/100,100
258,485,none,94,100,94/100,100
258,485,trans,4,100,4/100,100
260,207,trans,99,100,99/100,99
260,258,trans,98,100,98/100,98
260,485,trans,96,100,96/100,96
260,779,trans,100,100,100/100,100
260,874,complex,4,100,4/100,100
260,874,none,11,100,11/100,100
260,945,trans,100,100,100/100,100
260,976,complex,4,100,4/100,100
260,976,trans,96,100,96/100,100
277,290,none,98,100,98/100,98
277,440,none,99,100,99/100,99
290,440,none,99,100,99/100,99
428,450,none,85,100,85/100,85
428,698,none,73,100,73/100,73
428,816,none,100,100,100/100,100
444,128,trans,1,100,1/100,100
449,211,trans,1,100,1/100,67
449,495,complex,30,100,30/100,65
449,495,none,27,100,27/100,65
449,495,trans,2,100,2/100,65
449,866,complex,69,100,69/100,92
449,866,none,9,100,9/100,92
449,866,trans,5,100,5/100,92
449,874,complex,34,100,34/100,53
449,874,none,19,100,19/100,53
450,698,none,63,100,63/100,63
450,816,none,85,100,85/100,100
485,258,trans,2,100,2/100,100
495,211,trans,1,100,1/100,62
495,449,trans,6,100,6/100,65
495,866,complex,71,100,71/100,89
495,866,none,1,100,1/100,89
495,866,trans,6,100,6/100,89
508,874,complex,1,100,1/100,100
508,874,none,1,100,1/100,100
694,874,none,1,100,1/100,99
698,816,none,73,100,73/100,73
816,222,trans,4,100,4/100,100
816,450,trans,15,100,15/100,100
866,211,trans,12,100,12/100,94
866,449,trans,9,100,9/100,92
866,495,trans,11,100,11/100,89
866,874,complex,68,100,68/100,88
866,874,none,5,100,5/100,88
874,130,trans,16,100,16/100,100
874,211,trans,2,100,2/100,62
874,260,trans,85,100,85/100,100
874,508,trans,98,100,98/100,100
874,694,trans,98,100,98/100,99
874,866,trans,15,100,15/100,88
874,95,none,3,100,3/100,100
874,95,trans,97,100,97/100,100
