host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
108,15,complex,20,50,20/50,50
108,15,trans,30,50,30/50,50
108,230,none,32,50,32/50,32
108,510,none,33,50,33/50,33
108,708,trans,50,50,50/50,50
108,711,complex,4,50,4/50,48
108,711,none,26,50,26/50,48
108,711,trans,17,50,17/50,48
108,86,complex,17,50,17/50,49
108,86,none,30,50,30/50,49
135,808,none,32,50,32/50,43
135,86,complex,1,50,1/50,39
15,198,complex,22,50,22/50,50
15,198,trans,28,50,28/50,50
15,247,trans,50,50,50/50,50
15,335,trans,50,50,50/50,50
15,714,trans,50,50,50/50,50
15,874,trans,50,50,50/50,50
157,6,complex,26,50,26/50,50
157,86,complex,2,50,2/50,26
157,86,none,1,50,1/50,26
219,463,none,20,50,20/50,50
230,510,none,37,50,37/50,38
230,86,complex,2,50,2/50,49
230,86,none,32,50,32/50,49
275,711,complex,13,50,13/50,50
463,219,trans,30,50,30/50,50
510,230,trans,1,50,1/50,38
510,86,none,34,50,34/50,50
6,157,trans,24,50,24/50,50
6,86,complex,16,50,16/50,41
6,86,none,2,50,2/50,41
711,108,trans,1,50,1/50,48
711,275,trans,37,50,37/50,50
711,86,complex,3,50,3/50,40
711,86,none,35,50,35/50,40
808,135,trans,11,50,11/50,43
808,463,trans,50,50,50/50,50
808,86,complex,17,50,17/50,50
86,108,trans,2,50,2/50,49
86,135,trans,38,50,38/50,39
86,157,trans,23,50,23/50,26
86,230,trans,15,50,15/50,49
86,510,trans,16,50,16/50,50
86,6,trans,23,50,23/50,41
86,711,trans,2,50,2/50,40
86,808,trans,33,50,33/50,50
