host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6
124,1000_to_1099,1049.5,10,10,2,2,0.5574422,0.3949114444444444,0.638555,1.203389,0.5640584444444444,0.4467064444444444,0.5574422,0.3949114444444444,0.638555,1.203389,0.5640584444444444,0.4467064444444444,0.9,0.1,0,0,0,0
149,1000_to_1099,1049.5,10,10,1,2,0.5925163999999998,0.5925163999999998,0.538756,0.976874,0.3963313333333333,0.3963313333333333,0.5925163999999998,0.5925163999999998,0.538756,0.976874,0.3963313333333333,0.3963313333333333,1,0,0,0,0,0
161,1000_to_1099,1049.5,10,10,1,1,1.3701669,1.3701669,1.9495120000000001,3.9968460000000006,2.0009466000000002,2.0009466000000002,1.3701669,1.3701669,1.9495120000000001,3.9968460000000006,2.0009466000000002,2.0009466000000002,1,0,0,0,0,0
17,1000_to_1099,1049.5,10,10,1,8,0.38623179999999996,0.38623179999999996,0.322651,0.74797,0.3552399111111111,0.3552399111111111,0.38623179999999996,0.38623179999999996,0.322651,0.74797,0.3552399111111111,0.3552399111111111,1,0,0,0,0,0
173,1000_to_1099,1049.5,10,10,1,5,0.9250192,0.9250192,0.5836800000000001,1.6927790000000003,0.9544141333333334,0.9544141333333334,0.9250192,0.9250192,0.5836800000000001,1.6927790000000003,0.9544141333333334,0.9544141333333334,1,0,0,0,0,0
183,1000_to_1099,1049.5,10,10,1,6,0.2161695,0.2161695,0.256215,0.49101700000000004,0.23231331111111111,0.23231331111111111,0.2161695,0.2161695,0.256215,0.49101700000000004,0.23231331111111111,0.23231331111111111,1,0,0,0,0,0
189,1000_to_1099,1049.5,10,10,2,3,7.601006400000001,1.3652695714285714,15.968091000000001,18.490559,8.998478622222223,1.6416622857142857,7.601006400000001,1.3652695714285714,15.968091000000001,18.490559,8.998478622222223,1.6416622857142857,0.7,0.3,0,0,0,0
238,1000_to_1099,1049.5,10,10,1,1,0.1661247,0.1661247,0.209947,0.47629299999999997,0.22744277777777777,0.22744277777777777,0.1661247,0.1661247,0.209947,0.47629299999999997,0.22744277777777777,0.22744277777777777,1,0,0,0,0,0
26,1000_to_1099,1049.5,10,10,6,9,7.7571911,2.14592825,4.2842020000000005,18.010015,9.651790955555557,3.5502868333333333,7.7571911,2.14592825,4.2842020000000005,18.010015,9.651790955555557,3.5502868333333333,0.4,0.2,0.1,0.1,0.1,0.1
278,1000_to_1099,1049.5,10,10,1,5,0.6054387,0.6054387,0.466307,1.437909,0.8022852222222222,0.8022852222222222,0.6054387,0.6054387,0.466307,1.437909,0.8022852222222222,0.8022852222222222,1,0,0,0,0,0
