dataset,phylo_prec,phylo_rec,phylo_f1,tnet_prec,tnet_rec,tnet_f1
AA,0,0,0,0.5,1,0.667
AC,1,0.667,0.8,1,1,1
AI,0,0,0,0.182,0.286,0.222
AJ,1,0.5,0.667,0.5,1,0.667
AQ,0,0,0,0,0,0
AW,0,0,0,0.25,0.222,0.235
BA,0,0,0,0.5,0.6,0.545
BB,0,0,0,0,0,0
BC,1,1,1,1,1,1
BJ,0,0,0,1,1,1
,0.3,0.2167,0.2467,0.4932,0.6108,0.5336
