host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
10,329,complex,11,100,11/100,98
10,329,none,21,100,21/100,98
10,329,trans,20,100,20/100,98
109,202,complex,5,100,5/100,99
109,202,none,3,100,3/100,99
112,202,complex,12,100,12/100,100
112,202,none,30,100,30/100,100
143,201,complex,53,100,53/100,99
143,201,trans,43,100,43/100,99
143,202,complex,9,100,9/100,54
143,202,none,23,100,23/100,54
143,326,complex,19,100,19/100,73
143,326,none,3,100,3/100,73
143,326,trans,50,100,50/100,73
143,735,complex,42,100,42/100,85
143,735,none,2,100,2/100,85
143,735,trans,41,100,41/100,85
143,777,complex,31,100,31/100,100
143,777,trans,56,100,56/100,100
201,143,trans,3,100,3/100,99
202,109,trans,91,100,91/100,99
202,112,trans,58,100,58/100,100
202,143,trans,22,100,22/100,54
202,217,complex,41,100,41/100,92
202,217,none,48,100,48/100,92
202,217,trans,3,100,3/100,92
202,329,complex,76,100,76/100,99
202,329,none,3,100,3/100,99
202,329,trans,20,100,20/100,99
202,38,complex,4,100,4/100,72
202,38,none,40,100,40/100,72
202,38,trans,28,100,28/100,72
217,550,complex,71,100,71/100,75
217,550,trans,4,100,4/100,75
217,942,complex,75,100,75/100,97
217,942,none,1,100,1/100,97
217,942,trans,20,100,20/100,97
217,997,complex,70,100,70/100,76
217,997,none,3,100,3/100,76
217,997,trans,3,100,3/100,76
326,143,trans,1,100,1/100,73
326,735,complex,17,100,17/100,81
326,735,none,43,100,43/100,81
326,735,trans,2,100,2/100,81
329,10,trans,46,100,46/100,98
38,896,complex,7,100,7/100,100
38,896,none,5,100,5/100,100
38,896,trans,63,100,63/100,100
550,942,complex,42,100,42/100,94
550,942,none,5,100,5/100,94
550,942,trans,14,100,14/100,94
550,997,complex,55,100,55/100,70
550,997,none,8,100,8/100,70
550,997,trans,6,100,6/100,70
60,811,complex,19,100,19/100,100
60,811,none,2,100,2/100,100
60,811,trans,2,100,2/100,100
735,326,trans,19,100,19/100,81
735,811,complex,32,100,32/100,96
735,811,none,13,100,13/100,96
735,811,trans,41,100,41/100,96
777,143,trans,13,100,13/100,100
811,60,trans,77,100,77/100,100
811,735,trans,10,100,10/100,96
896,38,trans,25,100,25/100,100
942,217,trans,1,100,1/100,97
942,550,trans,33,100,33/100,94
942,997,complex,78,100,78/100,82
942,997,trans,4,100,4/100,82
997,550,trans,1,100,1/100,70
