host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
104,142,complex,65,100,65/100,69
104,142,none,2,100,2/100,69
104,142,trans,2,100,2/100,69
104,20,complex,80,100,80/100,90
104,20,none,1,100,1/100,90
104,20,trans,9,100,9/100,90
104,230,complex,57,100,57/100,86
104,230,none,11,100,11/100,86
104,318,complex,91,100,91/100,94
104,318,none,2,100,2/100,94
104,327,complex,36,100,36/100,90
104,327,none,1,100,1/100,90
104,327,trans,53,100,53/100,90
104,334,complex,29,100,29/100,94
104,334,trans,63,100,63/100,94
104,413,complex,25,100,25/100,58
104,413,trans,33,100,33/100,58
104,54,complex,50,100,50/100,88
104,54,trans,38,100,38/100,88
104,648,complex,72,100,72/100,84
104,648,trans,12,100,12/100,84
104,796,complex,21,100,21/100,60
104,796,none,1,100,1/100,60
104,796,trans,38,100,38/100,60
105,334,none,1,100,1/100,88
105,334,trans,1,100,1/100,88
105,488,complex,6,100,6/100,100
105,488,none,2,100,2/100,100
105,488,trans,92,100,92/100,100
113,209,complex,83,100,83/100,88
113,209,none,4,100,4/100,88
113,227,complex,59,100,59/100,70
113,227,none,10,100,10/100,70
113,230,complex,25,100,25/100,56
113,230,none,28,100,28/100,56
113,468,complex,67,100,67/100,97
113,468,none,12,100,12/100,97
113,468,trans,9,100,9/100,97
113,684,complex,43,100,43/100,54
113,684,none,5,100,5/100,54
113,684,trans,5,100,5/100,54
136,209,complex,16,100,16/100,100
142,20,complex,43,100,43/100,58
142,20,none,15,100,15/100,58
142,318,complex,39,100,39/100,52
142,318,none,13,100,13/100,52
142,334,complex,83,100,83/100,86
142,334,none,2,100,2/100,86
142,334,trans,1,100,1/100,86
142,75,complex,40,100,40/100,62
142,75,none,22,100,22/100,62
18,209,complex,25,100,25/100,52
18,209,none,14,100,14/100,52
18,230,complex,5,100,5/100,61
18,230,none,41,100,41/100,61
20,318,complex,39,100,39/100,59
20,318,none,17,100,17/100,59
20,318,trans,1,100,1/100,59
209,113,trans,1,100,1/100,88
209,136,trans,84,100,84/100,100
209,18,trans,13,100,13/100,52
209,227,complex,69,100,69/100,87
209,227,none,18,100,18/100,87
209,468,complex,70,100,70/100,81
209,468,none,11,100,11/100,81
209,684,complex,65,100,65/100,83
209,684,none,18,100,18/100,83
209,886,complex,74,100,74/100,100
209,886,none,1,100,1/100,100
209,886,trans,25,100,25/100,100
215,230,complex,67,100,67/100,97
215,230,none,4,100,4/100,97
227,113,trans,1,100,1/100,70
227,230,complex,29,100,29/100,53
227,230,none,24,100,24/100,53
227,468,complex,92,100,92/100,98
227,468,none,6,100,6/100,98
227,684,complex,25,100,25/100,55
227,684,none,30,100,30/100,55
230,104,trans,18,100,18/100,86
230,113,trans,3,100,3/100,56
230,18,trans,15,100,15/100,61
230,215,trans,26,100,26/100,97
230,305,complex,83,100,83/100,93
230,305,none,6,100,6/100,93
230,305,trans,4,100,4/100,93
230,318,complex,79,100,79/100,86
230,318,none,7,100,7/100,86
230,468,complex,37,100,37/100,72
230,468,none,35,100,35/100,72
230,528,complex,64,100,64/100,80
230,528,none,16,100,16/100,80
230,549,complex,51,100,51/100,73
230,549,none,22,100,22/100,73
230,868,complex,33,100,33/100,74
230,868,none,27,100,27/100,74
230,868,trans,14,100,14/100,74
305,549,complex,90,100,90/100,97
305,549,none,7,100,7/100,97
305,593,complex,30,100,30/100,96
305,593,none,9,100,9/100,96
305,593,trans,54,100,54/100,96
305,627,complex,1,100,1/100,57
305,627,none,7,100,7/100,57
305,627,trans,49,100,49/100,57
318,104,trans,1,100,1/100,94
318,20,trans,2,100,2/100,59
318,413,complex,25,100,25/100,65
318,413,none,17,100,17/100,65
318,413,trans,23,100,23/100,65
318,648,complex,38,100,38/100,51
318,648,none,13,100,13/100,51
334,104,trans,2,100,2/100,94
334,105,trans,86,100,86/100,88
334,360,complex,24,100,24/100,97
334,360,none,2,100,2/100,97
334,360,trans,71,100,71/100,97
334,75,complex,86,100,86/100,94
334,75,trans,8,100,8/100,94
359,360,complex,1,100,1/100,87
359,360,none,7,100,7/100,87
360,359,trans,79,100,79/100,87
360,377,complex,1,100,1/100,97
360,377,none,4,100,4/100,97
360,377,trans,92,100,92/100,97
360,725,trans,98,100,98/100,98
468,113,trans,9,100,9/100,97
468,528,complex,42,100,42/100,57
468,528,none,14,100,14/100,57
468,528,trans,1,100,1/100,57
468,549,complex,41,100,41/100,54
468,549,none,13,100,13/100,54
468,684,complex,44,100,44/100,61
468,684,none,16,100,16/100,61
468,684,trans,1,100,1/100,61
468,802,none,14,100,14/100,75
468,802,trans,61,100,61/100,75
528,549,complex,50,100,50/100,73
528,549,none,22,100,22/100,73
528,868,complex,29,100,29/100,63
528,868,none,31,100,31/100,63
528,868,trans,2,100,2/100,63
549,528,trans,1,100,1/100,73
549,868,complex,41,100,41/100,67
549,868,none,19,100,19/100,67
549,868,trans,7,100,7/100,67
593,305,trans,3,100,3/100,96
684,113,trans,1,100,1/100,54
868,528,trans,1,100,1/100,63
