host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
0,142,complex,2,50,2/50,50
0,142,trans,48,50,48/50,50
0,319,trans,49,50,49/50,50
0,538,complex,2,50,2/50,49
114,138,trans,50,50,50/50,50
114,188,trans,50,50,50/50,50
114,865,trans,50,50,50/50,50
150,237,complex,3,50,3/50,36
150,237,none,20,50,20/50,36
150,385,complex,7,50,7/50,50
150,385,trans,43,50,43/50,50
227,324,complex,42,50,42/50,48
227,324,none,1,50,1/50,48
227,477,complex,31,50,31/50,32
227,477,none,1,50,1/50,32
227,517,complex,18,50,18/50,28
227,517,none,8,50,8/50,28
227,517,trans,2,50,2/50,28
237,114,trans,50,50,50/50,50
237,150,trans,13,50,13/50,36
237,240,complex,38,50,38/50,50
237,240,none,5,50,5/50,50
237,240,trans,7,50,7/50,50
237,477,complex,15,50,15/50,50
237,477,none,22,50,22/50,50
237,477,trans,13,50,13/50,50
237,74,complex,25,50,25/50,50
237,74,none,5,50,5/50,50
237,74,trans,20,50,20/50,50
240,538,complex,3,50,3/50,46
240,538,none,9,50,9/50,46
240,538,trans,34,50,34/50,46
319,0,trans,1,50,1/50,50
324,227,trans,5,50,5/50,48
324,477,complex,23,50,23/50,48
477,324,trans,25,50,25/50,48
477,517,complex,39,50,39/50,45
477,517,trans,6,50,6/50,45
538,0,trans,47,50,47/50,49
538,590,complex,1,50,1/50,50
538,590,trans,49,50,49/50,50
