host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2
111,1000_to_1099,1049.5,10,10,1,4,10.8071227,10.8071227,8.917146,19.862973,14.600662466666668,14.600662466666668,10.8071227,10.8071227,8.917146,19.862973,14.600662466666668,14.600662466666668,1,0
12,1000_to_1099,1049.5,10,10,1,1,0.4911696,0.4911696,0.585746,1.153115,0.5586991555555555,0.5586991555555555,0.4911696,0.4911696,0.585746,1.153115,0.5586991555555555,0.5586991555555555,1,0
182,1000_to_1099,1049.5,10,10,1,1,3.7389976000000003,3.7389976000000003,3.985577,6.379477,3.410782488888889,3.410782488888889,3.7389976000000003,3.7389976000000003,3.985577,6.379477,3.410782488888889,3.410782488888889,1,0
224,1000_to_1099,1049.5,10,10,1,1,0.7584825,0.7584825,1.27717,2.085839,0.9757916222222222,0.9757916222222222,0.7584825,0.7584825,1.27717,2.085839,0.9757916222222222,0.9757916222222222,1,0
25,1000_to_1099,1049.5,10,10,1,1,3.4559613999999996,3.4559613999999996,4.504045,6.667718000000001,3.0356332000000004,3.0356332000000004,3.4559613999999996,3.4559613999999996,4.504045,6.667718000000001,3.0356332000000004,3.0356332000000004,1,0
251,1000_to_1099,1049.5,10,10,2,3,7.8058326000000005,6.873016444444444,11.011362000000002,19.602491999999998,12.463267377777779,11.107989611111112,7.8058326000000005,6.873016444444444,11.011362000000002,19.602491999999998,12.463267377777779,11.107989611111112,0.9,0.1
491,1000_to_1099,1049.5,10,10,1,1,4.987520999999999,4.987520999999999,4.366413,11.499317000000001,8.0972208,8.0972208,4.987520999999999,4.987520999999999,4.366413,11.499317000000001,8.0972208,8.0972208,1,0
66,1000_to_1099,1049.5,10,10,1,1,1.9504424999999999,1.9504424999999999,1.8028300000000002,4.379592000000001,2.4054845555555557,2.4054845555555557,1.9504424999999999,1.9504424999999999,1.8028300000000002,4.379592000000001,2.4054845555555557,2.4054845555555557,1,0
853,1000_to_1099,1049.5,10,10,1,1,0.6453997,0.6453997,0.54842900000000006,1.368166,0.9083980666666667,0.9083980666666667,0.6453997,0.6453997,0.54842900000000006,1.368166,0.9083980666666667,0.9083980666666667,1,0
874,1000_to_1099,1049.5,10,10,1,1,2.9542983,2.9542983,3.085519,7.066528,4.283858733333333,4.283858733333333,2.9542983,2.9542983,3.085519,7.066528,4.283858733333333,4.283858733333333,1,0
111,10200_to_10299,10249.5,10,10,1,6,8.248731200000002,8.248731200000002,7.248304,17.221714,13.02882288888889,13.02882288888889,8.248731200000002,8.248731200000002,7.248304,17.221714,13.02882288888889,13.02882288888889,1,0
12,10200_to_10299,10249.5,10,10,1,1,0.4806374,0.4806374,0.503308,1.0995719999999998,0.5436944,0.5436944,0.4806374,0.4806374,0.503308,1.0995719999999998,0.5436944,0.5436944,1,0
182,10200_to_10299,10249.5,10,10,1,1,3.4769583000000006,3.4769583000000006,3.383598,5.940392999999999,3.427782644444444,3.427782644444444,3.4769583000000006,3.4769583000000006,3.383598,5.940392999999999,3.427782644444444,3.427782644444444,1,0
224,10200_to_10299,10249.5,10,10,1,1,0.7625121,0.7625121,1.2260369999999998,1.92515,0.9148337999999999,0.9148337999999999,0.7625121,0.7625121,1.2260369999999998,1.92515,0.9148337999999999,0.9148337999999999,1,0
25,10200_to_10299,10249.5,10,10,1,1,2.9140678,2.9140678,3.588737,5.316776999999999,2.674335911111111,2.674335911111111,2.9140678,2.9140678,3.588737,5.316776999999999,2.674335911111111,2.674335911111111,1,0
251,10200_to_10299,10249.5,10,10,1,2,8.1831748,8.1831748,8.019394,20.640933,13.299669911111112,13.299669911111112,8.1831748,8.1831748,8.019394,20.640933,13.299669911111112,13.299669911111112,1,0
491,10200_to_10299,10249.5,10,10,1,1,4.1770027,4.1770027,4.399153,9.822645,6.993056866666667,6.993056866666667,4.1770027,4.1770027,4.399153,9.822645,6.993056866666667,6.993056866666667,1,0
66,10200_to_10299,10249.5,10,10,1,1,1.675684,1.675684,1.374184,3.666588,2.0919006666666666,2.0919006666666666,1.675684,1.675684,1.374184,3.666588,2.0919006666666666,2.0919006666666666,1,0
853,10200_to_10299,10249.5,10,10,1,1,0.5576432,0.5576432,0.571865,1.329619,0.8701507555555555,0.8701507555555555,0.5576432,0.5576432,0.571865,1.329619,0.8701507555555555,0.8701507555555555,1,0
874,10200_to_10299,10249.5,10,10,1,1,2.7665602,2.7665602,2.853872,5.933534,3.9045227555555555,3.9045227555555555,2.7665602,2.7665602,2.853872,5.933534,3.9045227555555555,3.9045227555555555,1,0
111,10800_to_10899,10849.5,10,10,1,5,10.505771399999999,10.505771399999999,9.461285,24.155225,15.983936133333334,15.983936133333334,10.505771399999999,10.505771399999999,9.461285,24.155225,15.983936133333334,15.983936133333334,1,0
12,10800_to_10899,10849.5,10,10,1,1,0.5941633,0.5941633,0.538624,1.073969,0.5739478888888889,0.5739478888888889,0.5941633,0.5941633,0.538624,1.073969,0.5739478888888889,0.5739478888888889,1,0
182,10800_to_10899,10849.5,10,10,1,1,3.9046073,3.9046073,4.108896,6.841118,4.015840333333333,4.015840333333333,3.9046073,3.9046073,4.108896,6.841118,4.015840333333333,4.015840333333333,1,0
224,10800_to_10899,10849.5,10,10,1,1,0.9449058999999999,0.9449058999999999,1.666445,2.9161780000000004,1.198684288888889,1.198684288888889,0.9449058999999999,0.9449058999999999,1.666445,2.9161780000000004,1.198684288888889,1.198684288888889,1,0
25,10800_to_10899,10849.5,10,10,1,1,2.9151544000000005,2.9151544000000005,4.10133,6.184099,3.1453147555555554,3.1453147555555554,2.9151544000000005,2.9151544000000005,4.10133,6.184099,3.1453147555555554,3.1453147555555554,1,0
251,10800_to_10899,10849.5,10,10,2,3,10.802613500000001,9.721761111111112,17.197101,31.276183000000003,17.589029266666667,15.256571055555556,10.802613500000001,9.721761111111112,17.197101,31.276183000000003,17.589029266666667,15.256571055555556,0.9,0.1
491,10800_to_10899,10849.5,10,10,1,1,5.760089799999999,5.760089799999999,3.908011,13.132609999999998,8.439665733333333,8.439665733333333,5.760089799999999,5.760089799999999,3.908011,13.132609999999998,8.439665733333333,8.439665733333333,1,0
