host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7,prop.gp.8,prop.gp.9,prop.gp.10
0,1000_to_1099,1049.5,10,10,5,5,3.4071157000000007,0.42708075,4.689321,9.304773,5.632127177777778,0.6733481666666666,3.4071157000000007,0.42708075,4.689321,9.304773,5.632127177777778,0.6733481666666666,0.4,0.3,0.1,0.1,0.1,0,0,0,0,0
114,1000_to_1099,1049.5,10,10,1,6,1.2415873000000002,1.2415873000000002,1.651405,3.486565,1.9828609555555556,1.9828609555555556,1.2415873000000002,1.2415873000000002,1.651405,3.486565,1.9828609555555556,1.9828609555555556,1,0,0,0,0,0,0,0,0,0
115,1000_to_1099,1049.5,10,10,4,4,4.0822752,0.91415275,5.294598000000001,10.388752,6.2324428,1.7017718333333334,4.0822752,0.91415275,5.294598000000001,10.388752,6.2324428,1.7017718333333334,0.4,0.4,0.1,0.1,0,0,0,0,0,0
129,1000_to_1099,1049.5,10,10,3,5,2.8476954,2.8776231666666665,3.2717140000000002,7.3107109999999995,4.513169866666667,3.350723933333333,2.8476954,2.8776231666666665,3.2717140000000002,7.3107109999999995,4.513169866666667,3.350723933333333,0.6,0.3,0.1,0,0,0,0,0,0,0
134,1000_to_1099,1049.5,10,10,2,2,1.6548429000000002,1.0373714444444444,2.2042780000000004,4.772638,1.9404759333333335,1.6151825555555555,1.6548429000000002,1.0373714444444444,2.2042780000000004,4.772638,1.9404759333333335,1.6151825555555555,0.9,0.1,0,0,0,0,0,0,0,0
135,1000_to_1099,1049.5,10,10,2,2,3.2268336999999994,1.008054875,7.009631999999998,8.724003,3.6530703777777775,1.16266125,3.2268336999999994,1.008054875,7.009631999999998,8.724003,3.6530703777777775,1.16266125,0.8,0.2,0,0,0,0,0,0,0,0
161,1000_to_1099,1049.5,10,10,2,3,3.1754477999999997,2.7800627142857137,3.2133279999999997,8.679316,5.026227022222223,4.064156380952381,3.1754477999999997,2.7800627142857137,3.2133279999999997,8.679316,5.026227022222223,4.064156380952381,0.7,0.3,0,0,0,0,0,0,0,0
173,1000_to_1099,1049.5,10,10,3,3,2.3143783,1.082302833333333,2.608714,5.633,3.2038329111111112,1.8380088666666667,2.3143783,1.082302833333333,2.608714,5.633,3.2038329111111112,1.8380088666666667,0.6,0.2,0.2,0,0,0,0,0,0,0
207,1000_to_1099,1049.5,10,10,6,9,2.0119747,1.09681975,2.788792,5.557410000000001,3.5390230000000003,1.7961091666666666,2.0119747,1.09681975,2.788792,5.557410000000001,3.5390230000000003,1.7961091666666666,0.4,0.2,0.1,0.1,0.1,0.1,0,0,0,0
29,1000_to_1099,1049.5,10,10,3,3,3.5940716000000004,1.2278142,6.3759060000000005,10.471545,5.1236896,1.58249,3.5940716000000004,1.2278142,6.3759060000000005,10.471545,5.1236896,1.58249,0.5,0.3,0.2,0,0,0,0,0,0,0
306,1000_to_1099,1049.5,10,10,3,5,1.6977756,0.8807710000000001,1.756335,5.1570920000000005,2.4984939555555554,1.4357101904761904,1.6977756,0.8807710000000001,1.756335,5.1570920000000005,2.4984939555555554,1.4357101904761904,0.7,0.2,0.1,0,0,0,0,0,0,0
317,1000_to_1099,1049.5,10,10,1,1,1.8672527000000003,1.8672527000000003,2.046676,5.033437,2.986307177777778,2.986307177777778,1.8672527000000003,1.8672527000000003,2.046676,5.033437,2.986307177777778,2.986307177777778,1,0,0,0,0,0,0,0,0,0
319,1000_to_1099,1049.5,10,10,1,8,0.4387407,0.4387407,0.264625,1.041186,0.5321594444444444,0.5321594444444444,0.4387407,0.4387407,0.264625,1.041186,0.5321594444444444,0.5321594444444444,1,0,0,0,0,0,0,0,0,0
386,1000_to_1099,1049.5,10,10,1,8,0.1982147,0.1982147,0.35123499999999996,0.6256319999999999,0.2574923777777778,0.2574923777777778,0.1982147,0.1982147,0.35123499999999996,0.6256319999999999,0.2574923777777778,0.2574923777777778,1,0,0,0,0,0,0,0,0,0
407,1000_to_1099,1049.5,10,10,3,3,4.275875699999999,1.4886148333333333,4.689528999999999,9.578322,4.573545444444444,1.8588687333333334,4.275875699999999,1.4886148333333333,4.689528999999999,9.578322,4.573545444444444,1.8588687333333334,0.6,0.3,0.1,0,0,0,0,0,0,0
6,1000_to_1099,1049.5,10,10,2,5,4.399257799999999,1.5747813333333334,6.319495999999999,12.773623,6.217341511111111,2.488557866666667,4.399257799999999,1.5747813333333334,6.319495999999999,12.773623,6.217341511111111,2.488557866666667,0.6,0.4,0,0,0,0,0,0,0,0
660,1000_to_1099,1049.5,10,10,2,6,1.9174607000000001,1.3754916666666666,3.658238,6.029608,2.868589222222222,2.327304111111111,1.9174607000000001,1.3754916666666666,3.658238,6.029608,2.868589222222222,2.327304111111111,0.9,0.1,0,0,0,0,0,0,0,0
692,1000_to_1099,1049.5,10,10,2,6,1.1366706,0.6907365714285714,1.2114739999999997,3.4035589999999996,1.8512355555555555,1.1846877142857142,1.1366706,0.6907365714285714,1.2114739999999997,3.4035589999999996,1.8512355555555555,1.1846877142857142,0.7,0.3,0,0,0,0,0,0,0,0
758,1000_to_1099,1049.5,10,10,1,5,0.5852792,0.5852792,0.46332,1.389156,0.7377667111111111,0.7377667111111111,0.5852792,0.5852792,0.46332,1.389156,0.7377667111111111,0.7377667111111111,1,0,0,0,0,0,0,0,0,0
8,1000_to_1099,1049.5,10,10,2,2,1.5393355,1.0350426666666668,1.190204,3.9086090000000002,2.221516688888889,1.4671561333333334,1.5393355,1.0350426666666668,1.190204,3.9086090000000002,2.221516688888889,1.4671561333333334,0.6,0.4,0,0,0,0,0,0,0,0
83,1000_to_1099,1049.5,10,10,1,2,2.5717266,2.5717266,2.008994,6.435158999999999,3.4122417333333335,3.4122417333333335,2.5717266,2.5717266,2.008994,6.435158999999999,3.4122417333333335,3.4122417333333335,1,0,0,0,0,0,0,0,0,0
897,1000_to_1099,1049.5,10,10,1,4,0.22084070000000003,0.22084070000000003,0.202913,0.520279,0.30464406666666666,0.30464406666666666,0.22084070000000003,0.22084070000000003,0.202913,0.520279,0.30464406666666666,0.30464406666666666,1,0,0,0,0,0,0,0,0,0
954,1000_to_1099,1049.5,10,10,5,8,1.4275022,0.34352550000000004,1.0797720000000002,3.4707939999999997,2.1440641333333335,0.542093,1.4275022,0.34352550000000004,1.0797720000000002,3.4707939999999997,2.1440641333333335,0.542093,0.4,0.2,0.2,0.1,0.1,0,0,0,0,0
977,1000_to_1099,1049.5,10,10,1,5,1.4932735,1.4932735,1.169174,3.4879480000000003,2.152905666666667,2.152905666666667,1.4932735,1.4932735,1.169174,3.4879480000000003,2.152905666666667,2.152905666666667,1,0,0,0,0,0,0,0,0,0
984,1000_to_1099,1049.5,10,10,2,5,2.5596535000000005,1.189167,3.18328,4.886469,2.295243533333333,1.7759426666666667,2.5596535000000005,1.189167,3.18328,4.886469,2.295243533333333,1.7759426666666667,0.9,0.1,0,0,0,0,0,0,0,0
986,1000_to_1099,1049.5,10,10,2,6,2.7630022,1.3117175555555556,3.4648199999999996,5.9032219999999995,2.5014173777777775,1.9326373333333333,2.7630022,1.3117175555555556,3.4648199999999996,5.9032219999999995,2.5014173777777775,1.9326373333333333,0.9,0.1,0,0,0,0,0,0,0,0
0,10000_to_10099,10049.5,10,10,4,5,4.4771734,0.42402200000000007,6.008946,10.119927,6.802359333333333,0.7714036666666666,4.4771734,0.42402200000000007,6.008946,10.119927,6.802359333333333,0.7714036666666666,0.4,0.3,0.2,0.1,0,0,0,0,0,0
114,10000_to_10099,10049.5,10,10,1,1,1.8548929,1.8548929,1.179239,3.7871580000000002,2.0538562000000002,2.0538562000000002,1.8548929,1.8548929,1.179239,3.7871580000000002,2.0538562000000002,2.0538562000000002,1,0,0,0,0,0,0,0,0,0
115,10000_to_10099,10049.5,10,10,3,4,3.0260185999999996,0.692933,2.9445930000000002,7.628961,4.665545377777778,0.8332476666666667,3.0260185999999996,0.692933,2.9445930000000002,7.628961,4.665545377777778,0.8332476666666667,0.4,0.4,0.2,0,0,0,0,0,0,0
129,10000_to_10099,10049.5,10,10,5,5,2.1107706000000004,1.00253825,2.143734,4.9074219999999995,3.361184,1.5660808333333334,2.1107706000000004,1.00253825,2.143734,4.9074219999999995,3.361184,1.5660808333333334,0.4,0.3,0.1,0.1,0.1,0,0,0,0,0
134,10000_to_10099,10049.5,10,10,1,1,0.9246825000000001,0.9246825000000001,0.856033,2.366247,1.6241437555555556,1.6241437555555556,0.9246825000000001,0.9246825000000001,0.856033,2.366247,1.6241437555555556,1.6241437555555556,1,0,0,0,0,0,0,0,0,0
135,10000_to_10099,10049.5,10,10,2,2,2.3255191999999996,1.184201875,2.7633449999999993,5.013388,2.490576355555555,1.3886163214285714,2.3255191999999996,1.184201875,2.7633449999999993,5.013388,2.490576355555555,1.3886163214285714,0.8,0.2,0,0,0,0,0,0,0,0
161,10000_to_10099,10049.5,10,10,4,4,3.865946,0.95787225,5.7352750000000015,10.269867000000001,6.264704755555556,1.2414411666666667,3.865946,0.95787225,5.7352750000000015,10.269867000000001,6.264704755555556,1.2414411666666667,0.4,0.3,0.2,0.1,0,0,0,0,0,0
173,10000_to_10099,10049.5,10,10,1,3,2.2216882999999994,2.2216882999999994,2.1506819999999998,6.131716,2.9173229555555555,2.9173229555555555,2.2216882999999994,2.2216882999999994,2.1506819999999998,6.131716,2.9173229555555555,2.9173229555555555,1,0,0,0,0,0,0,0,0,0
207,10000_to_10099,10049.5,10,10,6,8,2.6336690000000003,0.5643556666666667,3.0366679999999997,7.391126,4.397867555555555,0.6708480000000001,2.6336690000000003,0.5643556666666667,3.0366679999999997,7.391126,4.397867555555555,0.6708480000000001,0.3,0.2,0.2,0.1,0.1,0.1,0,0,0,0
29,10000_to_10099,10049.5,10,10,2,4,2.9077982999999996,2.2491625,3.5086540000000004,8.232368000000001,4.582422955555556,3.5525177857142856,2.9077982999999996,2.2491625,3.5086540000000004,8.232368000000001,4.582422955555556,3.5525177857142856,0.8,0.2,0,0,0,0,0,0,0,0
306,10000_to_10099,10049.5,10,10,3,6,1.4648603000000002,0.8291056666666666,2.4295210000000003,4.240689000000001,2.2488489555555558,1.444604,1.4648603000000002,0.8291056666666666,2.4295210000000003,4.240689000000001,2.2488489555555558,1.444604,0.6,0.3,0.1,0,0,0,0,0,0,0
317,10000_to_10099,10049.5,10,10,3,3,3.2914389999999996,1.8626655999999997,3.9801150000000005,8.359328000000001,5.327742488888889,2.8107818,3.2914389999999996,1.8626655999999997,3.9801150000000005,8.359328000000001,5.327742488888889,2.8107818,0.5,0.3,0.2,0,0,0,0,0,0,0
319,10000_to_10099,10049.5,10,10,1,2,0.6959531999999999,0.6959531999999999,0.34454899999999994,1.4034799999999998,0.6841905333333334,0.6841905333333334,0.6959531999999999,0.6959531999999999,0.34454899999999994,1.4034799999999998,0.6841905333333334,0.6841905333333334,1,0,0,0,0,0,0,0,0,0
386,10000_to_10099,10049.5,10,10,1,9,0.26816730000000005,0.26816730000000005,0.411648,0.643859,0.3098306,0.3098306,0.26816730000000005,0.26816730000000005,0.411648,0.643859,0.3098306,0.3098306,1,0,0,0,0,0,0,0,0,0
407,10000_to_10099,10049.5,10,10,1,3,2.1655276999999997,2.1655276999999997,1.5042330000000002,5.92465,3.056885622222222,3.056885622222222,2.1655276999999997,2.1655276999999997,1.5042330000000002,5.92465,3.056885622222222,3.056885622222222,1,0,0,0,0,0,0,0,0,0
6,10000_to_10099,10049.5,10,10,2,2,2.7734790000000005,1.58458375,3.5114520000000002,6.22301,3.5196237333333333,2.338052642857143,2.7734790000000005,1.58458375,3.5114520000000002,6.22301,3.5196237333333333,2.338052642857143,0.8,0.2,0,0,0,0,0,0,0,0
660,10000_to_10099,10049.5,10,10,1,4,1.3576876,1.3576876,1.568978,3.638848,2.2578178666666666,2.2578178666666666,1.3576876,1.3576876,1.568978,3.638848,2.2578178666666666,2.2578178666666666,1,0,0,0,0,0,0,0,0,0
