host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
109,17,none,3,50,3/50,44
109,68,none,37,50,37/50,41
116,51,complex,1,50,1/50,50
116,51,none,47,50,47/50,50
116,51,trans,1,50,1/50,50
116,54,none,9,50,9/50,49
129,16,none,39,50,39/50,39
129,17,none,11,50,11/50,49
129,322,none,47,50,47/50,47
129,497,none,6,50,6/50,50
129,497,trans,44,50,44/50,50
129,651,none,16,50,16/50,50
129,651,trans,34,50,34/50,50
129,759,none,50,50,50/50,50
129,826,none,2,50,2/50,50
129,826,trans,48,50,48/50,50
13,297,complex,5,50,5/50,50
14,26,complex,10,50,10/50,50
14,26,none,1,50,1/50,50
14,5,complex,19,50,19/50,50
14,5,trans,31,50,31/50,50
14,807,none,43,50,43/50,49
14,807,trans,6,50,6/50,49
143,17,none,39,50,39/50,39
143,205,none,41,50,41/50,41
143,3,none,41,50,41/50,41
143,54,none,41,50,41/50,41
143,590,none,31,50,31/50,31
143,65,none,41,50,41/50,41
143,767,none,39,50,39/50,39
143,778,none,41,50,41/50,41
143,786,none,41,50,41/50,50
16,17,none,9,50,9/50,40
16,297,complex,16,50,16/50,50
16,297,trans,34,50,34/50,50
16,322,none,41,50,41/50,50
16,743,trans,50,50,50/50,50
16,759,none,39,50,39/50,39
17,109,trans,41,50,41/50,44
17,129,trans,38,50,38/50,49
17,16,trans,31,50,31/50,40
17,205,none,48,50,48/50,48
17,26,complex,1,50,1/50,36
17,26,none,4,50,4/50,36
17,26,trans,31,50,31/50,36
17,262,none,9,50,9/50,50
17,262,trans,41,50,41/50,50
17,3,none,48,50,48/50,48
17,322,none,11,50,11/50,49
17,322,trans,38,50,38/50,49
17,343,none,8,50,8/50,47
17,343,trans,39,50,39/50,47
17,439,complex,9,50,9/50,50
17,439,none,7,50,7/50,50
17,439,trans,34,50,34/50,50
17,54,none,48,50,48/50,48
17,590,none,34,50,34/50,34
17,65,none,48,50,48/50,48
17,68,complex,8,50,8/50,50
17,68,none,1,50,1/50,50
17,68,trans,41,50,41/50,50
17,717,none,9,50,9/50,50
17,717,trans,41,50,41/50,50
17,759,none,11,50,11/50,49
17,759,trans,38,50,38/50,49
17,767,none,45,50,45/50,45
17,778,none,48,50,48/50,48
17,786,none,48,50,48/50,48
17,86,complex,1,50,1/50,45
17,86,none,5,50,5/50,45
17,86,trans,39,50,39/50,45
202,574,complex,2,50,2/50,48
202,574,none,10,50,10/50,48
205,3,none,50,50,50/50,50
205,54,none,50,50,50/50,50
205,590,none,36,50,36/50,36
205,65,none,50,50,50/50,50
205,767,none,47,50,47/50,48
205,767,trans,1,50,1/50,48
205,778,none,50,50,50/50,50
205,786,none,50,50,50/50,50
26,14,trans,39,50,39/50,50
26,807,none,1,50,1/50,44
26,807,trans,43,50,43/50,44
26,82,none,2,50,2/50,50
26,82,trans,48,50,48/50,50
26,86,complex,3,50,3/50,50
26,86,none,35,50,35/50,50
26,86,trans,1,50,1/50,50
297,13,trans,45,50,45/50,50
3,267,trans,50,50,50/50,50
3,302,trans,48,50,48/50,48
3,448,none,2,50,2/50,50
3,448,trans,48,50,48/50,50
3,54,none,50,50,50/50,50
3,57,complex,3,50,3/50,50
3,57,trans,47,50,47/50,50
3,590,none,36,50,36/50,50
3,590,trans,14,50,14/50,50
3,65,complex,1,50,1/50,50
3,65,none,49,50,49/50,50
3,696,none,2,50,2/50,50
3,696,trans,48,50,48/50,50
3,767,none,47,50,47/50,47
3,778,none,50,50,50/50,50
3,786,none,50,50,50/50,50
302,607,trans,49,50,49/50,50
322,16,trans,9,50,9/50,50
322,759,none,47,50,47/50,47
391,86,complex,1,50,1/50,50
448,696,none,50,50,50/50,50
51,116,trans,1,50,1/50,50
51,54,complex,1,50,1/50,49
51,54,none,9,50,9/50,49
54,116,trans,40,50,40/50,49
54,51,trans,39,50,39/50,49
54,574,complex,4,50,4/50,49
54,574,none,10,50,10/50,49
54,574,trans,35,50,35/50,49
54,590,none,36,50,36/50,36
54,65,none,50,50,50/50,50
54,767,none,47,50,47/50,47
54,778,none,50,50,50/50,50
54,786,none,50,50,50/50,50
54,820,trans,50,50,50/50,50
57,563,trans,50,50,50/50,50
57,654,none,1,50,1/50,50
57,654,trans,49,50,49/50,50
574,202,trans,36,50,36/50,48
574,594,trans,37,50,37/50,37
574,664,trans,44,50,44/50,44
590,65,none,36,50,36/50,36
590,767,none,35,50,35/50,35
590,778,none,36,50,36/50,36
590,786,none,36,50,36/50,36
594,664,none,31,50,31/50,50
594,664,trans,6,50,6/50,50
607,302,trans,1,50,1/50,50
65,767,none,47,50,47/50,47
65,778,none,50,50,50/50,50
65,786,none,50,50,50/50,50
664,594,trans,13,50,13/50,50
68,109,trans,4,50,4/50,41
767,778,none,47,50,47/50,49
767,786,none,47,50,47/50,47
778,767,trans,2,50,2/50,49
778,786,none,50,50,50/50,50
786,143,trans,9,50,9/50,50
86,26,trans,11,50,11/50,50
86,391,trans,49,50,49/50,50
