host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4
132,1000_to_1099,1049.5,10,10,1,1,2.7987257,2.7987257,2.618432,6.474686999999999,4.665405933333333,4.665405933333333,2.7987257,2.7987257,2.618432,6.474686999999999,4.665405933333333,4.665405933333333,1,0,0,0
361,1000_to_1099,1049.5,10,10,1,1,0.45891220000000005,0.45891220000000005,0.50583,1.179745,0.7973611111111111,0.7973611111111111,0.45891220000000005,0.45891220000000005,0.50583,1.179745,0.7973611111111111,0.7973611111111111,1,0,0,0
37,1000_to_1099,1049.5,10,10,1,1,0.1076406,0.1076406,0.167676,0.249977,0.12527053333333332,0.12527053333333332,0.1076406,0.1076406,0.167676,0.249977,0.12527053333333332,0.12527053333333332,1,0,0,0
399,1000_to_1099,1049.5,10,10,1,1,0.6915695,0.6915695,0.508931,1.4966840000000001,1.0480079777777778,1.0480079777777778,0.6915695,0.6915695,0.508931,1.4966840000000001,1.0480079777777778,1.0480079777777778,1,0,0,0
482,1000_to_1099,1049.5,10,10,1,5,0.6141215,0.6141215,0.545039,1.295881,0.7675426,0.7675426,0.6141215,0.6141215,0.545039,1.295881,0.7675426,0.7675426,1,0,0,0
504,1000_to_1099,1049.5,10,10,2,5,4.797518299999999,4.305231666666667,4.930193,10.460847999999999,7.3969831333333325,6.3566424,4.797518299999999,4.305231666666667,4.930193,10.460847999999999,7.3969831333333325,6.3566424,0.6,0.4,0,0
614,1000_to_1099,1049.5,10,10,2,5,0.40241299999999997,0.33114244444444446,0.24581599999999998,0.673451,0.4076799111111111,0.3653602777777778,0.40241299999999997,0.33114244444444446,0.24581599999999998,0.673451,0.4076799111111111,0.3653602777777778,0.9,0.1,0,0
621,1000_to_1099,1049.5,10,10,1,1,0.18848829999999997,0.18848829999999997,0.297143,0.584886,0.30650046666666664,0.30650046666666664,0.18848829999999997,0.18848829999999997,0.297143,0.584886,0.30650046666666664,0.30650046666666664,1,0,0,0
761,1000_to_1099,1049.5,10,10,2,2,6.286556899999999,4.176927999999999,7.679631,13.73848,8.389467266666667,5.2927615999999995,6.286556899999999,4.176927999999999,7.679631,13.73848,8.389467266666667,5.2927615999999995,0.5,0.5,0,0
803,1000_to_1099,1049.5,10,10,1,3,0.6650465999999999,0.6650465999999999,0.81043,1.5700539999999998,0.9845896,0.9845896,0.6650465999999999,0.6650465999999999,0.81043,1.5700539999999998,0.9845896,0.9845896,1,0,0,0
96,1000_to_1099,1049.5,10,10,1,6,1.1271889000000002,1.1271889000000002,0.895849,2.558826,1.8829018444444445,1.8829018444444445,1.1271889000000002,1.1271889000000002,0.895849,2.558826,1.8829018444444445,1.8829018444444445,1,0,0,0
132,10000_to_10099,10049.5,10,10,1,1,2.7796935,2.7796935,3.218669,7.14493,4.713046377777777,4.713046377777777,2.7796935,2.7796935,3.218669,7.14493,4.713046377777777,4.713046377777777,1,0,0,0
361,10000_to_10099,10049.5,10,10,1,1,0.5392539000000001,0.5392539000000001,0.532409,1.30965,0.8217596666666667,0.8217596666666667,0.5392539000000001,0.5392539000000001,0.532409,1.30965,0.8217596666666667,0.8217596666666667,1,0,0,0
