host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
102,152,none,21,50,21/50,47
102,55,none,7,50,7/50,50
102,55,trans,40,50,40/50,50
152,102,trans,26,50,26/50,47
152,284,trans,50,50,50/50,50
152,523,complex,1,50,1/50,50
152,523,none,31,50,31/50,50
152,523,trans,18,50,18/50,50
152,574,none,48,50,48/50,48
152,793,complex,2,50,2/50,50
152,793,none,43,50,43/50,50
152,793,trans,5,50,5/50,50
152,809,trans,50,50,50/50,50
152,939,none,31,50,31/50,50
152,939,trans,19,50,19/50,50
191,938,none,31,50,31/50,31
487,523,complex,5,50,5/50,50
487,670,none,3,50,3/50,50
487,670,trans,47,50,47/50,50
523,423,trans,50,50,50/50,50
523,487,trans,45,50,45/50,50
523,574,none,30,50,30/50,30
523,793,none,26,50,26/50,26
523,939,none,50,50,50/50,50
55,102,trans,3,50,3/50,50
574,191,trans,50,50,50/50,50
574,793,none,43,50,43/50,45
574,938,trans,50,50,50/50,50
574,939,none,30,50,30/50,30
793,441,trans,50,50,50/50,50
793,574,trans,2,50,2/50,45
793,718,trans,50,50,50/50,50
793,939,none,26,50,26/50,26
