host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
128,252,complex,2,100,2/100,96
128,252,none,76,100,76/100,96
128,252,trans,16,100,16/100,96
128,592,complex,8,100,8/100,85
128,592,none,69,100,69/100,85
128,592,trans,8,100,8/100,85
128,719,complex,7,100,7/100,96
128,719,none,69,100,69/100,96
128,719,trans,16,100,16/100,96
187,299,complex,81,100,81/100,98
187,299,none,6,100,6/100,98
187,299,trans,7,100,7/100,98
187,592,complex,59,100,59/100,85
187,592,none,5,100,5/100,85
187,656,complex,17,100,17/100,79
187,656,none,35,100,35/100,79
187,656,trans,27,100,27/100,79
252,128,trans,2,100,2/100,96
252,592,complex,8,100,8/100,77
252,592,none,67,100,67/100,77
252,592,trans,2,100,2/100,77
252,719,complex,1,100,1/100,82
252,719,none,77,100,77/100,82
252,719,trans,2,100,2/100,82
280,656,complex,8,100,8/100,100
280,656,none,4,100,4/100,100
280,656,trans,13,100,13/100,100
299,187,trans,4,100,4/100,98
299,592,complex,32,100,32/100,80
299,592,none,3,100,3/100,80
592,187,trans,21,100,21/100,85
592,299,trans,45,100,45/100,80
592,656,complex,13,100,13/100,53
592,656,none,3,100,3/100,53
592,656,trans,37,100,37/100,53
592,719,complex,5,100,5/100,70
592,719,none,64,100,64/100,70
656,280,trans,75,100,75/100,100
719,128,trans,4,100,4/100,96
719,252,trans,2,100,2/100,82
719,592,trans,1,100,1/100,70
