host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
0,528,none,1,50,1/50,50
116,22,none,45,50,45/50,50
15,59,complex,4,50,4/50,50
15,90,complex,1,50,1/50,49
15,90,none,2,50,2/50,49
15,90,trans,46,50,46/50,49
161,215,none,2,50,2/50,50
161,215,trans,48,50,48/50,50
161,525,none,2,50,2/50,47
161,525,trans,45,50,45/50,47
161,59,none,33,50,33/50,33
161,633,none,27,50,27/50,27
161,7,none,48,50,48/50,50
161,854,none,28,50,28/50,28
161,888,none,48,50,48/50,48
170,59,none,2,50,2/50,50
184,33,complex,7,50,7/50,50
184,33,none,8,50,8/50,50
215,525,none,47,50,47/50,50
215,525,trans,3,50,3/50,50
215,528,trans,50,50,50/50,50
22,116,trans,5,50,5/50,50
24,113,trans,50,50,50/50,50
24,267,none,47,50,47/50,50
24,267,trans,2,50,2/50,50
24,537,none,1,50,1/50,50
24,537,trans,49,50,49/50,50
24,72,none,47,50,47/50,49
24,72,trans,2,50,2/50,49
24,992,none,46,50,46/50,48
24,992,trans,2,50,2/50,48
267,24,trans,1,50,1/50,50
267,72,none,49,50,49/50,50
267,72,trans,1,50,1/50,50
267,992,none,48,50,48/50,50
267,992,trans,2,50,2/50,50
33,184,trans,35,50,35/50,50
33,715,trans,50,50,50/50,50
33,854,complex,2,50,2/50,50
33,854,none,9,50,9/50,50
448,7,none,2,50,2/50,50
528,0,trans,49,50,49/50,50
59,15,trans,46,50,46/50,50
59,170,trans,48,50,48/50,50
59,38,trans,50,50,50/50,50
59,633,none,44,50,44/50,49
59,633,trans,5,50,5/50,49
59,7,none,35,50,35/50,35
59,854,none,45,50,45/50,50
59,854,trans,5,50,5/50,50
59,888,complex,1,50,1/50,50
59,888,none,35,50,35/50,50
633,7,none,29,50,29/50,29
633,854,none,49,50,49/50,50
633,888,none,29,50,29/50,44
7,116,trans,45,50,45/50,45
7,161,trans,2,50,2/50,50
7,162,trans,50,50,50/50,50
7,22,trans,50,50,50/50,50
7,24,trans,49,50,49/50,49
7,267,trans,48,50,48/50,48
7,448,trans,48,50,48/50,50
7,72,trans,47,50,47/50,47
7,854,none,30,50,30/50,30
7,888,complex,1,50,1/50,50
7,888,none,49,50,49/50,50
7,992,trans,46,50,46/50,46
72,992,none,49,50,49/50,49
854,255,trans,50,50,50/50,50
854,33,trans,39,50,39/50,50
854,633,trans,1,50,1/50,50
854,888,none,30,50,30/50,45
888,59,trans,14,50,14/50,50
888,633,trans,15,50,15/50,44
888,854,trans,15,50,15/50,45
