host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6
152,1000_to_1099,1049.5,10,10,1,1,4.9805409,4.9805409,3.573672,12.574405000000002,8.082460377777778,8.082460377777778,4.9805409,4.9805409,3.573672,12.574405000000002,8.082460377777778,8.082460377777778,1,0,0,0,0,0
188,1000_to_1099,1049.5,10,10,1,1,2.8341188,2.8341188,2.415752,6.610024,4.635967511111111,4.635967511111111,2.8341188,2.8341188,2.415752,6.610024,4.635967511111111,4.635967511111111,1,0,0,0,0,0
194,1000_to_1099,1049.5,10,10,1,1,0.7723018999999999,0.7723018999999999,0.865691,2.025924,1.2410421555555555,1.2410421555555555,0.7723018999999999,0.7723018999999999,0.865691,2.025924,1.2410421555555555,1.2410421555555555,1,0,0,0,0,0
198,1000_to_1099,1049.5,10,10,2,6,2.2098724000000005,1.6415173749999998,3.110336,5.248543,3.4761852,2.7933858214285716,2.2098724000000005,1.6415173749999998,3.110336,5.248543,3.4761852,2.7933858214285716,0.8,0.2,0,0,0,0
229,1000_to_1099,1049.5,10,10,1,5,0.7303482000000001,0.7303482000000001,0.524579,1.854577,1.1303481777777777,1.1303481777777777,0.7303482000000001,0.7303482000000001,0.524579,1.854577,1.1303481777777777,1.1303481777777777,1,0,0,0,0,0
283,1000_to_1099,1049.5,10,10,3,4,2.3365939000000004,1.7944352000000001,2.175025,6.4573529999999995,3.6988091333333335,2.8148258,2.3365939000000004,1.7944352000000001,2.175025,6.4573529999999995,3.6988091333333335,2.8148258,0.5,0.3,0.2,0,0,0
336,1000_to_1099,1049.5,10,10,2,4,2.1726423,1.3520088571428572,1.492508,4.5289909999999995,2.8374825111111113,2.400044952380952,2.1726423,1.3520088571428572,1.492508,4.5289909999999995,2.8374825111111113,2.400044952380952,0.7,0.3,0,0,0,0
58,1000_to_1099,1049.5,10,10,2,3,6.0218324,5.146650666666666,3.658553,15.844922999999998,8.8974473777777785,5.1070396,6.0218324,5.146650666666666,3.658553,15.844922999999998,8.8974473777777785,5.1070396,0.6,0.4,0,0,0,0
704,1000_to_1099,1049.5,10,10,1,6,1.9518985000000004,1.9518985000000004,2.668405,5.422219,3.1982298444444446,3.1982298444444446,1.9518985000000004,1.9518985000000004,2.668405,5.422219,3.1982298444444446,3.1982298444444446,1,0,0,0,0,0
732,1000_to_1099,1049.5,10,10,1,7,0.31751769999999996,0.31751769999999996,0.292502,0.7278100000000001,0.5008594888888889,0.5008594888888889,0.31751769999999996,0.31751769999999996,0.292502,0.7278100000000001,0.5008594888888889,0.5008594888888889,1,0,0,0,0,0
752,1000_to_1099,1049.5,10,10,1,1,2.3134218,2.3134218,2.316997,6.488823,3.8134844888888892,3.8134844888888892,2.3134218,2.3134218,2.316997,6.488823,3.8134844888888892,3.8134844888888892,1,0,0,0,0,0
