host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
158,642,complex,1,50,1/50,50
158,642,none,2,50,2/50,50
185,337,complex,17,50,17/50,48
185,337,none,17,50,17/50,48
185,337,trans,3,50,3/50,48
185,642,complex,9,50,9/50,30
185,642,none,19,50,19/50,30
185,734,complex,14,50,14/50,35
185,734,none,13,50,13/50,35
20,642,complex,14,50,14/50,50
20,994,trans,50,50,50/50,50
223,734,complex,42,50,42/50,49
223,734,none,1,50,1/50,49
337,185,trans,11,50,11/50,48
337,642,complex,5,50,5/50,27
337,642,none,22,50,22/50,27
337,734,complex,18,50,18/50,47
337,734,none,16,50,16/50,47
337,734,trans,1,50,1/50,47
557,734,complex,9,50,9/50,46
557,734,none,6,50,6/50,46
57,642,complex,2,50,2/50,50
642,158,trans,47,50,47/50,50
642,185,trans,2,50,2/50,30
642,20,trans,36,50,36/50,50
642,265,trans,50,50,50/50,50
642,57,trans,48,50,48/50,50
642,734,complex,10,50,10/50,49
642,734,none,36,50,36/50,49
734,185,trans,8,50,8/50,35
734,223,trans,6,50,6/50,49
734,337,trans,12,50,12/50,47
734,557,trans,31,50,31/50,46
734,642,trans,3,50,3/50,49
