host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
110,93,none,13,100,13/100,95
110,93,trans,12,100,12/100,95
120,93,none,9,100,9/100,97
120,93,trans,1,100,1/100,97
124,141,complex,4,100,4/100,96
124,141,none,2,100,2/100,96
124,141,trans,90,100,90/100,96
124,234,complex,51,100,51/100,69
124,234,none,8,100,8/100,69
124,234,trans,10,100,10/100,69
124,277,complex,36,100,36/100,80
124,277,none,44,100,44/100,80
124,314,complex,39,100,39/100,93
124,314,none,15,100,15/100,93
124,314,trans,39,100,39/100,93
124,447,complex,9,100,9/100,96
124,447,none,2,100,2/100,96
124,447,trans,85,100,85/100,96
124,483,complex,57,100,57/100,79
124,483,none,19,100,19/100,79
124,483,trans,3,100,3/100,79
124,6,complex,52,100,52/100,89
124,6,none,23,100,23/100,89
124,6,trans,14,100,14/100,89
124,731,complex,32,100,32/100,74
124,731,none,20,100,20/100,74
124,731,trans,22,100,22/100,74
124,892,complex,82,100,82/100,95
124,892,none,13,100,13/100,95
124,956,complex,14,100,14/100,96
124,956,none,2,100,2/100,96
124,956,trans,80,100,80/100,96
141,956,complex,2,100,2/100,62
141,956,none,50,100,50/100,62
141,956,trans,5,100,5/100,62
226,234,complex,25,100,25/100,98
226,234,none,12,100,12/100,98
226,234,trans,9,100,9/100,98
226,6,complex,24,100,24/100,64
226,6,none,24,100,24/100,64
226,6,trans,8,100,8/100,64
234,226,trans,52,100,52/100,98
234,6,complex,18,100,18/100,82
234,6,none,4,100,4/100,82
234,6,trans,45,100,45/100,82
268,731,complex,2,100,2/100,98
271,447,none,21,100,21/100,98
277,483,complex,81,100,81/100,95
277,483,none,12,100,12/100,95
277,483,trans,2,100,2/100,95
277,892,complex,60,100,60/100,91
277,892,none,31,100,31/100,91
287,956,none,4,100,4/100,100
288,93,complex,2,100,2/100,100
288,93,none,1,100,1/100,100
288,93,trans,15,100,15/100,100
314,731,complex,19,100,19/100,77
314,731,none,27,100,27/100,77
314,731,trans,18,100,18/100,77
325,93,complex,1,100,1/100,81
325,93,none,35,100,35/100,81
325,93,trans,6,100,6/100,81
39,447,none,4,100,4/100,100
423,771,none,9,100,9/100,100
423,771,trans,84,100,84/100,100
423,892,none,40,100,40/100,58
433,447,none,10,100,10/100,98
433,447,trans,3,100,3/100,98
447,271,trans,77,100,77/100,98
447,39,trans,96,100,96/100,100
447,433,trans,85,100,85/100,98
447,831,none,4,100,4/100,100
447,831,trans,95,100,95/100,100
483,892,complex,70,100,70/100,95
483,892,none,16,100,16/100,95
483,892,trans,2,100,2/100,95
51,731,complex,60,100,60/100,100
51,731,trans,1,100,1/100,100
525,731,complex,11,100,11/100,100
6,226,trans,8,100,8/100,64
6,234,trans,15,100,15/100,82
731,268,trans,96,100,96/100,98
731,314,trans,13,100,13/100,77
731,51,trans,39,100,39/100,100
731,525,trans,89,100,89/100,100
771,423,trans,7,100,7/100,100
831,447,trans,1,100,1/100,100
892,423,trans,18,100,18/100,58
892,483,trans,7,100,7/100,95
93,110,trans,70,100,70/100,95
93,120,trans,87,100,87/100,97
93,288,trans,82,100,82/100,100
93,325,trans,39,100,39/100,81
956,141,trans,5,100,5/100,62
956,287,trans,96,100,96/100,100
956,631,trans,100,100,100/100,100
