host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
13,14,trans,7,10,7/10,7
13,15,trans,8,10,8/10,8
13,203,none,8,10,8/10,8
13,242,trans,10,10,10/10,10
13,308,none,8,10,8/10,8
13,318,trans,10,10,10/10,10
13,356,trans,10,10,10/10,10
13,380,none,9,10,9/10,9
13,431,trans,10,10,10/10,10
13,60,none,9,10,9/10,10
13,935,none,8,10,8/10,8
13,968,none,8,10,8/10,8
14,431,none,7,10,7/10,10
15,318,none,8,10,8/10,10
15,356,none,8,10,8/10,8
18,935,complex,1,10,1/10,10
203,285,trans,10,10,10/10,10
203,308,none,10,10,10/10,10
203,35,trans,10,10,10/10,10
203,380,none,8,10,8/10,8
203,60,none,9,10,9/10,9
203,935,complex,1,10,1/10,9
203,935,none,8,10,8/10,9
203,968,none,7,10,7/10,8
203,97,none,5,10,5/10,10
203,97,trans,5,10,5/10,10
217,265,none,9,10,9/10,10
217,265,trans,1,10,1/10,10
220,265,none,4,10,4/10,8
220,350,none,8,10,8/10,9
220,42,none,9,10,9/10,10
220,654,none,8,10,8/10,8
242,601,trans,10,10,10/10,10
265,220,trans,4,10,4/10,8
265,350,none,5,10,5/10,10
265,350,trans,5,10,5/10,10
265,42,none,5,10,5/10,9
265,42,trans,4,10,4/10,9
265,654,none,5,10,5/10,8
265,654,trans,3,10,3/10,8
308,380,none,8,10,8/10,8
308,60,none,9,10,9/10,9
308,935,none,9,10,9/10,9
308,968,none,7,10,7/10,8
318,15,trans,2,10,2/10,10
318,356,none,10,10,10/10,10
350,220,trans,1,10,1/10,9
350,42,none,9,10,9/10,10
350,42,trans,1,10,1/10,10
350,654,none,8,10,8/10,10
350,654,trans,2,10,2/10,10
350,817,trans,10,10,10/10,10
380,60,none,8,10,8/10,9
380,935,none,8,10,8/10,8
380,968,none,7,10,7/10,8
42,220,trans,1,10,1/10,10
42,654,none,9,10,9/10,9
431,14,trans,3,10,3/10,10
60,13,trans,1,10,1/10,10
60,380,trans,1,10,1/10,9
60,935,complex,2,10,2/10,10
60,935,none,8,10,8/10,10
60,968,none,8,10,8/10,10
60,968,trans,2,10,2/10,10
935,18,trans,9,10,9/10,10
935,217,trans,10,10,10/10,10
935,265,trans,9,10,9/10,9
935,572,trans,10,10,10/10,10
935,968,complex,2,10,2/10,8
935,968,none,6,10,6/10,8
968,203,trans,1,10,1/10,8
968,308,trans,1,10,1/10,8
968,380,trans,1,10,1/10,8
