host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
110,25,none,6,100,6/100,100
110,25,trans,93,100,93/100,100
110,91,complex,7,100,7/100,97
110,91,none,6,100,6/100,97
126,348,none,83,100,83/100,94
126,38,complex,3,100,3/100,86
126,38,none,77,100,77/100,86
126,478,complex,10,100,10/100,100
126,478,trans,90,100,90/100,100
126,83,complex,1,100,1/100,83
126,83,none,78,100,78/100,83
126,84,complex,9,100,9/100,75
126,84,none,5,100,5/100,75
126,872,complex,5,100,5/100,100
126,872,none,3,100,3/100,100
126,872,trans,92,100,92/100,100
227,356,complex,27,100,27/100,100
227,356,trans,73,100,73/100,100
227,720,complex,27,100,27/100,88
227,720,none,33,100,33/100,88
227,720,trans,28,100,28/100,88
227,84,complex,48,100,48/100,94
227,84,none,46,100,46/100,94
227,874,complex,17,100,17/100,88
227,874,none,62,100,62/100,88
227,874,trans,3,100,3/100,88
232,343,complex,4,100,4/100,100
232,343,none,1,100,1/100,100
232,343,trans,94,100,94/100,100
232,539,complex,5,100,5/100,100
232,539,none,1,100,1/100,100
232,539,trans,94,100,94/100,100
232,85,complex,3,100,3/100,100
232,85,trans,96,100,96/100,100
232,874,complex,10,100,10/100,97
232,874,none,6,100,6/100,97
25,110,trans,1,100,1/100,100
343,232,trans,1,100,1/100,100
348,126,trans,11,100,11/100,94
348,38,complex,5,100,5/100,97
348,38,none,77,100,77/100,97
348,38,trans,3,100,3/100,97
348,83,complex,3,100,3/100,91
348,83,none,78,100,78/100,91
348,83,trans,3,100,3/100,91
348,84,complex,5,100,5/100,79
348,84,none,5,100,5/100,79
35,65,none,12,100,12/100,100
35,65,trans,88,100,88/100,100
35,94,complex,91,100,91/100,100
38,126,trans,6,100,6/100,86
38,348,trans,12,100,12/100,97
38,83,none,81,100,81/100,97
38,83,trans,8,100,8/100,97
38,84,complex,6,100,6/100,88
38,84,none,5,100,5/100,88
430,84,complex,10,100,10/100,68
430,84,none,1,100,1/100,68
430,91,complex,20,100,20/100,92
430,91,none,38,100,38/100,92
444,84,complex,34,100,34/100,84
444,84,none,32,100,32/100,84
444,874,none,45,100,45/100,77
444,928,complex,2,100,2/100,99
444,928,none,16,100,16/100,99
444,928,trans,81,100,81/100,99
58,217,trans,100,100,100/100,100
58,91,complex,76,100,76/100,100
720,697,trans,100,100,100/100,100
720,84,complex,15,100,15/100,69
720,84,none,41,100,41/100,69
720,874,complex,4,100,4/100,53
720,874,none,39,100,39/100,53
720,874,trans,1,100,1/100,53
83,126,trans,4,100,4/100,83
83,348,trans,7,100,7/100,91
83,38,trans,8,100,8/100,97
83,84,complex,4,100,4/100,89
83,84,none,5,100,5/100,89
83,931,trans,100,100,100/100,100
84,126,trans,61,100,61/100,75
84,348,trans,69,100,69/100,79
84,38,trans,77,100,77/100,88
84,430,trans,57,100,57/100,68
84,444,trans,18,100,18/100,84
84,720,trans,13,100,13/100,69
84,83,trans,80,100,80/100,89
84,874,complex,43,100,43/100,96
84,874,none,51,100,51/100,96
84,874,trans,2,100,2/100,96
84,91,complex,83,100,83/100,95
84,91,none,1,100,1/100,95
84,91,trans,11,100,11/100,95
84,996,complex,4,100,4/100,100
84,996,trans,96,100,96/100,100
85,232,trans,1,100,1/100,100
874,227,trans,6,100,6/100,88
874,232,trans,81,100,81/100,97
874,444,trans,32,100,32/100,77
874,720,trans,9,100,9/100,53
874,94,complex,25,100,25/100,98
874,94,none,2,100,2/100,98
874,94,trans,71,100,71/100,98
892,996,complex,3,100,3/100,100
892,996,none,1,100,1/100,100
91,110,trans,84,100,84/100,97
91,430,trans,34,100,34/100,92
91,58,trans,24,100,24/100,100
94,35,trans,9,100,9/100,100
996,892,trans,96,100,96/100,100
