host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
120,114,trans,100,100,100/100,100
120,16,complex,1,100,1/100,100
120,16,trans,99,100,99/100,100
120,311,trans,100,100,100/100,100
120,420,trans,100,100,100/100,100
120,47,trans,100,100,100/100,100
120,516,trans,100,100,100/100,100
120,518,complex,2,100,2/100,100
120,585,trans,100,100,100/100,100
120,692,trans,100,100,100/100,100
120,708,trans,100,100,100/100,100
120,785,complex,5,100,5/100,100
120,785,trans,95,100,95/100,100
135,214,complex,26,100,26/100,60
135,214,none,29,100,29/100,60
135,214,trans,5,100,5/100,60
135,221,complex,52,100,52/100,85
135,221,none,33,100,33/100,85
135,288,complex,43,100,43/100,71
135,288,none,28,100,28/100,71
135,385,complex,38,100,38/100,77
135,385,none,22,100,22/100,77
135,385,trans,17,100,17/100,77
135,462,complex,35,100,35/100,63
135,462,none,26,100,26/100,63
135,462,trans,1,100,1/100,63
135,518,complex,37,100,37/100,74
135,518,none,37,100,37/100,74
135,923,complex,58,100,58/100,83
135,923,none,25,100,25/100,83
16,47,none,97,100,97/100,98
16,47,trans,1,100,1/100,98
214,288,complex,24,100,24/100,71
214,288,none,44,100,44/100,71
214,462,complex,13,100,13/100,51
214,462,none,38,100,38/100,51
214,518,complex,50,100,50/100,80
214,518,none,27,100,27/100,80
214,923,complex,43,100,43/100,68
214,923,none,25,100,25/100,68
221,288,complex,32,100,32/100,75
221,288,none,42,100,42/100,75
221,288,trans,1,100,1/100,75
221,385,complex,41,100,41/100,71
221,385,none,24,100,24/100,71
221,385,trans,6,100,6/100,71
221,462,complex,37,100,37/100,78
221,462,none,40,100,40/100,78
221,462,trans,1,100,1/100,78
221,518,complex,48,100,48/100,84
221,518,none,36,100,36/100,84
221,923,complex,43,100,43/100,80
221,923,none,37,100,37/100,80
288,214,trans,3,100,3/100,71
288,385,complex,26,100,26/100,53
288,385,none,26,100,26/100,53
288,385,trans,1,100,1/100,53
288,462,complex,20,100,20/100,67
288,462,none,47,100,47/100,67
288,518,complex,51,100,51/100,82
288,518,none,31,100,31/100,82
288,923,complex,48,100,48/100,78
288,923,none,29,100,29/100,78
368,518,none,2,100,2/100,100
385,462,complex,35,100,35/100,62
385,462,none,25,100,25/100,62
385,518,complex,21,100,21/100,57
385,518,none,33,100,33/100,57
385,923,complex,44,100,44/100,71
385,923,none,19,100,19/100,71
46,785,none,3,100,3/100,95
462,135,trans,1,100,1/100,63
462,385,trans,2,100,2/100,62
462,518,complex,42,100,42/100,79
462,518,none,37,100,37/100,79
462,923,complex,67,100,67/100,95
462,923,none,28,100,28/100,95
518,120,trans,98,100,98/100,100
518,214,trans,3,100,3/100,80
518,368,trans,98,100,98/100,100
518,385,trans,3,100,3/100,57
518,923,complex,67,100,67/100,91
518,923,none,24,100,24/100,91
785,46,trans,92,100,92/100,95
923,288,trans,1,100,1/100,78
923,385,trans,8,100,8/100,71
