host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
100,244,none,6,10,6/10,10
100,376,trans,10,10,10/10,10
100,459,trans,10,10,10/10,10
111,61,none,1,10,1/10,10
133,373,complex,4,10,4/10,10
133,373,none,2,10,2/10,10
133,373,trans,3,10,3/10,10
133,576,none,5,10,5/10,9
133,576,trans,4,10,4/10,9
133,587,none,6,10,6/10,10
133,587,trans,4,10,4/10,10
133,61,complex,6,10,6/10,10
133,61,trans,4,10,4/10,10
133,757,complex,1,10,1/10,10
133,757,none,5,10,5/10,10
133,757,trans,4,10,4/10,10
142,316,none,4,10,4/10,7
142,316,trans,3,10,3/10,7
142,53,complex,3,10,3/10,10
142,53,none,4,10,4/10,10
142,53,trans,2,10,2/10,10
142,65,complex,5,10,5/10,9
142,65,none,1,10,1/10,9
142,684,none,5,10,5/10,7
142,684,trans,2,10,2/10,7
146,731,complex,2,10,2/10,10
16,100,trans,6,10,6/10,6
16,244,trans,10,10,10/10,10
16,312,complex,1,10,1/10,10
16,312,none,1,10,1/10,10
16,98,trans,6,10,6/10,6
189,209,none,9,10,9/10,9
189,3,none,7,10,7/10,10
189,3,trans,3,10,3/10,10
189,312,none,7,10,7/10,7
189,926,none,10,10,10/10,10
209,3,none,7,10,7/10,7
209,312,complex,1,10,1/10,8
209,312,none,7,10,7/10,8
209,731,complex,3,10,3/10,10
209,731,none,1,10,1/10,10
209,731,trans,6,10,6/10,10
209,783,none,5,10,5/10,10
209,783,trans,5,10,5/10,10
209,926,none,9,10,9/10,9
23,253,complex,5,10,5/10,10
23,659,complex,10,10,10/10,10
244,100,trans,4,10,4/10,10
244,762,none,5,10,5/10,10
244,762,trans,5,10,5/10,10
244,98,none,6,10,6/10,10
244,98,trans,4,10,4/10,10
25,312,complex,4,10,4/10,10
25,312,none,2,10,2/10,10
253,23,trans,5,10,5/10,10
253,397,complex,1,10,1/10,10
253,397,none,8,10,8/10,10
253,397,trans,1,10,1/10,10
253,720,complex,4,10,4/10,10
3,312,none,6,10,6/10,6
3,373,trans,7,10,7/10,7
3,926,none,7,10,7/10,7
312,16,trans,8,10,8/10,10
312,25,trans,4,10,4/10,10
312,325,trans,10,10,10/10,10
312,926,none,7,10,7/10,7
316,53,complex,5,10,5/10,10
316,53,none,1,10,1/10,10
373,133,trans,1,10,1/10,10
373,576,none,4,10,4/10,8
373,576,trans,4,10,4/10,8
373,587,none,4,10,4/10,9
373,587,trans,5,10,5/10,9
373,757,none,1,10,1/10,6
373,757,trans,5,10,5/10,6
39,65,none,4,10,4/10,9
440,61,none,3,10,3/10,10
53,142,trans,1,10,1/10,10
53,316,trans,4,10,4/10,10
53,65,complex,1,10,1/10,6
53,65,none,4,10,4/10,6
53,970,none,6,10,6/10,10
53,970,trans,4,10,4/10,10
576,587,none,9,10,9/10,10
587,576,trans,1,10,1/10,10
587,757,none,6,10,6/10,6
61,111,trans,9,10,9/10,10
61,142,trans,6,10,6/10,6
61,440,trans,7,10,7/10,10
61,560,trans,10,10,10/10,10
61,65,complex,5,10,5/10,10
61,65,trans,5,10,5/10,10
65,142,trans,3,10,3/10,9
65,39,trans,5,10,5/10,9
65,53,trans,1,10,1/10,6
65,684,none,5,10,5/10,8
65,684,trans,3,10,3/10,8
720,253,trans,6,10,6/10,10
720,397,trans,8,10,8/10,8
720,926,complex,1,10,1/10,10
720,953,none,6,10,6/10,9
720,953,trans,3,10,3/10,9
731,146,trans,8,10,8/10,10
731,815,none,1,10,1/10,10
731,815,trans,9,10,9/10,10
762,98,none,9,10,9/10,9
926,720,trans,9,10,9/10,10
926,953,trans,7,10,7/10,7
