host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7,prop.gp.8
125,1000_to_1099,1049.5,10,10,1,1,1.2147386,1.2147386,1.131816,2.979071,1.807649511111111,1.807649511111111,1.2147386,1.2147386,1.131816,2.979071,1.807649511111111,1.807649511111111,1,0,0,0,0,0,0,0
139,1000_to_1099,1049.5,10,10,6,7,2.9915329000000006,0.18723666666666663,4.15663,8.616432,5.163206111111111,0.30687333333333333,2.9915329000000006,0.18723666666666663,4.15663,8.616432,5.163206111111111,0.30687333333333333,0.3,0.2,0.2,0.1,0.1,0.1,0,0
214,1000_to_1099,1049.5,10,10,1,8,1.1706457000000001,1.1706457000000001,1.245769,2.8322469999999997,1.6707006,1.6707006,1.1706457000000001,1.1706457000000001,1.245769,2.8322469999999997,1.6707006,1.6707006,1,0,0,0,0,0,0,0
265,1000_to_1099,1049.5,10,10,2,6,0.5750463000000001,0.36996349999999995,0.536051,1.3271420000000003,0.7962700666666667,0.5744947333333333,0.5750463000000001,0.36996349999999995,0.536051,1.3271420000000003,0.7962700666666667,0.5744947333333333,0.6,0.4,0,0,0,0,0,0
295,1000_to_1099,1049.5,10,10,1,5,1.0727907,1.0727907,1.299185,3.519858,1.7947200222222222,1.7947200222222222,1.0727907,1.0727907,1.299185,3.519858,1.7947200222222222,1.7947200222222222,1,0,0,0,0,0,0,0
303,1000_to_1099,1049.5,10,10,2,4,3.4684736000000003,2.7870414444444447,2.521752,6.605451,3.914129911111111,3.6367492777777777,3.4684736000000003,2.7870414444444447,2.521752,6.605451,3.914129911111111,3.6367492777777777,0.9,0.1,0,0,0,0,0,0
581,1000_to_1099,1049.5,10,10,2,5,0.30579789999999996,0.3235275,0.219832,0.795434,0.4225686444444444,0.35114799999999996,0.30579789999999996,0.3235275,0.219832,0.795434,0.4225686444444444,0.35114799999999996,0.8,0.2,0,0,0,0,0,0
593,1000_to_1099,1049.5,10,10,1,1,0.6947201000000001,0.6947201000000001,0.588078,1.738306,1.0435282888888888,1.0435282888888888,0.6947201000000001,0.6947201000000001,0.588078,1.738306,1.0435282888888888,1.0435282888888888,1,0,0,0,0,0,0,0
6,1000_to_1099,1049.5,10,10,1,5,0.4677384,0.4677384,0.37770000000000004,1.127799,0.7469383111111111,0.7469383111111111,0.4677384,0.4677384,0.37770000000000004,1.127799,0.7469383111111111,0.7469383111111111,1,0,0,0,0,0,0,0
604,1000_to_1099,1049.5,10,10,1,4,0.24137440000000004,0.24137440000000004,0.241683,0.508196,0.2841618222222222,0.2841618222222222,0.24137440000000004,0.24137440000000004,0.241683,0.508196,0.2841618222222222,0.2841618222222222,1,0,0,0,0,0,0,0
63,1000_to_1099,1049.5,10,10,1,1,0.8573625,0.8573625,0.676218,2.195769,1.1939178444444445,1.1939178444444445,0.8573625,0.8573625,0.676218,2.195769,1.1939178444444445,1.1939178444444445,1,0,0,0,0,0,0,0
752,1000_to_1099,1049.5,10,10,2,2,4.1223833,3.110706375,4.920383,10.924773,5.7552272222222225,4.59150425,4.1223833,3.110706375,4.920383,10.924773,5.7552272222222225,4.59150425,0.8,0.2,0,0,0,0,0,0
765,1000_to_1099,1049.5,10,10,2,3,1.8366721,1.2859531428571427,1.342927,5.033804,2.8950462444444445,1.856938,1.8366721,1.2859531428571427,1.342927,5.033804,2.8950462444444445,1.856938,0.7,0.3,0,0,0,0,0,0
776,1000_to_1099,1049.5,10,10,1,1,1.7385099,1.7385099,1.620366,4.981629,2.203981577777778,2.203981577777778,1.7385099,1.7385099,1.620366,4.981629,2.203981577777778,2.203981577777778,1,0,0,0,0,0,0,0
839,1000_to_1099,1049.5,10,10,1,1,0.543004,0.543004,0.808646,1.370957,0.701546,0.701546,0.543004,0.543004,0.808646,1.370957,0.701546,0.701546,1,0,0,0,0,0,0,0
869,1000_to_1099,1049.5,10,10,4,4,3.0693414999999997,0.5106390000000001,4.832478,9.507933,5.091995444444445,0.5160710000000001,3.0693414999999997,0.5106390000000001,4.832478,9.507933,5.091995444444445,0.5160710000000001,0.4,0.2,0.2,0.2,0,0,0,0
929,1000_to_1099,1049.5,10,10,1,6,2.4725823,2.4725823,1.849287,5.6950199999999995,3.013324022222222,3.013324022222222,2.4725823,2.4725823,1.849287,5.6950199999999995,3.013324022222222,3.013324022222222,1,0,0,0,0,0,0,0
125,10000_to_10099,10049.5,10,10,1,2,2.1747796,2.1747796,1.677423,4.52398,2.7476574222222223,2.7476574222222223,2.1747796,2.1747796,1.677423,4.52398,2.7476574222222223,2.7476574222222223,1,0,0,0,0,0,0,0
139,10000_to_10099,10049.5,10,10,5,9,4.6587779,0.29509266666666667,4.944819,17.566399999999998,7.779071266666667,0.43105,4.6587779,0.29509266666666667,4.944819,17.566399999999998,7.779071266666667,0.43105,0.3,0.3,0.2,0.1,0.1,0,0,0
214,10000_to_10099,10049.5,10,10,1,7,3.2823701,3.2823701,3.0967900000000004,7.665176000000001,4.053379844444445,4.053379844444445,3.2823701,3.2823701,3.0967900000000004,7.665176000000001,4.053379844444445,4.053379844444445,1,0,0,0,0,0,0,0
265,10000_to_10099,10049.5,10,10,1,7,0.7365726,0.7365726,0.440308,1.539218,0.8807486666666666,0.8807486666666666,0.7365726,0.7365726,0.440308,1.539218,0.8807486666666666,0.8807486666666666,1,0,0,0,0,0,0,0
295,10000_to_10099,10049.5,10,10,1,1,1.9415617,1.9415617,2.233385,4.899391,2.716941577777778,2.716941577777778,1.9415617,1.9415617,2.233385,4.899391,2.716941577777778,2.716941577777778,1,0,0,0,0,0,0,0
303,10000_to_10099,10049.5,10,10,1,3,3.5934843,3.5934843,4.554719,8.547225000000001,4.933982866666667,4.933982866666667,3.5934843,3.5934843,4.554719,8.547225000000001,4.933982866666667,4.933982866666667,1,0,0,0,0,0,0,0
581,10000_to_10099,10049.5,10,10,2,8,1.1207848999999999,0.738074875,1.734998,2.732273,1.1428777111111112,0.4565095357142857,1.1207848999999999,0.738074875,1.734998,2.732273,1.1428777111111112,0.4565095357142857,0.8,0.2,0,0,0,0,0,0
593,10000_to_10099,10049.5,10,10,1,1,1.0717735,1.0717735,1.134531,2.7814490000000003,1.5157763777777777,1.5157763777777777,1.0717735,1.0717735,1.134531,2.7814490000000003,1.5157763777777777,1.5157763777777777,1,0,0,0,0,0,0,0
6,10000_to_10099,10049.5,10,10,1,8,0.9009362,0.9009362,0.8562099999999999,2.2140969999999998,1.3293702666666667,1.3293702666666667,0.9009362,0.9009362,0.8562099999999999,2.2140969999999998,1.3293702666666667,1.3293702666666667,1,0,0,0,0,0,0,0
604,10000_to_10099,10049.5,10,10,1,7,0.5363478,0.5363478,0.480107,1.061811,0.5511881777777777,0.5511881777777777,0.5363478,0.5363478,0.480107,1.061811,0.5511881777777777,0.5511881777777777,1,0,0,0,0,0,0,0
63,10000_to_10099,10049.5,10,10,1,5,1.794493,1.794493,1.422212,4.2112680000000005,2.072325288888889,2.072325288888889,1.794493,1.794493,1.422212,4.2112680000000005,2.072325288888889,2.072325288888889,1,0,0,0,0,0,0,0
752,10000_to_10099,10049.5,10,10,3,4,8.6393952,5.0653454,6.345053999999999,22.486793,12.766591466666666,6.261353,8.6393952,5.0653454,6.345053999999999,22.486793,12.766591466666666,6.261353,0.5,0.4,0.1,0,0,0,0,0
765,10000_to_10099,10049.5,10,10,4,6,2.9179159999999995,2.14906625,3.5488489999999997,9.40484,4.772903244444445,3.6175078333333333,2.9179159999999995,2.14906625,3.5488489999999997,9.40484,4.772903244444445,3.6175078333333333,0.4,0.4,0.1,0.1,0,0,0,0
776,10000_to_10099,10049.5,10,10,1,1,2.0235973,2.0235973,1.645769,3.95087,2.825110422222222,2.825110422222222,2.0235973,2.0235973,1.645769,3.95087,2.825110422222222,2.825110422222222,1,0,0,0,0,0,0,0
839,10000_to_10099,10049.5,10,10,1,1,0.6007288,0.6007288,0.765979,1.786783,0.8186102666666667,0.8186102666666667,0.6007288,0.6007288,0.765979,1.786783,0.8186102666666667,0.8186102666666667,1,0,0,0,0,0,0,0
869,10000_to_10099,10049.5,10,10,3,4,5.9868878,4.12250675,4.415708,11.607299,7.053817022222223,5.709643214285715,5.9868878,4.12250675,4.415708,11.607299,7.053817022222223,5.709643214285715,0.8,0.1,0.1,0,0,0,0,0
929,10000_to_10099,10049.5,10,10,2,2,8.3978677,3.1240669999999997,9.805304,17.508805000000002,8.413187844444444,5.687564071428572,8.3978677,3.1240669999999997,9.805304,17.508805000000002,8.413187844444444,5.687564071428572,0.8,0.2,0,0,0,0,0,0
125,10100_to_10199,10149.5,10,10,1,1,1.3318565,1.3318565,0.581835,1.7938349999999998,0.9927075333333333,0.9927075333333333,1.3318565,1.3318565,0.581835,1.7938349999999998,0.9927075333333333,0.9927075333333333,1,0,0,0,0,0,0,0
139,10100_to_10199,10149.5,10,10,7,9,2.9323132000000003,0.17190133333333335,4.424699,9.911813000000002,4.833389111111112,0.24096133333333336,2.9323132000000003,0.17190133333333335,4.424699,9.911813000000002,4.833389111111112,0.24096133333333336,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0
214,10100_to_10199,10149.5,10,10,1,4,2.1438666000000004,2.1438666000000004,1.02164,3.9518420000000005,1.8411274666666668,1.8411274666666668,2.1438666000000004,2.1438666000000004,1.02164,3.9518420000000005,1.8411274666666668,1.8411274666666668,1,0,0,0,0,0,0,0
265,10100_to_10199,10149.5,10,10,1,10,0.31842089999999995,0.31842089999999995,0.336377,0.929627,0.48807046666666665,0.48807046666666665,0.31842089999999995,0.31842089999999995,0.336377,0.929627,0.48807046666666665,0.48807046666666665,1,0,0,0,0,0,0,0
295,10100_to_10199,10149.5,10,10,2,6,1.2457553,1.1566599999999998,1.327076,2.808357,1.6213268666666667,1.4802833333333334,1.2457553,1.1566599999999998,1.327076,2.808357,1.6213268666666667,1.4802833333333334,0.9,0.1,0,0,0,0,0,0
303,10100_to_10199,10149.5,10,10,3,7,1.4487905,1.1972275999999997,2.246278,4.221095,2.4326584666666666,2.0862768,1.4487905,1.1972275999999997,2.246278,4.221095,2.4326584666666666,2.0862768,0.5,0.4,0.1,0,0,0,0,0
581,10100_to_10199,10149.5,10,10,1,10,0.2991474,0.2991474,0.111534,0.60533,0.2959252888888889,0.2959252888888889,0.2991474,0.2991474,0.111534,0.60533,0.2959252888888889,0.2959252888888889,1,0,0,0,0,0,0,0
593,10100_to_10199,10149.5,10,10,2,2,0.9133878,0.48732257142857144,1.234882,2.158874,1.2069757777777779,0.7454810476190477,0.9133878,0.48732257142857144,1.234882,2.158874,1.2069757777777779,0.7454810476190477,0.7,0.3,0,0,0,0,0,0
6,10100_to_10199,10149.5,10,10,3,5,0.4861776,0.19603500000000001,0.4116719999999999,1.3393999999999997,0.7767551555555555,0.26248933333333335,0.4861776,0.19603500000000001,0.4116719999999999,1.3393999999999997,0.7767551555555555,0.26248933333333335,0.4,0.4,0.2,0,0,0,0,0
604,10100_to_10199,10149.5,10,10,1,2,0.218318,0.218318,0.281086,0.54274,0.2754658222222222,0.2754658222222222,0.218318,0.218318,0.281086,0.54274,0.2754658222222222,0.2754658222222222,1,0,0,0,0,0,0,0
63,10100_to_10199,10149.5,10,10,1,2,0.5927036,0.5927036,0.598968,1.957824,0.9380946666666666,0.9380946666666666,0.5927036,0.5927036,0.598968,1.957824,0.9380946666666666,0.9380946666666666,1,0,0,0,0,0,0,0
752,10100_to_10199,10149.5,10,10,3,3,4.286356,0.7709285,5.044982,11.318237,6.107862355555556,1.2601233333333335,4.286356,0.7709285,5.044982,11.318237,6.107862355555556,1.2601233333333335,0.4,0.4,0.2,0,0,0,0,0
765,10100_to_10199,10149.5,10,10,4,5,2.4296935000000004,0.21538049999999997,3.7931720000000007,8.297857,4.049958066666667,0.3672553333333333,2.4296935000000004,0.21538049999999997,3.7931720000000007,8.297857,4.049958066666667,0.3672553333333333,0.4,0.4,0.1,0.1,0,0,0,0
776,10100_to_10199,10149.5,10,10,1,1,1.8287567,1.8287567,1.298197,3.359082,1.6995319777777778,1.6995319777777778,1.8287567,1.8287567,1.298197,3.359082,1.6995319777777778,1.6995319777777778,1,0,0,0,0,0,0,0
839,10100_to_10199,10149.5,10,10,2,2,0.3979939,0.14914916666666667,0.438418,0.8945500000000001,0.4669488222222223,0.142231,0.3979939,0.14914916666666667,0.438418,0.8945500000000001,0.4669488222222223,0.142231,0.6,0.4,0,0,0,0,0,0
869,10100_to_10199,10149.5,10,10,4,5,2.1320764,2.1905868,2.3247150000000003,5.668408,3.206706577777778,1.5851574000000002,2.1320764,2.1905868,2.3247150000000003,5.668408,3.206706577777778,1.5851574000000002,0.5,0.2,0.2,0.1,0,0,0,0
929,10100_to_10199,10149.5,10,10,2,2,3.5196683,1.1512467499999999,4.515457,7.934883,3.3890786444444445,1.9461542857142857,3.5196683,1.1512467499999999,4.515457,7.934883,3.3890786444444445,1.9461542857142857,0.8,0.2,0,0,0,0,0,0
125,10200_to_10299,10249.5,10,10,1,1,2.2158295999999997,2.2158295999999997,1.205472,4.102079,2.642058088888889,2.642058088888889,2.2158295999999997,2.2158295999999997,1.205472,4.102079,2.642058088888889,2.642058088888889,1,0,0,0,0,0,0,0
