host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
100,299,complex,4,10,4/10,8
100,299,none,3,10,3/10,8
100,357,complex,2,10,2/10,6
100,357,none,1,10,1/10,6
137,299,complex,8,10,8/10,8
137,357,complex,5,10,5/10,9
137,357,none,2,10,2/10,9
148,292,complex,4,10,4/10,8
148,292,none,1,10,1/10,8
148,292,trans,3,10,3/10,8
148,335,complex,5,10,5/10,10
148,335,trans,5,10,5/10,10
148,357,complex,6,10,6/10,10
148,357,none,2,10,2/10,10
198,357,complex,2,10,2/10,7
299,100,trans,1,10,1/10,8
299,357,complex,10,10,10/10,10
299,431,complex,1,10,1/10,6
299,431,none,4,10,4/10,6
299,431,trans,1,10,1/10,6
357,100,trans,3,10,3/10,6
357,137,trans,2,10,2/10,9
357,148,trans,2,10,2/10,10
357,198,trans,5,10,5/10,7
