33->698,50
46->763,50
5->247,50
5->56,50
5->203,50
5->699,50
5->59,50
59->231,50
200->370,50
682->45,50
17->656,50
656->459,50
14->782,50
14->145,50
14->707,50
19->854,50
53->309,50
848->438,50
80->694,49
439->848,49
17->80,48
14->711,48
53->251,48
19->717,47
42->541,46
17->200,46
5->46,46
17->682,45
53->810,45
724->5,45
14->77,41
14->538,38
77->705,37
711->204,36
42->44,31
53->134,31
283->14,28
42->33,28
14->439,27
14->608,25
667->19,23
17->947,22
17->218,22
705->53,20
204->667,16
724->934,8
439->538,6
538->608,3
204->19,2
538->283,2
44->33,2
77->53,1
