host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7
150,1000_to_1099,1049.5,10,10,4,5,9.415582600000002,2.5369220000000006,11.114443000000001,23.525638,12.237245555555557,4.5945408,9.415582600000002,2.5369220000000006,11.114443000000001,23.525638,12.237245555555557,4.5945408,0.6,0.2,0.1,0.1,0,0,0
189,1000_to_1099,1049.5,10,10,2,8,5.814299199999999,3.6700913749999993,7.948602000000001,16.75027,8.562182222222223,5.254160535714285,5.814299199999999,3.6700913749999993,7.948602000000001,16.75027,8.562182222222223,5.254160535714285,0.8,0.2,0,0,0,0,0
20,1000_to_1099,1049.5,10,10,1,5,1.4341841,1.4341841,1.7828110000000001,3.7399329999999997,1.4717973555555555,1.4717973555555555,1.4341841,1.4341841,1.7828110000000001,3.7399329999999997,1.4717973555555555,1.4717973555555555,1,0,0,0,0,0,0
301,1000_to_1099,1049.5,10,10,1,7,4.0762707,4.0762707,3.106891,12.135209,6.419974466666667,6.419974466666667,4.0762707,4.0762707,3.106891,12.135209,6.419974466666667,6.419974466666667,1,0,0,0,0,0,0
334,1000_to_1099,1049.5,10,10,2,2,3.346766400000001,1.565167875,4.009807,7.2159260000000005,3.4120906222222223,2.0952583928571427,3.346766400000001,1.565167875,4.009807,7.2159260000000005,3.4120906222222223,2.0952583928571427,0.8,0.2,0,0,0,0,0
34,1000_to_1099,1049.5,10,10,1,3,2.0271234999999996,2.0271234999999996,1.661334,6.395096000000001,3.2631718000000003,3.2631718000000003,2.0271234999999996,2.0271234999999996,1.661334,6.395096000000001,3.2631718000000003,3.2631718000000003,1,0,0,0,0,0,0
36,1000_to_1099,1049.5,10,10,1,1,0.0038044000000000003,0.0038044000000000003,0.015388,0.030511999999999997,0.007604355555555555,0.007604355555555555,0.0038044000000000003,0.0038044000000000003,0.015388,0.030511999999999997,0.007604355555555555,0.007604355555555555,1,0,0,0,0,0,0
38,1000_to_1099,1049.5,10,10,1,1,0.2537665,0.2537665,0.452305,0.9901520000000001,0.3982898,0.3982898,0.2537665,0.2537665,0.452305,0.9901520000000001,0.3982898,0.3982898,1,0,0,0,0,0,0
416,1000_to_1099,1049.5,10,10,4,4,13.357273899999996,2.1011670000000002,16.397249,32.368264999999994,20.096257044444446,3.4517632000000003,13.357273899999996,2.1011670000000002,16.397249,32.368264999999994,20.096257044444446,3.4517632000000003,0.5,0.3,0.1,0.1,0,0,0
44,1000_to_1099,1049.5,10,10,1,7,0.7576492,0.7576492,1.747255,2.3886339999999997,0.9433021777777777,0.9433021777777777,0.7576492,0.7576492,1.747255,2.3886339999999997,0.9433021777777777,0.9433021777777777,1,0,0,0,0,0,0
524,1000_to_1099,1049.5,10,10,2,2,3.6907164999999997,1.4828787142857143,3.776667,8.711156,4.410369133333334,2.215075619047619,3.6907164999999997,1.4828787142857143,3.776667,8.711156,4.410369133333334,2.215075619047619,0.7,0.3,0,0,0,0,0
79,1000_to_1099,1049.5,10,10,1,7,5.6968548000000006,5.6968548000000006,4.498659,14.548657000000002,8.809303866666667,8.809303866666667,5.6968548000000006,5.6968548000000006,4.498659,14.548657000000002,8.809303866666667,8.809303866666667,1,0,0,0,0,0,0
908,1000_to_1099,1049.5,10,10,1,1,0.6530514000000001,0.6530514000000001,0.551687,1.7548210000000002,0.8004097333333333,0.8004097333333333,0.6530514000000001,0.6530514000000001,0.551687,1.7548210000000002,0.8004097333333333,0.8004097333333333,1,0,0,0,0,0,0
964,1000_to_1099,1049.5,10,10,1,2,1.6583583999999998,1.6583583999999998,1.4629180000000002,3.174661,1.427182,1.427182,1.6583583999999998,1.6583583999999998,1.4629180000000002,3.174661,1.427182,1.427182,1,0,0,0,0,0,0
991,1000_to_1099,1049.5,10,10,2,2,6.2983246,1.1020258333333333,10.782195000000002,13.925074,8.002445111111111,1.8849544666666667,6.2983246,1.1020258333333333,10.782195000000002,13.925074,8.002445111111111,1.8849544666666667,0.6,0.4,0,0,0,0,0
150,10000_to_10099,10049.5,10,10,3,5,9.248817800000001,2.720400857142857,7.69928,20.357944,10.154788177777778,2.470571619047619,9.248817800000001,2.720400857142857,7.69928,20.357944,10.154788177777778,2.470571619047619,0.7,0.2,0.1,0,0,0,0
189,10000_to_10099,10049.5,10,10,1,1,3.955337599999999,3.955337599999999,4.15248,10.401266,6.031916311111111,6.031916311111111,3.955337599999999,3.955337599999999,4.15248,10.401266,6.031916311111111,6.031916311111111,1,0,0,0,0,0,0
20,10000_to_10099,10049.5,10,10,1,1,0.7234459,0.7234459,1.149731,2.133766,0.8580718,0.8580718,0.7234459,0.7234459,1.149731,2.133766,0.8580718,0.8580718,1,0,0,0,0,0,0
301,10000_to_10099,10049.5,10,10,2,4,2.8721092,2.272858125,3.671596,7.8205860000000005,4.393956622222222,3.3299021785714285,2.8721092,2.272858125,3.671596,7.8205860000000005,4.393956622222222,3.3299021785714285,0.8,0.2,0,0,0,0,0
334,10000_to_10099,10049.5,10,10,1,5,1.2595429,1.2595429,1.396036,3.164657,1.5549609111111111,1.5549609111111111,1.2595429,1.2595429,1.396036,3.164657,1.5549609111111111,1.5549609111111111,1,0,0,0,0,0,0
34,10000_to_10099,10049.5,10,10,1,1,1.2828155999999997,1.2828155999999997,1.695247,4.009689,1.629458888888889,1.629458888888889,1.2828155999999997,1.2828155999999997,1.695247,4.009689,1.629458888888889,1.629458888888889,1,0,0,0,0,0,0
36,10000_to_10099,10049.5,10,10,1,3,0.007833399999999999,0.007833399999999999,0.007836999999999998,0.011729999999999997,0.003125466666666666,0.003125466666666666,0.007833399999999999,0.007833399999999999,0.007836999999999998,0.011729999999999997,0.003125466666666666,0.003125466666666666,1,0,0,0,0,0,0
38,10000_to_10099,10049.5,10,10,1,1,0.1613276,0.1613276,0.285077,0.5122340000000001,0.2408425777777778,0.2408425777777778,0.1613276,0.1613276,0.285077,0.5122340000000001,0.2408425777777778,0.2408425777777778,1,0,0,0,0,0,0
416,10000_to_10099,10049.5,10,10,1,1,3.2094653,3.2094653,3.989688,7.835577000000001,4.079412111111111,4.079412111111111,3.2094653,3.2094653,3.989688,7.835577000000001,4.079412111111111,4.079412111111111,1,0,0,0,0,0,0
44,10000_to_10099,10049.5,10,10,2,4,0.5550984,0.26662888888888886,1.840348,2.304538,0.6988651111111112,0.3468371666666667,0.5550984,0.26662888888888886,1.840348,2.304538,0.6988651111111112,0.3468371666666667,0.9,0.1,0,0,0,0,0
524,10000_to_10099,10049.5,10,10,2,4,1.8938861,1.1338158571428572,2.410514,5.043241,2.676536688888889,1.4064900952380952,1.8938861,1.1338158571428572,2.410514,5.043241,2.676536688888889,1.4064900952380952,0.7,0.3,0,0,0,0,0
79,10000_to_10099,10049.5,10,10,2,4,4.8703499,2.4217606,5.096118,12.009971,6.614435577777778,2.9466094000000003,4.8703499,2.4217606,5.096118,12.009971,6.614435577777778,2.9466094000000003,0.5,0.5,0,0,0,0,0
908,10000_to_10099,10049.5,10,10,1,1,0.5227582,0.5227582,0.315194,1.1779619999999997,0.5867528,0.5867528,0.5227582,0.5227582,0.315194,1.1779619999999997,0.5867528,0.5867528,1,0,0,0,0,0,0
964,10000_to_10099,10049.5,10,10,1,1,0.4094386,0.4094386,0.736377,1.33968,0.6206855555555555,0.6206855555555555,0.4094386,0.4094386,0.736377,1.33968,0.6206855555555555,0.6206855555555555,1,0,0,0,0,0,0
991,10000_to_10099,10049.5,10,10,1,1,1.3293099000000002,1.3293099000000002,0.880213,2.706413,1.4253029555555556,1.4253029555555556,1.3293099000000002,1.3293099000000002,0.880213,2.706413,1.4253029555555556,1.4253029555555556,1,0,0,0,0,0,0
150,10200_to_10299,10249.5,10,10,4,8,5.741513,3.455484428571429,4.051674,14.301719000000002,7.0045951111111115,4.6812553333333335,5.741513,3.455484428571429,4.051674,14.301719000000002,7.0045951111111115,4.6812553333333335,0.7,0.1,0.1,0.1,0,0,0
189,10200_to_10299,10249.5,10,10,4,4,3.3323678,2.1168812,3.3207000000000004,9.653668999999999,5.338574488888889,2.6282712,3.3323678,2.1168812,3.3207000000000004,9.653668999999999,5.338574488888889,2.6282712,0.5,0.3,0.1,0.1,0,0,0
20,10200_to_10299,10249.5,10,10,1,2,1.1533704000000002,1.1533704000000002,1.0748280000000001,2.2156529999999997,0.9064951555555555,0.9064951555555555,1.1533704000000002,1.1533704000000002,1.0748280000000001,2.2156529999999997,0.9064951555555555,0.9064951555555555,1,0,0,0,0,0,0
301,10200_to_10299,10249.5,10,10,1,6,2.396421899999999,2.396421899999999,6.212474,10.613010000000001,4.286333933333333,4.286333933333333,2.396421899999999,2.396421899999999,6.212474,10.613010000000001,4.286333933333333,4.286333933333333,1,0,0,0,0,0,0
334,10200_to_10299,10249.5,10,10,1,5,1.7015211999999997,1.7015211999999997,2.452377,5.034203999999999,2.2298828888888886,2.2298828888888886,1.7015211999999997,1.7015211999999997,2.452377,5.034203999999999,2.2298828888888886,2.2298828888888886,1,0,0,0,0,0,0
