host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
104,178,complex,1,10,1/10,10
104,407,complex,1,10,1/10,10
104,407,none,6,10,6/10,10
104,407,trans,3,10,3/10,10
122,694,none,10,10,10/10,10
125,226,none,10,10,10/10,10
125,347,none,9,10,9/10,9
125,68,none,7,10,7/10,7
141,178,complex,6,10,6/10,6
141,291,complex,7,10,7/10,9
178,104,trans,9,10,9/10,10
178,291,complex,8,10,8/10,10
178,291,none,1,10,1/10,10
178,291,trans,1,10,1/10,10
178,393,complex,3,10,3/10,10
178,393,none,7,10,7/10,10
178,407,trans,7,10,7/10,7
178,731,trans,10,10,10/10,10
178,818,trans,10,10,10/10,10
178,913,complex,4,10,4/10,10
178,913,trans,6,10,6/10,10
226,347,none,9,10,9/10,10
226,347,trans,1,10,1/10,10
226,68,none,7,10,7/10,10
226,68,trans,3,10,3/10,10
291,141,trans,2,10,2/10,9
291,393,complex,2,10,2/10,6
291,393,none,1,10,1/10,6
328,331,none,2,10,2/10,7
328,331,trans,5,10,5/10,7
328,393,complex,8,10,8/10,10
328,400,trans,10,10,10/10,10
328,48,complex,2,10,2/10,10
328,48,trans,8,10,8/10,10
328,523,complex,2,10,2/10,7
328,523,trans,5,10,5/10,7
328,537,complex,1,10,1/10,6
328,537,trans,5,10,5/10,6
328,540,trans,10,10,10/10,10
328,986,complex,5,10,5/10,6
328,986,none,1,10,1/10,6
331,122,trans,10,10,10/10,10
331,124,trans,10,10,10/10,10
331,125,trans,10,10,10/10,10
331,154,trans,10,10,10/10,10
331,226,trans,10,10,10/10,10
331,232,trans,10,10,10/10,10
331,347,trans,9,10,9/10,9
331,506,trans,10,10,10/10,10
331,547,trans,10,10,10/10,10
331,568,complex,2,10,2/10,10
331,568,trans,8,10,8/10,10
331,569,trans,10,10,10/10,10
331,68,trans,7,10,7/10,7
331,694,trans,10,10,10/10,10
331,782,trans,10,10,10/10,10
331,797,trans,10,10,10/10,10
347,68,none,7,10,7/10,7
373,393,complex,6,10,6/10,8
373,393,none,1,10,1/10,8
373,734,complex,4,10,4/10,6
373,734,none,1,10,1/10,6
393,291,trans,3,10,3/10,6
393,328,trans,2,10,2/10,10
393,373,trans,1,10,1/10,8
393,509,complex,1,10,1/10,9
393,509,none,1,10,1/10,9
393,509,trans,7,10,7/10,9
393,696,complex,7,10,7/10,7
393,734,complex,3,10,3/10,8
393,734,trans,5,10,5/10,8
393,821,complex,5,10,5/10,10
393,821,trans,5,10,5/10,10
393,986,complex,9,10,9/10,10
393,986,trans,1,10,1/10,10
407,3,trans,10,10,10/10,10
407,413,trans,10,10,10/10,10
407,806,trans,10,10,10/10,10
509,184,trans,10,10,10/10,10
509,593,none,1,10,1/10,10
509,593,trans,9,10,9/10,10
523,537,complex,3,10,3/10,10
523,537,none,1,10,1/10,10
523,537,trans,3,10,3/10,10
537,523,trans,3,10,3/10,10
547,797,none,9,10,9/10,9
569,114,trans,10,10,10/10,10
569,211,trans,10,10,10/10,10
569,565,trans,10,10,10/10,10
569,84,trans,10,10,10/10,10
696,734,complex,5,10,5/10,6
696,734,none,1,10,1/10,6
734,373,trans,1,10,1/10,6
734,615,trans,10,10,10/10,10
