host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
217,724,trans,10,10,10/10,10
217,79,complex,1,10,1/10,10
217,79,none,4,10,4/10,10
217,909,trans,10,10,10/10,10
488,508,complex,3,10,3/10,10
488,508,none,5,10,5/10,10
488,508,trans,2,10,2/10,10
488,615,complex,2,10,2/10,8
488,615,none,5,10,5/10,8
488,615,trans,1,10,1/10,8
488,79,complex,3,10,3/10,10
488,79,none,7,10,7/10,10
508,79,complex,3,10,3/10,9
508,79,none,6,10,6/10,9
615,79,complex,1,10,1/10,8
615,79,none,6,10,6/10,8
79,217,trans,5,10,5/10,10
79,563,trans,10,10,10/10,10
79,615,trans,1,10,1/10,8
