dataset,phylo_prec,phylo_rec,phylo_f1,tnet_prec,tnet_rec,tnet_f1
AA,1,1,1,1,1,1
AC,1,1,1,1,1,1
AI,0.308,0.857,0.453,0.316,0.857,0.462
AJ,0.667,1,0.8,0.667,1,0.8
AQ,0.2,0.25,0.222,0.133,0.25,0.174
AW,0.111,0.278,0.159,0.116,0.278,0.164
BA,0.714,1,0.833,0.625,1,0.769
BB,0.4,0.667,0.5,0.444,0.667,0.533
BC,1,1,1,1,1,1
BJ,1,1,1,0.6,1,0.75
,0.64,0.8052,0.6967,0.5901,0.8052,0.6652
