host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2
38,1000_to_1099,1049.5,10,10,1,1,2.7161518,2.7161518,2.234928,6.3408809999999995,4.468288088888889,4.468288088888889,2.7161518,2.7161518,2.234928,6.3408809999999995,4.468288088888889,4.468288088888889,1,0
384,1000_to_1099,1049.5,10,10,1,1,0.0849862,0.0849862,0.11254199999999999,0.21294700000000003,0.11743346666666667,0.11743346666666667,0.0849862,0.0849862,0.11254199999999999,0.21294700000000003,0.11743346666666667,0.11743346666666667,1,0
539,1000_to_1099,1049.5,10,10,1,1,0.6106718,0.6106718,0.737225,1.3994360000000001,0.8719440888888889,0.8719440888888889,0.6106718,0.6106718,0.737225,1.3994360000000001,0.8719440888888889,0.8719440888888889,1,0
634,1000_to_1099,1049.5,10,10,1,3,0.41492500000000004,0.41492500000000004,0.317513,0.9372790000000001,0.6625162666666666,0.6625162666666666,0.41492500000000004,0.41492500000000004,0.317513,0.9372790000000001,0.6625162666666666,0.6625162666666666,1,0
719,1000_to_1099,1049.5,10,10,1,3,0.12011569999999998,0.12011569999999998,0.127999,0.279426,0.18169033333333334,0.18169033333333334,0.12011569999999998,0.12011569999999998,0.127999,0.279426,0.18169033333333334,0.18169033333333334,1,0
840,1000_to_1099,1049.5,10,10,1,1,0.40680839999999996,0.40680839999999996,0.340417,1.079873,0.6859170222222223,0.6859170222222223,0.40680839999999996,0.40680839999999996,0.340417,1.079873,0.6859170222222223,0.6859170222222223,1,0
38,10200_to_10299,10249.5,10,10,1,1,7.3227334,7.3227334,6.411742,15.959879999999998,11.137307466666666,11.137307466666666,7.3227334,7.3227334,6.411742,15.959879999999998,11.137307466666666,11.137307466666666,1,0
384,10200_to_10299,10249.5,10,10,1,1,0.1613138,0.1613138,0.220439,0.40903399999999995,0.21901964444444444,0.21901964444444444,0.1613138,0.1613138,0.220439,0.40903399999999995,0.21901964444444444,0.21901964444444444,1,0
539,10200_to_10299,10249.5,10,10,2,2,2.3389979,1.7552368888888887,2.715863,5.010665000000001,3.046875088888889,2.690818888888889,2.3389979,1.7552368888888887,2.715863,5.010665000000001,3.046875088888889,2.690818888888889,0.9,0.1
634,10200_to_10299,10249.5,10,10,1,1,1.1014618999999999,1.1014618999999999,0.787136,2.6182689999999997,1.7622395777777777,1.7622395777777777,1.1014618999999999,1.1014618999999999,0.787136,2.6182689999999997,1.7622395777777777,1.7622395777777777,1,0
719,10200_to_10299,10249.5,10,10,1,4,0.3449698,0.3449698,0.212015,0.600814,0.37064017777777775,0.37064017777777775,0.3449698,0.3449698,0.212015,0.600814,0.37064017777777775,0.37064017777777775,1,0
840,10200_to_10299,10249.5,10,10,1,2,1.3598949,1.3598949,1.004313,3.030057,2.152670422222222,2.152670422222222,1.3598949,1.3598949,1.004313,3.030057,2.152670422222222,2.152670422222222,1,0
38,10800_to_10899,10849.5,10,10,2,2,4.730194899999999,3.1308714285714285,4.45888,10.281589,6.832691622222222,5.1405920952380955,4.730194899999999,3.1308714285714285,4.45888,10.281589,6.832691622222222,5.1405920952380955,0.7,0.3
384,10800_to_10899,10849.5,10,10,1,1,0.1030424,0.1030424,0.084246,0.201937,0.12837946666666666,0.12837946666666666,0.1030424,0.1030424,0.084246,0.201937,0.12837946666666666,0.12837946666666666,1,0
539,10800_to_10899,10849.5,10,10,1,1,0.8157459000000001,0.8157459000000001,0.887679,1.859334,1.267116688888889,1.267116688888889,0.8157459000000001,0.8157459000000001,0.887679,1.859334,1.267116688888889,1.267116688888889,1,0
634,10800_to_10899,10849.5,10,10,1,1,0.5469857,0.5469857,0.500477,1.3117989999999997,0.900063311111111,0.900063311111111,0.5469857,0.5469857,0.500477,1.3117989999999997,0.900063311111111,0.900063311111111,1,0
719,10800_to_10899,10849.5,10,10,1,5,0.12650599999999998,0.12650599999999998,0.162588,0.33731500000000003,0.19791640000000002,0.19791640000000002,0.12650599999999998,0.12650599999999998,0.162588,0.33731500000000003,0.19791640000000002,0.19791640000000002,1,0
840,10800_to_10899,10849.5,10,10,1,3,0.6593145999999999,0.6593145999999999,0.450633,1.5582440000000002,1.0730765333333334,1.0730765333333334,0.6593145999999999,0.6593145999999999,0.450633,1.5582440000000002,1.0730765333333334,1.0730765333333334,1,0
38,1300_to_1399,1349.5,10,10,1,1,3.0977088999999998,3.0977088999999998,1.973753,6.807878,4.862913711111111,4.862913711111111,3.0977088999999998,3.0977088999999998,1.973753,6.807878,4.862913711111111,4.862913711111111,1,0
384,1300_to_1399,1349.5,10,10,1,4,0.1001306,0.1001306,0.10227800000000001,0.213639,0.1252523111111111,0.1252523111111111,0.1001306,0.1001306,0.10227800000000001,0.213639,0.1252523111111111,0.1252523111111111,1,0
539,1300_to_1399,1349.5,10,10,2,4,1.1583328000000002,1.031905,1.6404349999999999,2.6336329999999997,1.3917005333333332,1.1506240555555556,1.1583328000000002,1.031905,1.6404349999999999,2.6336329999999997,1.3917005333333332,1.1506240555555556,0.9,0.1
634,1300_to_1399,1349.5,10,10,1,1,0.546145,0.546145,0.38851,1.193702,0.8693109333333333,0.8693109333333333,0.546145,0.546145,0.38851,1.193702,0.8693109333333333,0.8693109333333333,1,0
719,1300_to_1399,1349.5,10,10,1,3,0.1504422,0.1504422,0.113291,0.33944,0.2119035111111111,0.2119035111111111,0.1504422,0.1504422,0.113291,0.33944,0.2119035111111111,0.2119035111111111,1,0
840,1300_to_1399,1349.5,10,10,1,1,0.5353679,0.5353679,0.359747,1.266821,0.8606341111111111,0.8606341111111111,0.5353679,0.5353679,0.359747,1.266821,0.8606341111111111,0.8606341111111111,1,0
38,3200_to_3299,3249.5,10,10,1,1,2.6933653000000004,2.6933653000000004,1.862562,6.05533,4.257729622222222,4.257729622222222,2.6933653000000004,2.6933653000000004,1.862562,6.05533,4.257729622222222,4.257729622222222,1,0
384,3200_to_3299,3249.5,10,10,1,1,0.0824264,0.0824264,0.072575,0.18581799999999998,0.11232391111111112,0.11232391111111112,0.0824264,0.0824264,0.072575,0.18581799999999998,0.11232391111111112,0.11232391111111112,1,0
539,3200_to_3299,3249.5,10,10,1,2,1.0967483000000002,1.0967483000000002,0.989288,1.71756,1.1091611777777777,1.1091611777777777,1.0967483000000002,1.0967483000000002,0.989288,1.71756,1.1091611777777777,1.1091611777777777,1,0
634,3200_to_3299,3249.5,10,10,1,1,0.4624427,0.4624427,0.415708,1.065676,0.7519153555555556,0.7519153555555556,0.4624427,0.4624427,0.415708,1.065676,0.7519153555555556,0.7519153555555556,1,0
719,3200_to_3299,3249.5,10,10,1,3,0.11795409999999999,0.11795409999999999,0.08869,0.300352,0.1801392666666667,0.1801392666666667,0.11795409999999999,0.11795409999999999,0.08869,0.300352,0.1801392666666667,0.1801392666666667,1,0
840,3200_to_3299,3249.5,10,10,1,1,0.46840089999999995,0.46840089999999995,0.40967,1.151917,0.7636476666666667,0.7636476666666667,0.46840089999999995,0.46840089999999995,0.40967,1.151917,0.7636476666666667,0.7636476666666667,1,0
38,4700_to_4799,4749.5,10,10,1,1,8.620673300000004,8.620673300000004,6.85261,18.014630999999998,13.106546555555555,13.106546555555555,8.620673300000004,8.620673300000004,6.85261,18.014630999999998,13.106546555555555,13.106546555555555,1,0
384,4700_to_4799,4749.5,10,10,1,1,0.1447213,0.1447213,0.218907,0.41196499999999997,0.22215806666666665,0.22215806666666665,0.1447213,0.1447213,0.218907,0.41196499999999997,0.22215806666666665,0.22215806666666665,1,0
