SEIR015_sl1000_mr025_nv20_9,0.769,0.769,0.727,0.75,0.75,0.75
SEIR015_sl1000_mr025_nv5_1,1,1,1,1,1,1
SEIR015_sl1000_mr025_nv5_10,0.7,0.741,0.696,0.667,0.667,0.824
SEIR015_sl1000_mr025_nv5_11,0.757,0.771,0.76,0.7,0.7,0.778
SEIR015_sl1000_mr025_nv5_12,0.5,0.429,0.6,0.6,0.5,0.5
SEIR015_sl1000_mr025_nv5_13,0.917,0.909,0.944,1,1,1
SEIR015_sl1000_mr025_nv5_14,0.6,0.692,0.692,0.889,0.889,0.889
SEIR015_sl1000_mr025_nv5_15,0.759,0.824,0.771,0.8,0.852,0.875
SEIR015_sl1000_mr025_nv5_16,1,1,1,1,1,1
SEIR015_sl1000_mr025_nv5_17,0.846,0.861,0.862,1,1,1
SEIR015_sl1000_mr025_nv5_18,0.821,0.861,0.839,0.885,0.88,0.88
SEIR015_sl1000_mr025_nv5_19,0.357,0.5,0.5,0.5,0.625,0.625
SEIR015_sl1000_mr025_nv5_2,0.857,1,1,1,1,1
SEIR015_sl1000_mr025_nv5_20,0.759,0.769,0.75,0.75,0.714,0.714
SEIR015_sl1000_mr025_nv5_3,0.737,0.778,0.75,0.692,0.692,0.692
SEIR015_sl1000_mr025_nv5_4,0.85,0.865,0.833,0.773,0.762,0.762
SEIR015_sl1000_mr025_nv5_5,0.583,0.583,0.625,0.833,0.833,0.833
SEIR015_sl1000_mr025_nv5_6,0.538,0.541,0.522,0.529,0.529,0.562
SEIR015_sl1000_mr025_nv5_7,0.8,0.8,0.769,0.8,0.8,0.8
SEIR015_sl1000_mr025_nv5_8,0.824,0.867,0.909,1,1,1
SEIR015_sl1000_mr025_nv5_9,0.595,0.611,0.621,0.654,0.64,0.64
SEIR015_sl1000_mr05_nv10_1,0.667,0.727,0.889,0.833,0.833,0.833
SEIR015_sl1000_mr05_nv10_10,0.8,0.8,0.8,0.8,0.8,0.8
SEIR015_sl1000_mr05_nv10_11,0.375,0.429,0.429,0.6,0.6,0.6
SEIR015_sl1000_mr05_nv10_12,0.727,0.727,0.667,0.667,0.667,0.625
SEIR015_sl1000_mr05_nv10_13,0.927,0.944,0.933,0.927,0.927,0.927
SEIR015_sl1000_mr05_nv10_14,0.758,0.781,0.75,0.81,0.81,0.81
SEIR015_sl1000_mr05_nv10_15,0.636,0.625,0.5,0.333,0.333,0.333
SEIR015_sl1000_mr05_nv10_16,0.767,0.825,0.886,0.893,0.893,0.893
SEIR015_sl1000_mr05_nv10_17,0.735,0.738,0.719,0.688,0.711,0.727
SEIR015_sl1000_mr05_nv10_18,0.711,0.732,0.727,0.72,0.72,0.72
SEIR015_sl1000_mr05_nv10_19,0.719,0.733,0.778,0.75,0.842,0.833
SEIR015_sl1000_mr05_nv10_2,0.9,0.929,0.905,0.867,0.867,0.867
SEIR015_sl1000_mr05_nv10_20,0.455,0.5,0.538,0.556,0.625,0.833
SEIR015_sl1000_mr05_nv10_3,0.885,0.885,0.896,0.907,0.907,0.907
SEIR015_sl1000_mr05_nv10_4,0.545,0.531,0.5,0.5,0.524,0.524
SEIR015_sl1000_mr05_nv10_5,0.7,0.778,0.778,0.75,0.75,0.75
SEIR015_sl1000_mr05_nv10_6,0.84,0.87,0.944,0.938,0.929,0.929
SEIR015_sl1000_mr05_nv10_7,0.529,0.562,0.562,0.5,0.5,0.5
SEIR015_sl1000_mr05_nv10_8,0.794,0.788,0.862,0.875,0.875,0.875
SEIR015_sl1000_mr05_nv10_9,0.647,0.733,0.692,0.6,0.6,0.6
SEIR015_sl250_mr025_nv10_1,0.652,0.652,0.619,0.667,0.647,0.647
SEIR015_sl250_mr025_nv10_10,0.588,0.571,0.588,0.619,0.619,0.641
SEIR015_sl250_mr025_nv10_11,0.618,0.618,0.607,0.542,0.542,0.542
SEIR015_sl250_mr025_nv10_12,0.536,0.527,0.551,0.625,0.641,0.658
SEIR015_sl250_mr025_nv10_13,0.8,0.786,0.75,0.8,0.8,0.8
SEIR015_sl250_mr025_nv10_14,0.378,0.382,0.344,0.345,0.28,0.292
SEIR015_sl250_mr025_nv10_15,0.609,0.605,0.61,0.639,0.639,0.697
SEIR015_sl250_mr025_nv10_16,0.133,0.146,0.167,0.167,0.182,0.211
SEIR015_sl250_mr025_nv10_17,0.556,0.5,0.5,0.25,0.25,0.25
SEIR015_sl250_mr025_nv10_18,0.263,0.278,0.333,0.2,0.2,0.2
SEIR015_sl250_mr025_nv10_19,0.636,0.655,0.68,0.619,0.6,0.647
SEIR015_sl250_mr025_nv10_2,0.318,0.318,0.3,0.294,0.312,0.357
SEIR015_sl250_mr025_nv10_20,0.548,0.561,0.622,0.688,0.688,0.688
SEIR015_sl250_mr025_nv10_3,0.55,0.55,0.529,0.5,0.538,0.583
SEIR015_sl250_mr025_nv10_4,0.643,0.643,0.708,0.727,0.727,0.727
SEIR015_sl250_mr025_nv10_5,0.75,0.75,0.857,0.833,0.833,0.833
SEIR015_sl250_mr025_nv10_6,0.537,0.526,0.515,0.5,0.5,0.5
SEIR015_sl250_mr025_nv10_7,0.333,0.333,0.375,0.375,0.375,0.375
SEIR015_sl250_mr025_nv10_8,0.783,0.783,0.789,0.8,0.857,0.857
SEIR015_sl250_mr025_nv10_9,0.688,0.688,0.615,0.5,0.5,0.5
SEIR015_sl500_mr025_nv10_1,0.667,0.667,0.667,0.625,0.625,0.625
SEIR015_sl500_mr025_nv10_10,0.857,0.875,0.9,0.885,0.885,0.885
SEIR015_sl500_mr025_nv10_11,0.167,0.25,0,0,0,0
SEIR015_sl500_mr025_nv10_12,0.721,0.738,0.765,0.731,0.76,0.76
SEIR015_sl500_mr025_nv10_13,0.516,0.552,0.6,0.636,0.667,0.737
SEIR015_sl500_mr025_nv10_14,1,1,1,1,1,1
SEIR015_sl500_mr025_nv10_15,0.796,0.841,0.842,0.897,0.893,0.893
SEIR015_sl500_mr025_nv10_16,0.6,0.643,0.714,0.667,0.667,0.667
SEIR015_sl500_mr025_nv10_17,0.765,0.765,0.75,0.8,0.8,0.8
SEIR015_sl500_mr025_nv10_18,0.765,0.75,0.786,0.667,0.667,0.667
SEIR015_sl500_mr025_nv10_19,0.889,1,1,1,1,1
SEIR015_sl500_mr025_nv10_2,0.625,0.625,0.5,0.5,0.5,0.5
SEIR015_sl500_mr025_nv10_20,0.742,0.772,0.8,0.829,0.868,0.868
SEIR015_sl500_mr025_nv10_3,0.719,0.786,0.769,0.727,0.727,0.8
SEIR015_sl500_mr025_nv10_4,0.63,0.674,0.667,0.656,0.677,0.7
SEIR015_sl500_mr025_nv10_5,0.867,0.857,0.917,0.889,0.889,0.889
SEIR015_sl500_mr025_nv10_6,0.75,0.75,0.75,0.75,0.75,0.75
SEIR015_sl500_mr025_nv10_7,0.66,0.721,0.758,0.828,0.821,0.917
SEIR015_sl500_mr025_nv10_8,0.716,0.758,0.765,0.791,0.786,0.8
SEIR015_sl500_mr025_nv10_9,0.6,0.636,0.778,0.778,0.778,0.778
SEIR01_sl1000_mr0125_nv10_1,0.765,0.75,0.8,0.846,0.846,0.846
SEIR01_sl1000_mr0125_nv10_10,0.92,0.917,0.933,0.949,0.949,0.949
SEIR01_sl1000_mr0125_nv10_11,0.923,0.923,0.917,0.909,0.909,0.909
SEIR01_sl1000_mr0125_nv10_12,0.333,0.5,0.5,1,1,1
SEIR01_sl1000_mr0125_nv10_13,0.818,0.818,0.818,0.818,0.818,0.818
SEIR01_sl1000_mr0125_nv10_14,0.935,0.935,0.962,0.96,0.96,0.96
SEIR01_sl1000_mr0125_nv10_15,0.864,0.864,1,1,1,1
SEIR01_sl1000_mr0125_nv10_16,0.857,0.857,0.75,0.667,0.667,0.667
SEIR01_sl1000_mr0125_nv10_17,0.833,0.833,0.833,0.833,0.833,0.833
SEIR01_sl1000_mr0125_nv10_18,0.841,0.925,0.973,0.972,0.972,0.972
SEIR01_sl1000_mr0125_nv10_19,0.926,0.926,0.92,0.917,0.917,0.917
SEIR01_sl1000_mr0125_nv10_2,0.923,0.96,0.955,0.944,0.944,0.944
SEIR01_sl1000_mr0125_nv10_20,0.889,0.917,0.957,0.957,0.955,0.955
SEIR01_sl1000_mr0125_nv10_3,0.889,0.886,0.867,0.852,0.852,0.852
SEIR01_sl1000_mr0125_nv10_4,0.895,0.895,0.895,0.882,0.882,0.882
SEIR01_sl1000_mr0125_nv10_5,0.875,0.894,0.927,0.923,0.923,0.923
SEIR01_sl1000_mr0125_nv10_6,0.907,0.929,0.941,0.963,0.963,0.963
SEIR01_sl1000_mr0125_nv10_7,0.973,0.973,0.967,0.966,0.966,0.966
SEIR01_sl1000_mr0125_nv10_8,0.667,0.667,0.6,0.5,0.5,0.5
SEIR01_sl1000_mr0125_nv10_9,0.913,0.953,0.971,0.968,0.968,0.968
SEIR01_sl1000_mr025_nv10_1,0.885,0.92,0.905,0.889,0.889,0.889
SEIR01_sl1000_mr025_nv10_10,0.778,0.778,0.778,0.778,0.778,0.778
SEIR01_sl1000_mr025_nv10_11,0.882,0.909,0.897,0.923,0.923,0.923
SEIR01_sl1000_mr025_nv10_12,0.75,0.714,0.833,1,1,1
SEIR01_sl1000_mr025_nv10_13,0.812,0.812,0.727,0.667,0.625,0.625
SEIR01_sl1000_mr025_nv10_14,0.886,0.879,0.889,0.913,0.913,0.913
SEIR01_sl1000_mr025_nv10_15,0.8,0.8,0.75,0.75,0.75,0.75
SEIR01_sl1000_mr025_nv10_16,0.925,0.923,1,1,1,1
SEIR01_sl1000_mr025_nv10_17,0.833,0.857,0.875,0.897,0.897,0.897
SEIR01_sl1000_mr025_nv10_18,0.889,0.875,0.875,0.875,0.875,0.875
SEIR01_sl1000_mr025_nv10_19,0.796,0.804,0.857,0.897,0.944,0.944
SEIR01_sl1000_mr025_nv10_2,0.913,0.909,0.944,0.941,0.941,0.941
SEIR01_sl1000_mr025_nv10_20,0.824,0.824,0.769,0.769,0.769,0.769
SEIR01_sl1000_mr025_nv10_3,0.86,0.857,0.897,0.941,0.941,0.941
SEIR01_sl1000_mr025_nv10_4,0.933,0.932,0.923,0.919,0.943,0.943
SEIR01_sl1000_mr025_nv10_5,0.95,0.95,0.974,0.972,0.972,0.972
SEIR01_sl1000_mr025_nv10_6,0.714,0.833,0.833,0.833,0.833,0.833
SEIR01_sl1000_mr025_nv10_7,0.784,0.806,0.848,0.9,0.9,0.9
SEIR01_sl1000_mr025_nv10_8,0.88,0.88,0.87,0.909,0.909,0.909
SEIR01_sl1000_mr025_nv10_9,0.897,0.921,0.912,0.966,0.966,0.966
SEIR01_sl1000_mr025_nv20_1,0.912,0.912,0.926,0.917,0.917,0.917
SEIR01_sl1000_mr025_nv20_10,0.857,0.833,0.8,0.8,0.8,0.8
SEIR01_sl1000_mr025_nv20_11,0.8,0.8,0.8,0.8,0.8,0.8
SEIR01_sl1000_mr025_nv20_12,0.889,0.941,0.938,0.933,0.933,0.933
SEIR01_sl1000_mr025_nv20_13,0.875,0.941,0.936,0.978,0.978,0.978
SEIR01_sl1000_mr025_nv20_14,0.786,0.846,0.846,0.917,0.917,0.917
SEIR01_sl1000_mr025_nv20_15,0.957,0.952,0.941,0.938,0.938,0.938
SEIR01_sl1000_mr025_nv20_16,0.545,0.5,0.444,0.333,0.333,0.333
SEIR01_sl1000_mr025_nv20_17,0.88,0.875,0.905,0.95,0.95,0.95
SEIR01_sl1000_mr025_nv20_18,0.885,0.885,0.885,0.885,0.885,0.885
SEIR01_sl1000_mr025_nv20_19,0.943,0.943,0.942,0.941,0.941,0.941
SEIR01_sl1000_mr025_nv20_2,0.907,0.905,0.906,0.933,0.933,0.933
SEIR01_sl1000_mr025_nv20_20,0.889,0.889,0.885,0.87,0.857,0.857
SEIR01_sl1000_mr025_nv20_3,0.864,0.857,0.842,0.833,0.833,0.833
SEIR01_sl1000_mr025_nv20_4,0.75,0.75,0.75,0.75,0.75,0.75
SEIR01_sl1000_mr025_nv20_5,0.875,0.875,0.897,0.963,0.963,0.963
SEIR01_sl1000_mr025_nv20_6,0.917,0.917,0.917,0.917,0.917,0.917
SEIR01_sl1000_mr025_nv20_7,0.882,0.882,0.857,0.923,0.923,0.923
SEIR01_sl1000_mr025_nv20_8,0.6,0.6,0.6,0.6,0.6,0.6
SEIR01_sl1000_mr025_nv20_9,1,1,1,1,1,1
SEIR01_sl1000_mr025_nv5_1,0.818,0.844,0.897,0.923,0.923,0.923
SEIR01_sl1000_mr025_nv5_10,0.885,0.958,1,1,1,1
SEIR01_sl1000_mr025_nv5_11,0.765,0.8,0.769,0.8,0.778,0.778
SEIR01_sl1000_mr025_nv5_12,0.824,0.812,0.8,0.778,0.75,0.75
SEIR01_sl1000_mr025_nv5_13,0.917,0.917,0.9,0.9,0.9,0.9
SEIR01_sl1000_mr025_nv5_14,0.905,0.95,0.933,0.929,0.929,0.929
SEIR01_sl1000_mr025_nv5_15,0.692,0.708,0.778,0.786,0.786,0.786
SEIR01_sl1000_mr025_nv5_16,0.944,0.944,0.938,0.938,0.938,0.938
SEIR01_sl1000_mr025_nv5_17,0.909,0.9,0.875,0.857,0.857,0.857
SEIR01_sl1000_mr025_nv5_18,0.8,0.861,0.938,1,1,1
SEIR01_sl1000_mr025_nv5_19,0.948,0.947,0.98,0.976,0.976,0.976
SEIR01_sl1000_mr025_nv5_2,0.75,0.75,0.625,0.625,0.625,0.833
SEIR01_sl1000_mr025_nv5_20,0.652,0.682,0.65,0.684,0.722,0.765
SEIR01_sl1000_mr025_nv5_3,0.727,0.8,0.778,0.75,0.75,0.75
SEIR01_sl1000_mr025_nv5_4,0.902,0.902,0.879,0.903,0.897,0.897
SEIR01_sl1000_mr025_nv5_5,0.771,0.806,0.786,0.808,0.826,0.826
SEIR01_sl1000_mr025_nv5_6,0.75,0.75,0.667,0.667,0.667,0.667
SEIR01_sl1000_mr025_nv5_7,0.9,0.9,0.9,0.9,0.9,0.9
SEIR01_sl1000_mr025_nv5_8,0.875,0.864,0.889,0.882,0.938,0.938
SEIR01_sl1000_mr025_nv5_9,0.778,0.778,0.833,1,1,1
SEIR01_sl1000_mr05_nv10_1,0.909,0.9,0.889,0.857,0.857,0.857
SEIR01_sl1000_mr05_nv10_10,0.857,0.857,0.857,0.857,0.857,0.857
SEIR01_sl1000_mr05_nv10_11,0.8,0.852,0.852,0.846,0.88,0.88
SEIR01_sl1000_mr05_nv10_12,0.891,0.891,0.898,0.935,0.933,0.933
SEIR01_sl1000_mr05_nv10_13,0.875,0.857,0.8,0.75,0.75,0.75
SEIR01_sl1000_mr05_nv10_14,0.867,0.893,0.923,0.96,0.958,0.958
SEIR01_sl1000_mr05_nv10_15,0.875,0.875,0.923,0.917,0.917,0.917
SEIR01_sl1000_mr05_nv10_16,0.955,0.952,0.952,0.95,0.95,0.95
SEIR01_sl1000_mr05_nv10_17,0.952,0.952,0.944,0.929,0.929,0.929
SEIR01_sl1000_mr05_nv10_18,0.87,0.87,0.894,0.953,0.953,0.953
SEIR01_sl1000_mr05_nv10_19,0.4,0.4,0.4,0.4,0.667,0.667
SEIR01_sl1000_mr05_nv10_2,0.889,0.889,0.889,0.889,0.889,0.889
SEIR01_sl1000_mr05_nv10_20,0.918,0.917,0.909,0.925,0.925,0.925
SEIR01_sl1000_mr05_nv10_3,0.913,0.913,0.944,0.938,0.938,0.938
SEIR01_sl1000_mr05_nv10_4,0.8,0.8,0.889,0.889,0.889,0.889
SEIR01_sl1000_mr05_nv10_5,0.889,0.882,0.882,0.875,0.875,0.875
SEIR01_sl1000_mr05_nv10_6,0.865,0.889,0.897,0.88,0.88,0.88
SEIR01_sl1000_mr05_nv10_7,0.844,0.927,0.917,0.914,0.914,0.914
SEIR01_sl1000_mr05_nv10_8,0.875,0.875,0.875,0.875,0.875,0.875
SEIR01_sl1000_mr05_nv10_9,0.958,0.958,0.955,0.947,0.947,0.947
SEIR01_sl250_mr025_nv10_1,0.604,0.596,0.6,0.632,0.632,0.632
SEIR01_sl250_mr025_nv10_10,0.722,0.733,0.733,0.733,0.733,0.733
SEIR01_sl250_mr025_nv10_11,0.684,0.722,0.706,0.688,0.688,0.688
SEIR01_sl250_mr025_nv10_12,0.8,0.837,0.85,0.846,0.846,0.846
SEIR01_sl250_mr025_nv10_13,0.571,0.5,0.5,0.5,0.5,0.5
SEIR01_sl250_mr025_nv10_14,0.625,0.625,0.641,0.686,0.686,0.727
SEIR01_sl250_mr025_nv10_15,0.6,0.667,0.667,0.667,0.667,0.667
SEIR01_sl250_mr025_nv10_16,0.475,0.51,0.489,0.487,0.487,0.487
SEIR01_sl250_mr025_nv10_17,0.417,0.333,0.286,0.286,0.25,0.333
SEIR01_sl250_mr025_nv10_18,0.694,0.735,0.727,0.71,0.733,0.733
SEIR01_sl250_mr025_nv10_19,0.714,0.714,0.778,0.778,0.778,0.778
SEIR01_sl250_mr025_nv10_2,0.714,0.692,0.75,0.75,0.75,0.727
SEIR01_sl250_mr025_nv10_20,0.619,0.65,0.786,0.917,0.917,0.917
SEIR01_sl250_mr025_nv10_3,0.69,0.69,0.704,0.692,0.692,0.692
SEIR01_sl250_mr025_nv10_4,0.812,0.812,0.786,0.786,0.786,0.786
SEIR01_sl250_mr025_nv10_5,0.689,0.689,0.683,0.675,0.667,0.667
SEIR01_sl250_mr025_nv10_6,0.63,0.63,0.654,0.667,0.652,0.636
SEIR01_sl250_mr025_nv10_7,0.706,0.706,0.706,0.706,0.706,0.706
SEIR01_sl250_mr025_nv10_8,0.643,0.634,0.684,0.703,0.703,0.703
SEIR01_sl250_mr025_nv10_9,0.761,0.758,0.732,0.722,0.717,0.717
SEIR01_sl500_mr025_nv10_1,0.625,0.714,0.714,0.833,0.833,0.833
SEIR01_sl500_mr025_nv10_10,0.786,0.769,0.75,0.778,0.778,0.778
SEIR01_sl500_mr025_nv10_11,0.824,0.824,0.824,0.824,0.824,0.824
SEIR01_sl500_mr025_nv10_12,0.868,0.898,0.932,0.95,0.95,0.95
SEIR01_sl500_mr025_nv10_13,0.824,0.875,0.857,0.846,0.833,0.833
SEIR01_sl500_mr025_nv10_14,0.667,0.667,1,1,1,1
SEIR01_sl500_mr025_nv10_15,0.828,0.842,0.863,0.884,0.905,0.905
SEIR01_sl500_mr025_nv10_16,0.857,0.857,0.833,0.818,0.818,0.818
SEIR01_sl500_mr025_nv10_17,0.4,0.5,0.667,0.667,0.667,0.667
SEIR01_sl500_mr025_nv10_18,0.333,0.4,0.5,0.5,0.5,0.5
SEIR01_sl500_mr025_nv10_19,0.6,0.625,0.625,0.625,0.625,0.625
SEIR01_sl500_mr025_nv10_2,0.625,0.571,0.8,0.8,0.8,0.8
SEIR01_sl500_mr025_nv10_20,0.821,0.815,0.818,0.842,0.842,0.842
SEIR01_sl500_mr025_nv10_3,0.864,0.85,0.85,0.895,0.895,0.895
SEIR01_sl500_mr025_nv10_4,0.75,0.714,0.833,1,1,1
SEIR01_sl500_mr025_nv10_5,1,1,1,1,1,1
SEIR01_sl500_mr025_nv10_6,0.917,0.917,0.911,0.909,0.909,0.909
SEIR01_sl500_mr025_nv10_7,0.829,0.844,0.867,0.867,0.867,0.867
SEIR01_sl500_mr025_nv10_8,0.737,0.737,0.737,0.737,0.737,0.737
SEIR01_sl500_mr025_nv10_9,0.778,0.778,0.778,0.778,0.778,0.778
SIR003_sl1000_mr025_nv10_1,0.833,0.818,0.818,0.818,0.9,0.9
SIR003_sl1000_mr025_nv10_10,0.833,0.9,1,1,1,1
SIR003_sl1000_mr025_nv10_11,0.696,0.727,0.842,0.875,1,1
SIR003_sl1000_mr025_nv10_12,0.826,0.86,0.943,1,1,1
SIR003_sl1000_mr025_nv10_13,0.667,0.667,0.75,0.75,0.75,0.75
SIR003_sl1000_mr025_nv10_14,0.846,0.917,1,1,1,1
SIR003_sl1000_mr025_nv10_15,0.722,0.722,0.765,0.867,0.867,0.867
SIR003_sl1000_mr025_nv10_16,0.688,0.769,0.833,0.889,0.889,0.889
SIR003_sl1000_mr025_nv10_17,0.818,0.85,0.889,0.941,0.941,0.941
SIR003_sl1000_mr025_nv10_18,1,1,1,1,1,1
SIR003_sl1000_mr025_nv10_19,0.739,0.773,0.875,1,1,1
SIR003_sl1000_mr025_nv10_2,0.875,0.875,0.875,0.875,0.933,1
SIR003_sl1000_mr025_nv10_20,0.667,0.667,0.833,0.8,0.8,0.8
SIR003_sl1000_mr025_nv10_3,1,1,1,1,1,1
SIR003_sl1000_mr025_nv10_4,0.875,0.875,0.95,1,1,1
SIR003_sl1000_mr025_nv10_5,0.714,0.833,0.833,0.833,0.833,0.833
SIR003_sl1000_mr025_nv10_6,0.882,0.875,0.929,0.923,0.923,0.923
SIR003_sl1000_mr025_nv10_7,0.643,0.643,0.7,0.75,0.75,0.75
SIR003_sl1000_mr025_nv10_8,0.867,0.857,0.857,0.923,0.923,0.923
SIR003_sl1000_mr025_nv10_9,0.842,0.842,0.867,0.929,1,1
SIR003_sl1000_mr05_nv10_1,0.733,0.786,0.846,0.909,0.909,0.909
SIR003_sl1000_mr05_nv10_10,0.846,0.846,1,1,1,1
SIR003_sl1000_mr05_nv10_11,0.667,0.688,0.76,0.81,0.81,0.81
SIR003_sl1000_mr05_nv10_12,0.88,0.88,0.955,0.976,0.976,0.976
SIR003_sl1000_mr05_nv10_13,0.894,0.891,0.947,0.968,0.968,0.968
SIR003_sl1000_mr05_nv10_14,1,1,1,1,1,1
SIR003_sl1000_mr05_nv10_15,0.923,0.923,1,1,1,1
SIR003_sl1000_mr05_nv10_16,0.882,0.882,1,1,1,1
SIR003_sl1000_mr05_nv10_17,0.75,0.714,0.714,0.833,0.833,0.833
SIR003_sl1000_mr05_nv10_18,0.762,0.789,0.882,0.933,0.933,0.933
SIR003_sl1000_mr05_nv10_19,0.833,0.829,0.829,0.871,0.871,0.871
SIR003_sl1000_mr05_nv10_2,0.933,0.933,1,1,1,1
SIR003_sl1000_mr05_nv10_20,0.75,0.667,0.667,0.667,1,1
SIR003_sl1000_mr05_nv10_3,0.875,0.875,1,1,1,1
SIR003_sl1000_mr05_nv10_4,0.846,0.846,0.846,0.846,0.846,0.846
SIR003_sl1000_mr05_nv10_5,0.645,0.621,0.636,0.714,0.75,0.75
SIR003_sl1000_mr05_nv10_6,0.722,0.722,0.786,0.846,1,1
SIR003_sl1000_mr05_nv10_7,0.857,0.857,0.882,1,1,1
SIR003_sl1000_mr05_nv10_8,0.805,0.821,0.926,1,1,1
SIR003_sl1000_mr05_nv10_9,0.867,0.867,0.923,0.917,1,1
