host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7
125,1000_to_1099,1049.5,10,10,2,2,0.208025,0.09513033333333333,0.24452600000000002,0.445808,0.2606399111111111,0.10466906666666667,0.208025,0.09513033333333333,0.24452600000000002,0.445808,0.2606399111111111,0.10466906666666667,0.6,0.4,0,0,0,0,0
150,1000_to_1099,1049.5,10,10,1,1,0.16917790000000002,0.16917790000000002,0.284481,0.6481239999999999,0.2655363333333333,0.2655363333333333,0.16917790000000002,0.16917790000000002,0.284481,0.6481239999999999,0.2655363333333333,0.2655363333333333,1,0,0,0,0,0,0
158,1000_to_1099,1049.5,10,10,1,1,0.6387380999999999,0.6387380999999999,0.604618,1.356396,0.6683522,0.6683522,0.6387380999999999,0.6387380999999999,0.604618,1.356396,0.6683522,0.6683522,1,0,0,0,0,0,0
324,1000_to_1099,1049.5,10,10,1,3,0.26347550000000003,0.26347550000000003,0.31765,0.683453,0.3458730888888889,0.3458730888888889,0.26347550000000003,0.26347550000000003,0.31765,0.683453,0.3458730888888889,0.3458730888888889,1,0,0,0,0,0,0
402,1000_to_1099,1049.5,10,10,2,4,1.2894091,0.6314588571428572,1.5129029999999999,4.538335,1.994870288888889,0.8505353333333333,1.2894091,0.6314588571428572,1.5129029999999999,4.538335,1.994870288888889,0.8505353333333333,0.7,0.3,0,0,0,0,0
422,1000_to_1099,1049.5,10,10,1,5,0.13424679999999997,0.13424679999999997,0.290492,0.4524829999999999,0.20820515555555552,0.20820515555555552,0.13424679999999997,0.13424679999999997,0.290492,0.4524829999999999,0.20820515555555552,0.20820515555555552,1,0,0,0,0,0,0
458,1000_to_1099,1049.5,10,10,1,4,0.7984565000000001,0.7984565000000001,0.756889,1.9777879999999999,1.1557686444444444,1.1557686444444444,0.7984565000000001,0.7984565000000001,0.756889,1.9777879999999999,1.1557686444444444,1.1557686444444444,1,0,0,0,0,0,0
533,1000_to_1099,1049.5,10,10,1,1,0.7172398999999998,0.7172398999999998,0.598816,1.519312,0.8925033555555556,0.8925033555555556,0.7172398999999998,0.7172398999999998,0.598816,1.519312,0.8925033555555556,0.8925033555555556,1,0,0,0,0,0,0
580,1000_to_1099,1049.5,10,10,4,4,2.6067291,1.9839497500000003,3.608371,7.823768,4.604613266666667,2.8377378333333336,2.6067291,1.9839497500000003,3.608371,7.823768,4.604613266666667,2.8377378333333336,0.4,0.4,0.1,0.1,0,0,0
604,1000_to_1099,1049.5,10,10,1,2,1.7142457999999998,1.7142457999999998,2.022448,3.946752,2.159820577777778,2.159820577777778,1.7142457999999998,1.7142457999999998,2.022448,3.946752,2.159820577777778,2.159820577777778,1,0,0,0,0,0,0
