host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
181,334,none,3,100,3/100,100
181,334,trans,94,100,94/100,100
181,395,complex,6,100,6/100,100
181,395,none,17,100,17/100,100
181,395,trans,46,100,46/100,100
181,510,complex,3,100,3/100,67
181,510,none,17,100,17/100,67
218,336,complex,1,100,1/100,100
334,181,trans,3,100,3/100,100
336,218,trans,99,100,99/100,100
336,510,complex,15,100,15/100,100
336,510,none,79,100,79/100,100
395,181,trans,31,100,31/100,100
395,32,trans,100,100,100/100,100
395,510,complex,4,100,4/100,53
395,510,none,8,100,8/100,53
395,788,none,3,100,3/100,99
395,788,trans,95,100,95/100,99
395,860,none,30,100,30/100,97
395,860,trans,67,100,67/100,97
510,181,trans,47,100,47/100,67
510,336,trans,6,100,6/100,100
510,395,trans,41,100,41/100,53
788,395,trans,1,100,1/100,99
