host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
136,293,complex,2,100,2/100,100
136,293,none,49,100,49/100,100
136,293,trans,3,100,3/100,100
136,371,none,54,100,54/100,58
136,371,trans,4,100,4/100,58
136,769,none,11,100,11/100,53
136,986,none,67,100,67/100,74
136,986,trans,7,100,7/100,74
14,151,complex,4,100,4/100,92
14,151,none,43,100,43/100,92
14,151,trans,32,100,32/100,92
14,162,complex,70,100,70/100,97
14,162,none,2,100,2/100,97
14,162,trans,25,100,25/100,97
14,251,complex,12,100,12/100,65
14,251,none,34,100,34/100,65
14,251,trans,19,100,19/100,65
14,769,complex,62,100,62/100,77
14,769,none,14,100,14/100,77
14,769,trans,1,100,1/100,77
14,799,complex,84,100,84/100,97
14,799,none,3,100,3/100,97
14,799,trans,10,100,10/100,97
151,14,trans,13,100,13/100,92
151,700,complex,97,100,97/100,99
151,700,none,1,100,1/100,99
151,700,trans,1,100,1/100,99
151,769,complex,43,100,43/100,52
151,769,none,8,100,8/100,52
151,769,trans,1,100,1/100,52
151,78,complex,63,100,63/100,99
151,78,none,7,100,7/100,99
151,78,trans,29,100,29/100,99
155,700,none,9,100,9/100,71
162,799,complex,32,100,32/100,56
162,799,none,24,100,24/100,56
234,944,none,2,100,2/100,100
251,335,complex,3,100,3/100,100
251,335,none,1,100,1/100,100
251,335,trans,96,100,96/100,100
251,769,complex,9,100,9/100,55
251,769,none,43,100,43/100,55
251,933,complex,2,100,2/100,79
251,933,none,1,100,1/100,79
251,933,trans,76,100,76/100,79
251,944,complex,7,100,7/100,100
251,944,trans,93,100,93/100,100
274,293,complex,10,100,10/100,100
293,136,trans,46,100,46/100,100
293,269,trans,100,100,100/100,100
293,274,trans,90,100,90/100,100
293,371,none,36,100,36/100,71
293,371,trans,35,100,35/100,71
293,769,complex,8,100,8/100,95
293,769,none,19,100,19/100,95
293,892,none,15,100,15/100,100
293,892,trans,85,100,85/100,100
293,986,none,44,100,44/100,94
293,986,trans,50,100,50/100,94
371,986,none,72,100,72/100,100
371,986,trans,1,100,1/100,100
542,769,complex,34,100,34/100,100
542,769,none,2,100,2/100,100
700,155,trans,62,100,62/100,71
700,769,complex,46,100,46/100,64
700,769,none,17,100,17/100,64
700,769,trans,1,100,1/100,64
700,78,complex,23,100,23/100,58
700,78,none,35,100,35/100,58
769,136,trans,42,100,42/100,53
769,251,trans,3,100,3/100,55
769,293,trans,68,100,68/100,95
769,542,trans,64,100,64/100,100
933,944,none,57,100,57/100,82
933,944,trans,2,100,2/100,82
944,234,trans,98,100,98/100,100
944,933,trans,23,100,23/100,82
986,371,trans,27,100,27/100,100
