host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6
165,1000_to_1099,1049.5,10,10,1,1,0.7724747000000001,0.7724747000000001,1.231358,2.1889119999999997,1.0887971777777778,1.0887971777777778,0.7724747000000001,0.7724747000000001,1.231358,2.1889119999999997,1.0887971777777778,1.0887971777777778,1,0,0,0,0,0
166,1000_to_1099,1049.5,10,10,2,3,0.46399239999999997,0.45581183333333325,0.528025,1.024499,0.5917397333333333,0.38474566666666665,0.46399239999999997,0.45581183333333325,0.528025,1.024499,0.5917397333333333,0.38474566666666665,0.6,0.4,0,0,0,0
177,1000_to_1099,1049.5,10,10,1,1,0.4825819,0.4825819,0.236251,0.8018719999999999,0.5340348222222222,0.5340348222222222,0.4825819,0.4825819,0.236251,0.8018719999999999,0.5340348222222222,0.5340348222222222,1,0,0,0,0,0
268,1000_to_1099,1049.5,10,10,1,2,0.3189913,0.3189913,0.473063,0.6918080000000001,0.4129345111111112,0.4129345111111112,0.3189913,0.3189913,0.473063,0.6918080000000001,0.4129345111111112,0.4129345111111112,1,0,0,0,0,0
285,1000_to_1099,1049.5,10,10,1,6,1.0445524000000002,1.0445524000000002,2.0695900000000003,2.8017450000000004,1.2047266666666667,1.2047266666666667,1.0445524000000002,1.0445524000000002,2.0695900000000003,2.8017450000000004,1.2047266666666667,1.2047266666666667,1,0,0,0,0,0
29,1000_to_1099,1049.5,10,10,1,2,1.5492179000000001,1.5492179000000001,1.045595,2.7689399999999997,1.8372432666666667,1.8372432666666667,1.5492179000000001,1.5492179000000001,1.045595,2.7689399999999997,1.8372432666666667,1.8372432666666667,1,0,0,0,0,0
332,1000_to_1099,1049.5,10,10,1,1,0.1096814,0.1096814,0.152688,0.27945099999999995,0.14180466666666666,0.14180466666666666,0.1096814,0.1096814,0.152688,0.27945099999999995,0.14180466666666666,0.14180466666666666,1,0,0,0,0,0
354,1000_to_1099,1049.5,10,10,1,3,2.2080013,2.2080013,1.699502,6.097607999999999,3.2542884222222224,3.2542884222222224,2.2080013,2.2080013,1.699502,6.097607999999999,3.2542884222222224,3.2542884222222224,1,0,0,0,0,0
356,1000_to_1099,1049.5,10,10,1,2,1.1003497999999998,1.1003497999999998,1.081489,2.15151,1.1913512,1.1913512,1.1003497999999998,1.1003497999999998,1.081489,2.15151,1.1913512,1.1913512,1,0,0,0,0,0
483,1000_to_1099,1049.5,10,10,1,2,1.033914,1.033914,0.740766,2.297452,1.2609722666666667,1.2609722666666667,1.033914,1.033914,0.740766,2.297452,1.2609722666666667,1.2609722666666667,1,0,0,0,0,0
