host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
211,457,none,28,50,28/50,28
211,51,none,26,50,26/50,28
211,632,none,11,50,11/50,48
314,632,complex,3,50,3/50,50
457,51,none,26,50,26/50,29
457,51,trans,1,50,1/50,29
457,632,complex,5,50,5/50,49
457,632,none,9,50,9/50,49
51,0,trans,50,50,50/50,50
51,211,trans,2,50,2/50,28
51,457,trans,2,50,2/50,29
51,632,complex,2,50,2/50,49
51,632,none,10,50,10/50,49
51,796,trans,50,50,50/50,50
51,840,trans,50,50,50/50,50
51,97,trans,50,50,50/50,50
632,211,trans,37,50,37/50,48
632,314,trans,47,50,47/50,50
632,457,trans,35,50,35/50,49
632,51,trans,37,50,37/50,49
632,642,none,33,50,33/50,50
632,642,trans,17,50,17/50,50
632,698,complex,1,50,1/50,50
632,698,none,21,50,21/50,50
632,698,trans,28,50,28/50,50
