host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
0,480,complex,3,100,3/100,93
0,523,complex,4,100,4/100,77
0,523,none,70,100,70/100,77
104,108,complex,5,100,5/100,56
104,108,none,44,100,44/100,56
104,108,trans,6,100,6/100,56
104,133,complex,34,100,34/100,97
104,133,none,47,100,47/100,97
104,133,trans,11,100,11/100,97
104,480,complex,5,100,5/100,55
104,480,none,35,100,35/100,55
104,506,complex,3,100,3/100,60
104,506,none,50,100,50/100,60
104,506,trans,5,100,5/100,60
104,628,complex,18,100,18/100,83
104,628,none,42,100,42/100,83
104,628,trans,2,100,2/100,83
108,104,trans,1,100,1/100,56
108,188,trans,100,100,100/100,100
108,274,trans,100,100,100/100,100
108,3,trans,99,100,99/100,99
108,319,trans,100,100,100/100,100
108,347,trans,100,100,100/100,100
108,480,complex,2,100,2/100,64
108,480,none,41,100,41/100,64
108,506,complex,1,100,1/100,60
108,506,none,55,100,55/100,60
108,506,trans,3,100,3/100,60
108,628,complex,19,100,19/100,92
108,628,none,45,100,45/100,92
108,628,trans,2,100,2/100,92
108,816,none,52,100,52/100,54
108,816,trans,2,100,2/100,54
108,832,trans,100,100,100/100,100
108,92,none,52,100,52/100,54
108,92,trans,2,100,2/100,54
133,104,trans,5,100,5/100,97
133,506,complex,1,100,1/100,53
133,506,none,48,100,48/100,53
133,628,complex,8,100,8/100,74
133,628,none,41,100,41/100,74
137,480,complex,5,100,5/100,100
137,480,none,2,100,2/100,100
137,99,complex,6,100,6/100,98
137,99,none,76,100,76/100,98
137,99,trans,16,100,16/100,98
144,170,complex,90,100,90/100,100
144,170,none,1,100,1/100,100
144,170,trans,1,100,1/100,100
144,523,complex,30,100,30/100,51
144,523,none,9,100,9/100,51
148,241,complex,76,100,76/100,100
148,241,none,14,100,14/100,100
148,241,trans,7,100,7/100,100
148,326,complex,1,100,1/100,64
148,326,none,52,100,52/100,64
148,326,trans,11,100,11/100,64
148,429,complex,8,100,8/100,55
148,429,none,38,100,38/100,55
148,429,trans,9,100,9/100,55
148,477,complex,24,100,24/100,75
148,477,none,46,100,46/100,75
148,477,trans,4,100,4/100,75
148,480,complex,36,100,36/100,71
148,627,none,48,100,48/100,72
148,627,trans,24,100,24/100,72
170,144,trans,8,100,8/100,100
170,523,complex,47,100,47/100,84
170,523,none,7,100,7/100,84
18,609,complex,10,100,10/100,99
18,609,none,68,100,68/100,99
18,609,trans,3,100,3/100,99
189,352,complex,2,100,2/100,100
189,352,none,59,100,59/100,100
189,352,trans,39,100,39/100,100
189,480,complex,1,100,1/100,100
189,480,none,1,100,1/100,100
200,627,complex,3,100,3/100,100
209,47,none,90,100,90/100,91
209,480,none,19,100,19/100,98
22,312,complex,3,100,3/100,85
22,312,none,69,100,69/100,85
22,312,trans,2,100,2/100,85
22,480,none,35,100,35/100,56
22,603,none,59,100,59/100,59
22,628,none,51,100,51/100,62
22,816,none,66,100,66/100,69
22,92,none,63,100,63/100,67
22,980,complex,11,100,11/100,78
22,980,none,54,100,54/100,78
22,980,trans,2,100,2/100,78
222,480,complex,6,100,6/100,100
222,480,none,3,100,3/100,100
241,148,trans,3,100,3/100,100
241,326,complex,2,100,2/100,62
241,326,none,55,100,55/100,62
241,326,trans,5,100,5/100,62
241,429,complex,10,100,10/100,81
241,429,none,36,100,36/100,81
241,429,trans,35,100,35/100,81
241,477,complex,23,100,23/100,77
241,477,none,46,100,46/100,77
241,477,trans,4,100,4/100,77
241,480,complex,14,100,14/100,70
241,627,none,51,100,51/100,66
241,627,trans,15,100,15/100,66
257,523,complex,94,100,94/100,98
257,523,none,1,100,1/100,98
257,531,complex,11,100,11/100,53
257,531,none,33,100,33/100,53
257,531,trans,9,100,9/100,53
257,935,complex,28,100,28/100,53
257,935,none,23,100,23/100,53
257,935,trans,1,100,1/100,53
3,832,none,99,100,99/100,100
312,22,trans,11,100,11/100,85
312,480,complex,2,100,2/100,66
312,480,none,39,100,39/100,66
312,603,none,68,100,68/100,69
312,603,trans,1,100,1/100,69
312,628,complex,3,100,3/100,70
312,628,none,56,100,56/100,70
312,816,complex,1,100,1/100,83
312,816,none,75,100,75/100,83
312,816,trans,2,100,2/100,83
312,92,complex,1,100,1/100,80
312,92,none,73,100,73/100,80
312,92,trans,2,100,2/100,80
312,980,complex,14,100,14/100,96
312,980,none,58,100,58/100,96
312,980,trans,16,100,16/100,96
326,477,complex,4,100,4/100,90
326,477,none,73,100,73/100,90
326,477,trans,1,100,1/100,90
326,480,complex,2,100,2/100,69
352,122,trans,100,100,100/100,100
352,18,trans,82,100,82/100,82
352,480,complex,2,100,2/100,59
352,609,complex,20,100,20/100,96
352,609,trans,76,100,76/100,96
418,603,complex,16,100,16/100,100
47,209,trans,1,100,1/100,91
47,480,complex,1,100,1/100,98
47,480,none,19,100,19/100,98
477,148,trans,1,100,1/100,75
477,241,trans,4,100,4/100,77
477,326,trans,12,100,12/100,90
477,480,complex,35,100,35/100,86
477,627,none,56,100,56/100,61
477,627,trans,5,100,5/100,61
480,0,trans,90,100,90/100,93
480,104,trans,15,100,15/100,55
480,108,trans,21,100,21/100,64
480,137,trans,93,100,93/100,100
480,148,trans,35,100,35/100,71
480,189,trans,98,100,98/100,100
480,209,trans,79,100,79/100,98
480,22,trans,21,100,21/100,56
480,222,trans,91,100,91/100,100
480,241,trans,56,100,56/100,70
480,312,trans,25,100,25/100,66
480,326,trans,67,100,67/100,69
480,352,trans,57,100,57/100,59
480,47,trans,78,100,78/100,98
480,477,trans,51,100,51/100,86
480,506,none,38,100,38/100,58
480,506,trans,20,100,20/100,58
480,523,complex,28,100,28/100,80
480,523,trans,52,100,52/100,80
480,603,complex,3,100,3/100,66
480,603,none,42,100,42/100,66
480,603,trans,21,100,21/100,66
480,625,complex,3,100,3/100,100
480,625,none,3,100,3/100,100
480,625,trans,94,100,94/100,100
480,627,complex,2,100,2/100,55
480,627,trans,53,100,53/100,55
480,628,complex,10,100,10/100,84
480,628,none,54,100,54/100,84
480,628,trans,20,100,20/100,84
480,816,complex,4,100,4/100,77
480,816,none,47,100,47/100,77
480,816,trans,26,100,26/100,77
480,92,complex,1,100,1/100,73
480,92,none,45,100,45/100,73
480,92,trans,27,100,27/100,73
480,980,complex,4,100,4/100,54
480,980,none,33,100,33/100,54
480,980,trans,17,100,17/100,54
480,99,complex,3,100,3/100,81
480,99,none,2,100,2/100,81
480,99,trans,76,100,76/100,81
506,104,trans,2,100,2/100,60
506,108,trans,1,100,1/100,60
506,133,trans,4,100,4/100,53
506,628,complex,14,100,14/100,90
506,628,none,44,100,44/100,90
506,628,trans,1,100,1/100,90
506,816,none,51,100,51/100,51
506,92,none,51,100,51/100,51
523,0,trans,3,100,3/100,77
523,144,trans,12,100,12/100,51
523,170,trans,30,100,30/100,84
523,257,trans,3,100,3/100,98
523,531,complex,13,100,13/100,81
523,531,none,7,100,7/100,81
523,531,trans,61,100,61/100,81
523,935,complex,76,100,76/100,99
523,935,none,1,100,1/100,99
523,935,trans,22,100,22/100,99
603,418,trans,84,100,84/100,100
603,628,none,59,100,59/100,68
603,816,complex,12,100,12/100,98
603,816,none,71,100,71/100,98
603,816,trans,1,100,1/100,98
603,840,trans,100,100,100/100,100
603,92,none,75,100,75/100,79
603,980,none,55,100,55/100,55
609,18,trans,18,100,18/100,99
627,200,trans,97,100,97/100,100
627,852,complex,2,100,2/100,100
627,852,none,1,100,1/100,100
627,852,trans,97,100,97/100,100
628,104,trans,21,100,21/100,83
628,108,trans,26,100,26/100,92
628,133,trans,25,100,25/100,74
628,22,trans,11,100,11/100,62
628,312,trans,11,100,11/100,70
628,506,trans,31,100,31/100,90
628,603,trans,9,100,9/100,68
628,816,complex,2,100,2/100,81
628,816,none,66,100,66/100,81
