host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
100,161,complex,18,50,18/50,45
100,161,none,3,50,3/50,45
100,161,trans,23,50,23/50,45
100,195,complex,13,50,13/50,49
100,195,none,1,50,1/50,49
100,195,trans,35,50,35/50,49
100,254,none,2,50,2/50,48
100,254,trans,46,50,46/50,48
100,29,complex,3,50,3/50,49
100,29,none,1,50,1/50,49
100,29,trans,1,50,1/50,49
101,211,complex,5,50,5/50,50
101,211,none,2,50,2/50,50
105,147,complex,3,50,3/50,50
105,147,trans,47,50,47/50,50
105,391,complex,10,50,10/50,50
105,391,none,3,50,3/50,50
105,391,trans,37,50,37/50,50
105,747,complex,34,50,34/50,48
105,747,trans,14,50,14/50,48
105,799,complex,6,50,6/50,47
105,799,none,1,50,1/50,47
105,799,trans,40,50,40/50,47
105,822,complex,7,50,7/50,50
115,167,none,4,50,4/50,30
115,167,trans,26,50,26/50,30
115,29,none,48,50,48/50,50
115,299,none,46,50,46/50,46
115,508,complex,6,50,6/50,49
115,508,trans,43,50,43/50,49
134,735,none,1,50,1/50,45
136,148,none,1,50,1/50,50
148,136,trans,49,50,49/50,50
148,262,trans,49,50,49/50,49
148,427,none,2,50,2/50,50
148,764,trans,45,50,45/50,45
148,822,trans,50,50,50/50,50
154,257,trans,50,50,50/50,50
154,483,complex,1,50,1/50,50
161,100,trans,1,50,1/50,45
175,192,complex,28,50,28/50,50
175,192,trans,1,50,1/50,50
175,292,complex,1,50,1/50,47
175,292,trans,46,50,46/50,47
175,831,complex,17,50,17/50,50
175,831,trans,33,50,33/50,50
189,315,complex,34,50,34/50,50
192,175,trans,21,50,21/50,50
192,215,none,30,50,30/50,30
192,298,complex,32,50,32/50,50
192,298,none,3,50,3/50,50
192,298,trans,7,50,7/50,50
192,299,complex,12,50,12/50,33
192,315,complex,14,50,14/50,41
192,315,trans,27,50,27/50,41
192,592,complex,19,50,19/50,49
192,592,trans,30,50,30/50,49
192,758,none,10,50,10/50,40
192,758,trans,27,50,27/50,40
195,254,complex,1,50,1/50,33
195,254,none,30,50,30/50,33
195,254,trans,2,50,2/50,33
195,357,trans,50,50,50/50,50
211,101,trans,43,50,43/50,50
213,483,none,3,50,3/50,40
215,298,none,29,50,29/50,32
254,26,trans,50,50,50/50,50
254,804,trans,50,50,50/50,50
262,764,none,44,50,44/50,50
262,764,trans,5,50,5/50,50
262,822,none,45,50,45/50,45
286,292,complex,9,50,9/50,50
287,735,complex,10,50,10/50,50
287,735,none,2,50,2/50,50
29,100,trans,44,50,44/50,49
29,115,trans,2,50,2/50,50
29,299,none,47,50,47/50,49
29,299,trans,2,50,2/50,49
292,286,trans,41,50,41/50,50
298,192,trans,8,50,8/50,50
298,215,trans,3,50,3/50,32
298,299,complex,20,50,20/50,31
298,758,complex,4,50,4/50,31
298,758,none,15,50,15/50,31
298,758,trans,12,50,12/50,31
299,192,trans,21,50,21/50,33
299,211,trans,50,50,50/50,50
299,215,trans,47,50,47/50,47
299,298,trans,11,50,11/50,31
299,409,trans,50,50,50/50,50
299,913,trans,50,50,50/50,50
315,189,trans,16,50,16/50,50
348,483,complex,1,50,1/50,50
427,148,trans,48,50,48/50,50
427,429,none,50,50,50/50,50
429,508,complex,6,50,6/50,50
429,727,complex,37,50,37/50,50
429,727,trans,13,50,13/50,50
483,154,trans,49,50,49/50,50
483,213,trans,37,50,37/50,40
483,348,trans,49,50,49/50,50
483,583,complex,10,50,10/50,50
483,583,none,1,50,1/50,50
483,583,trans,4,50,4/50,50
483,729,complex,1,50,1/50,50
483,729,trans,49,50,49/50,50
508,427,trans,50,50,50/50,50
508,429,trans,44,50,44/50,50
508,583,complex,2,50,2/50,46
508,583,trans,44,50,44/50,46
508,735,complex,4,50,4/50,50
508,735,trans,46,50,46/50,50
508,788,trans,50,50,50/50,50
508,835,complex,6,50,6/50,50
508,835,trans,44,50,44/50,50
583,483,trans,35,50,35/50,50
583,664,none,2,50,2/50,50
583,664,trans,48,50,48/50,50
735,134,trans,44,50,44/50,45
735,287,trans,38,50,38/50,50
747,822,complex,23,50,23/50,28
758,192,trans,3,50,3/50,40
764,262,trans,1,50,1/50,50
764,822,none,41,50,41/50,41
822,105,trans,43,50,43/50,50
822,747,trans,5,50,5/50,28
