host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
10,179,complex,18,50,18/50,50
10,179,none,7,50,7/50,50
10,47,complex,7,50,7/50,27
10,47,none,6,50,6/50,27
107,169,none,50,50,50/50,50
107,326,none,1,50,1/50,50
107,554,none,50,50,50/50,50
116,118,complex,3,50,3/50,37
116,118,none,29,50,29/50,37
116,118,trans,4,50,4/50,37
116,256,complex,3,50,3/50,35
116,256,none,27,50,27/50,35
116,256,trans,2,50,2/50,35
116,326,complex,3,50,3/50,26
116,326,none,22,50,22/50,26
116,326,trans,1,50,1/50,26
116,398,complex,2,50,2/50,41
117,164,complex,2,50,2/50,50
118,116,trans,1,50,1/50,37
118,179,complex,2,50,2/50,30
118,179,none,25,50,25/50,30
118,179,trans,3,50,3/50,30
118,225,complex,4,50,4/50,27
118,225,none,22,50,22/50,27
118,225,trans,1,50,1/50,27
118,256,complex,8,50,8/50,45
118,256,none,31,50,31/50,45
118,256,trans,2,50,2/50,45
118,326,complex,3,50,3/50,38
118,326,none,31,50,31/50,38
118,326,trans,4,50,4/50,38
118,398,complex,5,50,5/50,39
118,398,none,1,50,1/50,39
118,478,complex,3,50,3/50,28
118,478,none,22,50,22/50,28
118,478,trans,3,50,3/50,28
130,41,complex,27,50,27/50,39
130,41,none,6,50,6/50,39
130,41,trans,3,50,3/50,39
130,826,complex,23,50,23/50,34
130,826,none,9,50,9/50,34
133,398,none,1,50,1/50,41
133,479,complex,2,50,2/50,50
133,479,none,35,50,35/50,50
133,479,trans,12,50,12/50,50
139,161,complex,1,50,1/50,46
139,161,trans,45,50,45/50,46
139,162,trans,49,50,49/50,49
139,189,none,1,50,1/50,50
139,189,trans,49,50,49/50,50
139,205,trans,47,50,47/50,47
139,292,none,1,50,1/50,39
139,292,trans,38,50,38/50,39
139,306,trans,50,50,50/50,50
139,385,complex,1,50,1/50,50
139,385,trans,49,50,49/50,50
139,412,complex,9,50,9/50,33
139,412,none,23,50,23/50,33
139,53,none,1,50,1/50,50
