host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
1,485,complex,2,10,2/10,10
1,485,none,1,10,1/10,10
104,119,complex,9,10,9/10,10
104,119,trans,1,10,1/10,10
104,436,complex,5,10,5/10,10
112,141,complex,10,10,10/10,10
113,436,complex,3,10,3/10,10
113,436,none,3,10,3/10,10
129,718,complex,3,10,3/10,6
129,718,none,1,10,1/10,6
129,849,complex,7,10,7/10,9
129,849,none,1,10,1/10,9
129,849,trans,1,10,1/10,9
130,148,trans,10,10,10/10,10
130,279,trans,10,10,10/10,10
130,807,complex,1,10,1/10,7
130,807,none,2,10,2/10,7
140,485,complex,2,10,2/10,7
140,485,none,4,10,4/10,7
140,485,trans,1,10,1/10,7
140,718,complex,3,10,3/10,7
140,718,none,1,10,1/10,7
140,956,complex,2,10,2/10,9
140,956,none,1,10,1/10,9
140,956,trans,6,10,6/10,9
141,436,complex,1,10,1/10,9
141,436,none,6,10,6/10,9
141,570,none,9,10,9/10,10
141,570,trans,1,10,1/10,10
141,691,complex,5,10,5/10,10
141,691,none,2,10,2/10,10
141,691,trans,3,10,3/10,10
148,279,none,10,10,10/10,10
220,222,none,7,10,7/10,7
220,382,none,6,10,6/10,7
220,436,none,6,10,6/10,7
220,823,none,7,10,7/10,7
222,382,none,5,10,5/10,6
222,436,none,6,10,6/10,7
222,718,complex,1,10,1/10,8
222,718,none,7,10,7/10,8
222,823,none,8,10,8/10,8
301,440,none,2,10,2/10,7
344,485,complex,4,10,4/10,10
374,485,complex,1,10,1/10,7
374,485,none,2,10,2/10,7
382,220,trans,1,10,1/10,7
382,222,trans,1,10,1/10,6
382,436,complex,4,10,4/10,9
382,436,none,5,10,5/10,9
382,440,complex,2,10,2/10,6
382,440,none,3,10,3/10,6
382,440,trans,1,10,1/10,6
382,600,complex,2,10,2/10,6
382,600,none,4,10,4/10,6
382,823,none,6,10,6/10,7
382,823,trans,1,10,1/10,7
394,718,complex,3,10,3/10,6
394,718,none,1,10,1/10,6
394,849,complex,3,10,3/10,6
394,849,none,2,10,2/10,6
436,104,trans,5,10,5/10,10
436,113,trans,4,10,4/10,10
436,141,trans,2,10,2/10,9
436,220,trans,1,10,1/10,7
436,222,trans,1,10,1/10,7
436,440,none,4,10,4/10,7
436,440,trans,3,10,3/10,7
436,511,none,1,10,1/10,9
436,511,trans,8,10,8/10,9
436,533,none,1,10,1/10,8
436,533,trans,7,10,7/10,8
436,570,none,5,10,5/10,8
436,570,trans,3,10,3/10,8
436,600,complex,2,10,2/10,7
436,600,none,4,10,4/10,7
436,600,trans,1,10,1/10,7
436,823,complex,6,10,6/10,10
436,823,none,3,10,3/10,10
436,823,trans,1,10,1/10,10
436,871,none,1,10,1/10,9
436,871,trans,8,10,8/10,9
436,980,none,1,10,1/10,9
436,980,trans,8,10,8/10,9
440,301,trans,5,10,5/10,7
440,469,complex,4,10,4/10,9
440,469,none,3,10,3/10,9
440,469,trans,1,10,1/10,9
440,600,complex,4,10,4/10,8
440,600,none,3,10,3/10,8
440,600,trans,1,10,1/10,8
440,750,complex,3,10,3/10,7
440,750,none,3,10,3/10,7
440,750,trans,1,10,1/10,7
469,440,trans,1,10,1/10,9
469,600,complex,2,10,2/10,9
469,600,none,6,10,6/10,9
469,600,trans,1,10,1/10,9
469,750,complex,5,10,5/10,8
469,750,none,3,10,3/10,8
485,1,trans,7,10,7/10,10
485,344,trans,6,10,6/10,10
485,374,trans,4,10,4/10,7
511,533,none,9,10,9/10,9
511,871,none,10,10,10/10,10
511,980,none,10,10,10/10,10
533,116,trans,10,10,10/10,10
533,656,trans,10,10,10/10,10
533,751,trans,10,10,10/10,10
533,871,none,9,10,9/10,9
533,980,none,9,10,9/10,10
600,750,complex,2,10,2/10,8
600,750,none,5,10,5/10,8
600,750,trans,1,10,1/10,8
691,790,complex,6,10,6/10,10
691,790,trans,4,10,4/10,10
691,819,trans,9,10,9/10,9
718,129,trans,2,10,2/10,6
718,140,trans,3,10,3/10,7
718,394,trans,2,10,2/10,6
718,807,complex,7,10,7/10,10
718,807,none,1,10,1/10,10
718,807,trans,2,10,2/10,10
718,823,none,6,10,6/10,6
718,849,complex,5,10,5/10,8
718,849,none,2,10,2/10,8
718,849,trans,1,10,1/10,8
807,130,trans,4,10,4/10,7
849,394,trans,1,10,1/10,6
871,980,none,10,10,10/10,10
956,124,trans,10,10,10/10,10
980,533,trans,1,10,1/10,10
