host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
107,188,complex,21,50,21/50,41
107,188,none,6,50,6/50,41
109,110,complex,30,50,30/50,34
109,110,none,1,50,1/50,34
109,110,trans,2,50,2/50,34
109,149,complex,42,50,42/50,46
109,149,none,2,50,2/50,46
109,15,complex,37,50,37/50,38
109,15,none,1,50,1/50,38
109,178,complex,22,50,22/50,27
109,178,none,4,50,4/50,27
109,178,trans,1,50,1/50,27
109,197,complex,25,50,25/50,32
109,197,none,6,50,6/50,32
109,197,trans,1,50,1/50,32
109,217,complex,23,50,23/50,26
109,217,none,3,50,3/50,26
109,474,complex,28,50,28/50,32
109,474,none,3,50,3/50,32
109,476,complex,20,50,20/50,30
109,476,none,10,50,10/50,30
109,763,complex,20,50,20/50,29
109,763,none,8,50,8/50,29
109,763,trans,1,50,1/50,29
109,935,complex,22,50,22/50,26
109,935,none,3,50,3/50,26
109,981,complex,24,50,24/50,31
109,981,none,5,50,5/50,31
109,981,trans,1,50,1/50,31
110,109,trans,1,50,1/50,34
110,149,complex,17,50,17/50,28
110,149,none,10,50,10/50,28
110,15,complex,17,50,17/50,26
110,15,none,9,50,9/50,26
110,178,complex,16,50,16/50,26
110,178,none,10,50,10/50,26
110,265,complex,29,50,29/50,34
110,265,none,5,50,5/50,34
110,474,complex,11,50,11/50,30
110,474,none,19,50,19/50,30
143,161,complex,12,50,12/50,45
143,161,none,2,50,2/50,45
149,109,trans,2,50,2/50,46
149,110,trans,1,50,1/50,28
149,15,complex,18,50,18/50,29
149,15,none,11,50,11/50,29
149,265,complex,29,50,29/50,40
149,265,none,11,50,11/50,40
149,373,complex,38,50,38/50,47
149,373,none,3,50,3/50,47
149,373,trans,6,50,6/50,47
149,981,complex,21,50,21/50,29
149,981,none,8,50,8/50,29
15,178,complex,29,50,29/50,40
15,178,none,11,50,11/50,40
15,197,complex,16,50,16/50,34
15,197,none,17,50,17/50,34
15,197,trans,1,50,1/50,34
15,265,complex,25,50,25/50,37
15,265,none,12,50,12/50,37
15,298,complex,18,50,18/50,31
15,298,none,13,50,13/50,31
15,474,complex,28,50,28/50,40
15,474,none,12,50,12/50,40
15,476,complex,28,50,28/50,37
15,476,none,9,50,9/50,37
15,548,complex,23,50,23/50,31
15,548,none,8,50,8/50,31
15,763,complex,29,50,29/50,41
15,763,none,12,50,12/50,41
15,935,complex,34,50,34/50,40
15,935,none,6,50,6/50,40
15,981,complex,26,50,26/50,39
15,981,none,13,50,13/50,39
16,188,complex,10,50,10/50,43
16,188,none,7,50,7/50,43
16,645,none,27,50,27/50,39
16,645,trans,10,50,10/50,39
161,143,trans,31,50,31/50,45
161,201,complex,37,50,37/50,45
