host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7,prop.gp.8
0,1000_to_1099,1049.5,10,10,2,2,5.883939,1.5441642,8.622478,14.121418,7.525943377777777,2.4226988,5.883939,1.5441642,8.622478,14.121418,7.525943377777777,2.4226988,0.5,0.5,0,0,0,0,0,0
129,1000_to_1099,1049.5,10,10,1,1,2.8216134999999998,2.8216134999999998,2.659753,6.054831999999999,3.625538644444444,3.625538644444444,2.8216134999999998,2.8216134999999998,2.659753,6.054831999999999,3.625538644444444,3.625538644444444,1,0,0,0,0,0,0,0
134,1000_to_1099,1049.5,10,10,1,7,10.461565100000001,10.461565100000001,9.919684,34.313832000000005,16.6794146,16.6794146,10.461565100000001,10.461565100000001,9.919684,34.313832000000005,16.6794146,16.6794146,1,0,0,0,0,0,0,0
202,1000_to_1099,1049.5,10,10,3,6,7.0132019,6.79758275,8.710632,21.383598999999997,11.90830651111111,10.407924714285715,7.0132019,6.79758275,8.710632,21.383598999999997,11.90830651111111,10.407924714285715,0.8,0.1,0.1,0,0,0,0,0
296,1000_to_1099,1049.5,10,10,1,5,2.1812275,2.1812275,2.832738,5.673120000000001,3.3711416666666665,3.3711416666666665,2.1812275,2.1812275,2.832738,5.673120000000001,3.3711416666666665,3.3711416666666665,1,0,0,0,0,0,0,0
393,1000_to_1099,1049.5,10,10,5,5,10.318099399999998,6.11395675,13.07628,28.191328000000002,17.7174216,11.342728166666667,10.318099399999998,6.11395675,13.07628,28.191328000000002,17.7174216,11.342728166666667,0.4,0.2,0.2,0.1,0.1,0,0,0
402,1000_to_1099,1049.5,10,10,1,5,3.2550853,3.2550853,3.120623,9.447251999999999,5.725615533333333,5.725615533333333,3.2550853,3.2550853,3.120623,9.447251999999999,5.725615533333333,5.725615533333333,1,0,0,0,0,0,0,0
432,1000_to_1099,1049.5,10,10,1,3,0.5527531,0.5527531,0.507082,1.005039,0.5494998888888889,0.5494998888888889,0.5527531,0.5527531,0.507082,1.005039,0.5494998888888889,0.5494998888888889,1,0,0,0,0,0,0,0
44,1000_to_1099,1049.5,10,10,2,2,1.4984753999999998,1.3631071111111113,2.154446,4.312791,1.9653501777777778,1.9879134444444444,1.4984753999999998,1.3631071111111113,2.154446,4.312791,1.9653501777777778,1.9879134444444444,0.9,0.1,0,0,0,0,0,0
553,1000_to_1099,1049.5,10,10,1,1,2.1655854999999997,2.1655854999999997,3.105896,5.354369,2.473897177777778,2.473897177777778,2.1655854999999997,2.1655854999999997,3.105896,5.354369,2.473897177777778,2.473897177777778,1,0,0,0,0,0,0,0
744,1000_to_1099,1049.5,10,10,1,2,3.9787849,3.9787849,3.0046600000000003,7.0884979999999995,4.489645488888889,4.489645488888889,3.9787849,3.9787849,3.0046600000000003,7.0884979999999995,4.489645488888889,4.489645488888889,1,0,0,0,0,0,0,0
0,10000_to_10099,10049.5,10,10,1,3,1.4169684999999999,1.4169684999999999,1.5996739999999998,2.908054,1.7009517555555556,1.7009517555555556,1.4169684999999999,1.4169684999999999,1.5996739999999998,2.908054,1.7009517555555556,1.7009517555555556,1,0,0,0,0,0,0,0
129,10000_to_10099,10049.5,10,10,1,1,1.9708144999999995,1.9708144999999995,2.325935,5.06684,2.6339609999999998,2.6339609999999998,1.9708144999999995,1.9708144999999995,2.325935,5.06684,2.6339609999999998,2.6339609999999998,1,0,0,0,0,0,0,0
134,10000_to_10099,10049.5,10,10,5,6,6.7888851,4.0227021999999995,4.775402,16.183538999999996,8.935579666666666,4.9040092,6.7888851,4.0227021999999995,4.775402,16.183538999999996,8.935579666666666,4.9040092,0.5,0.2,0.1,0.1,0.1,0,0,0
202,10000_to_10099,10049.5,10,10,4,4,5.706182399999999,3.6254967999999996,5.651871,18.973486,9.32063488888889,4.9809136,5.706182399999999,3.6254967999999996,5.651871,18.973486,9.32063488888889,4.9809136,0.5,0.3,0.1,0.1,0,0,0,0
296,10000_to_10099,10049.5,10,10,1,6,1.0322188,1.0322188,1.080023,2.8590169999999997,1.8143074666666668,1.8143074666666668,1.0322188,1.0322188,1.080023,2.8590169999999997,1.8143074666666668,1.8143074666666668,1,0,0,0,0,0,0,0
393,10000_to_10099,10049.5,10,10,3,7,7.819798799999999,6.4799373749999996,10.265619,20.665252,12.575974088888888,10.212810178571429,7.819798799999999,6.4799373749999996,10.265619,20.665252,12.575974088888888,10.212810178571429,0.8,0.1,0.1,0,0,0,0,0
402,10000_to_10099,10049.5,10,10,2,4,2.8463502000000003,2.4799496000000003,3.340064,9.38129,4.705058533333333,3.6823773999999996,2.8463502000000003,2.4799496000000003,3.340064,9.38129,4.705058533333333,3.6823773999999996,0.5,0.5,0,0,0,0,0,0
432,10000_to_10099,10049.5,10,10,1,1,0.24510899999999997,0.24510899999999997,0.37029,0.5716549999999999,0.3231560888888889,0.3231560888888889,0.24510899999999997,0.24510899999999997,0.37029,0.5716549999999999,0.3231560888888889,0.3231560888888889,1,0,0,0,0,0,0,0
44,10000_to_10099,10049.5,10,10,2,4,1.3619186,0.8833714444444445,2.7483150000000003,4.232144,1.7800848444444444,1.3171844444444445,1.3619186,0.8833714444444445,2.7483150000000003,4.232144,1.7800848444444444,1.3171844444444445,0.9,0.1,0,0,0,0,0,0
553,10000_to_10099,10049.5,10,10,1,1,1.275457,1.275457,1.225861,1.9073110000000002,1.0446076888888889,1.0446076888888889,1.275457,1.275457,1.225861,1.9073110000000002,1.0446076888888889,1.0446076888888889,1,0,0,0,0,0,0,0
744,10000_to_10099,10049.5,10,10,1,1,2.2144437,2.2144437,2.700329,4.884760999999998,2.958081311111111,2.958081311111111,2.2144437,2.2144437,2.700329,4.884760999999998,2.958081311111111,2.958081311111111,1,0,0,0,0,0,0,0
