host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
20,500,trans,100,100,100/100,100
20,562,complex,1,100,1/100,89
20,562,none,88,100,88/100,89
366,537,complex,27,100,27/100,100
366,537,trans,1,100,1/100,100
366,769,none,3,100,3/100,100
366,769,trans,97,100,97/100,100
500,50,trans,100,100,100/100,100
500,76,trans,100,100,100/100,100
500,79,trans,100,100,100/100,100
537,366,trans,72,100,72/100,100
537,562,complex,11,100,11/100,100
537,562,none,25,100,25/100,100
537,562,trans,10,100,10/100,100
537,859,complex,46,100,46/100,90
537,859,none,5,100,5/100,90
537,859,trans,39,100,39/100,90
549,769,none,37,100,37/100,100
562,537,trans,54,100,54/100,100
562,859,complex,41,100,41/100,56
562,859,none,11,100,11/100,56
562,859,trans,3,100,3/100,56
769,549,trans,63,100,63/100,100
859,562,trans,1,100,1/100,56
