host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
106,129,none,49,50,49/50,49
106,437,none,49,50,49/50,49
106,444,none,40,50,40/50,40
106,544,none,50,50,50/50,50
106,574,none,50,50,50/50,50
106,642,none,49,50,49/50,49
115,396,none,5,50,5/50,50
116,145,none,50,50,50/50,50
116,161,complex,4,50,4/50,50
116,161,none,1,50,1/50,50
116,174,trans,50,50,50/50,50
116,184,trans,50,50,50/50,50
116,20,complex,5,50,5/50,50
116,20,trans,45,50,45/50,50
116,25,trans,50,50,50/50,50
116,27,trans,50,50,50/50,50
116,292,none,4,50,4/50,50
116,292,trans,46,50,46/50,50
116,333,trans,50,50,50/50,50
116,336,none,48,50,48/50,50
116,336,trans,2,50,2/50,50
116,362,trans,49,50,49/50,49
116,483,none,2,50,2/50,50
116,483,trans,48,50,48/50,50
116,516,trans,50,50,50/50,50
116,580,trans,50,50,50/50,50
116,589,none,50,50,50/50,50
116,593,trans,50,50,50/50,50
116,597,trans,50,50,50/50,50
116,690,trans,50,50,50/50,50
116,780,none,44,50,44/50,44
116,784,trans,50,50,50/50,50
116,843,trans,50,50,50/50,50
116,864,trans,50,50,50/50,50
116,865,trans,50,50,50/50,50
124,202,complex,9,50,9/50,39
124,202,none,9,50,9/50,39
124,34,complex,3,50,3/50,46
124,34,none,33,50,33/50,46
129,437,none,48,50,48/50,48
129,444,none,39,50,39/50,39
129,544,none,49,50,49/50,49
129,574,none,49,50,49/50,50
129,642,none,48,50,48/50,48
137,202,complex,14,50,14/50,50
145,161,none,1,50,1/50,50
145,336,none,48,50,48/50,48
145,589,none,50,50,50/50,50
145,780,none,44,50,44/50,50
145,780,trans,6,50,6/50,50
161,106,trans,50,50,50/50,50
161,116,trans,45,50,45/50,50
161,129,trans,49,50,49/50,49
161,145,trans,49,50,49/50,50
161,202,complex,7,50,7/50,50
161,336,none,1,50,1/50,48
161,336,trans,47,50,47/50,48
161,437,complex,5,50,5/50,49
161,437,trans,44,50,44/50,49
161,444,complex,2,50,2/50,40
161,444,trans,38,50,38/50,40
161,544,trans,50,50,50/50,50
161,574,trans,50,50,50/50,50
161,589,none,1,50,1/50,50
161,589,trans,49,50,49/50,50
161,642,trans,49,50,49/50,49
161,667,none,1,50,1/50,50
161,667,trans,49,50,49/50,50
161,771,trans,50,50,50/50,50
161,780,none,1,50,1/50,44
161,780,trans,43,50,43/50,44
163,202,complex,4,50,4/50,28
163,202,none,9,50,9/50,28
168,17,complex,30,50,30/50,40
168,17,none,7,50,7/50,40
168,202,complex,21,50,21/50,33
168,202,none,3,50,3/50,33
168,374,complex,32,50,32/50,38
168,374,none,3,50,3/50,38
168,396,complex,26,50,26/50,39
168,396,none,9,50,9/50,39
17,168,trans,3,50,3/50,40
17,202,complex,22,50,22/50,33
17,202,none,11,50,11/50,33
17,374,complex,23,50,23/50,39
17,374,none,15,50,15/50,39
17,396,complex,32,50,32/50,40
17,396,none,7,50,7/50,40
17,396,trans,1,50,1/50,40
17,459,complex,9,50,9/50,28
17,459,none,17,50,17/50,28
17,459,trans,2,50,2/50,28
17,515,complex,18,50,18/50,33
17,515,none,14,50,14/50,33
17,515,trans,1,50,1/50,33
174,597,none,45,50,45/50,45
184,690,none,29,50,29/50,29
202,124,trans,21,50,21/50,39
202,137,trans,36,50,36/50,50
202,161,trans,43,50,43/50,50
202,163,trans,15,50,15/50,28
202,168,trans,9,50,9/50,33
202,319,complex,3,50,3/50,50
202,319,none,27,50,27/50,50
202,319,trans,20,50,20/50,50
202,34,complex,7,50,7/50,49
202,34,none,14,50,14/50,49
202,34,trans,28,50,28/50,49
202,365,complex,19,50,19/50,50
202,365,none,16,50,16/50,50
202,365,trans,15,50,15/50,50
202,367,complex,4,50,4/50,50
202,367,none,4,50,4/50,50
202,367,trans,42,50,42/50,50
202,374,complex,26,50,26/50,37
202,374,none,11,50,11/50,37
202,396,complex,36,50,36/50,39
202,396,none,3,50,3/50,39
202,459,complex,19,50,19/50,26
202,459,none,6,50,6/50,26
202,459,trans,1,50,1/50,26
202,462,none,16,50,16/50,35
202,462,trans,19,50,19/50,35
202,515,complex,17,50,17/50,29
202,515,none,12,50,12/50,29
202,613,complex,15,50,15/50,50
202,613,none,17,50,17/50,50
202,613,trans,18,50,18/50,50
202,796,complex,1,50,1/50,30
202,796,none,15,50,15/50,30
202,796,trans,14,50,14/50,30
202,809,complex,1,50,1/50,29
202,809,none,15,50,15/50,29
202,809,trans,13,50,13/50,29
202,871,none,7,50,7/50,50
202,871,trans,43,50,43/50,50
25,580,none,50,50,50/50,50
292,483,none,31,50,31/50,31
319,613,none,17,50,17/50,30
333,784,none,39,50,39/50,39
336,418,trans,50,50,50/50,50
336,589,none,48,50,48/50,48
336,780,none,42,50,42/50,42
34,124,trans,10,50,10/50,46
362,516,none,47,50,47/50,48
365,796,none,28,50,28/50,29
374,168,trans,3,50,3/50,38
374,17,trans,1,50,1/50,39
374,396,complex,28,50,28/50,38
374,396,none,10,50,10/50,38
393,396,complex,5,50,5/50,50
393,396,none,5,50,5/50,50
396,115,trans,45,50,45/50,50
396,168,trans,4,50,4/50,39
396,393,trans,40,50,40/50,50
396,459,complex,17,50,17/50,32
396,459,none,8,50,8/50,32
396,459,trans,7,50,7/50,32
396,494,none,3,50,3/50,50
396,494,trans,47,50,47/50,50
396,515,complex,42,50,42/50,45
396,515,none,3,50,3/50,45
437,444,complex,9,50,9/50,50
437,444,none,32,50,32/50,50
437,444,trans,9,50,9/50,50
437,544,none,49,50,49/50,49
437,574,none,49,50,49/50,49
437,642,none,48,50,48/50,48
444,544,none,40,50,40/50,40
444,574,none,40,50,40/50,40
444,642,none,40,50,40/50,40
516,362,trans,1,50,1/50,48
544,574,none,50,50,50/50,50
544,642,none,49,50,49/50,49
574,129,trans,1,50,1/50,50
574,642,none,49,50,49/50,50
574,642,trans,1,50,1/50,50
589,780,none,44,50,44/50,44
593,690,none,34,50,34/50,34
613,319,trans,13,50,13/50,30
613,917,complex,9,50,9/50,50
613,917,none,7,50,7/50,50
613,917,trans,34,50,34/50,50
796,365,trans,1,50,1/50,29
