host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6
131,1000_to_1099,1049.5,10,10,1,1,0.6261038999999999,0.6261038999999999,0.5458000000000001,1.192688,0.8101349555555555,0.8101349555555555,0.6261038999999999,0.6261038999999999,0.5458000000000001,1.192688,0.8101349555555555,0.8101349555555555,1,0,0,0,0,0
169,1000_to_1099,1049.5,10,10,1,1,0.35509929999999995,0.35509929999999995,0.38096699999999994,1.018109,0.5264443333333333,0.5264443333333333,0.35509929999999995,0.35509929999999995,0.38096699999999994,1.018109,0.5264443333333333,0.5264443333333333,1,0,0,0,0,0
19,1000_to_1099,1049.5,10,10,1,6,2.0270193,2.0270193,2.02399,5.601478999999999,3.047524022222222,3.047524022222222,2.0270193,2.0270193,2.02399,5.601478999999999,3.047524022222222,3.047524022222222,1,0,0,0,0,0
356,1000_to_1099,1049.5,10,10,1,1,1.2242214999999999,1.2242214999999999,1.140826,2.7993539999999997,1.777589311111111,1.777589311111111,1.2242214999999999,1.2242214999999999,1.140826,2.7993539999999997,1.777589311111111,1.777589311111111,1,0,0,0,0,0
58,1000_to_1099,1049.5,10,10,2,4,3.0470618,2.4653302857142854,4.304903,8.568011,5.0205242666666665,4.597956761904761,3.0470618,2.4653302857142854,4.304903,8.568011,5.0205242666666665,4.597956761904761,0.7,0.3,0,0,0,0
627,1000_to_1099,1049.5,10,10,1,1,0.8029623000000001,0.8029623000000001,0.553172,2.130292,1.1081506444444444,1.1081506444444444,0.8029623000000001,0.8029623000000001,0.553172,2.130292,1.1081506444444444,1.1081506444444444,1,0,0,0,0,0
708,1000_to_1099,1049.5,10,10,1,1,0.1712866,0.1712866,0.168795,0.270636,0.13002226666666666,0.13002226666666666,0.1712866,0.1712866,0.168795,0.270636,0.13002226666666666,0.13002226666666666,1,0,0,0,0,0
959,1000_to_1099,1049.5,10,10,1,1,0.5276535,0.5276535,0.5874079999999999,1.206422,0.7081276666666667,0.7081276666666667,0.5276535,0.5276535,0.5874079999999999,1.206422,0.7081276666666667,0.7081276666666667,1,0,0,0,0,0
131,10000_to_10099,10049.5,10,10,1,1,0.6710046000000001,0.6710046000000001,0.358495,1.127654,0.7411970666666667,0.7411970666666667,0.6710046000000001,0.6710046000000001,0.358495,1.127654,0.7411970666666667,0.7411970666666667,1,0,0,0,0,0
169,10000_to_10099,10049.5,10,10,1,1,0.6233243,0.6233243,0.7426820000000001,1.358369,0.7892353555555556,0.7892353555555556,0.6233243,0.6233243,0.7426820000000001,1.358369,0.7892353555555556,0.7892353555555556,1,0,0,0,0,0
19,10000_to_10099,10049.5,10,10,4,6,3.2592018000000005,2.115762,4.53552,9.522964,5.573612222222223,3.1816656,3.2592018000000005,2.115762,4.53552,9.522964,5.573612222222223,3.1816656,0.6,0.2,0.1,0.1,0,0
356,10000_to_10099,10049.5,10,10,1,1,1.2437939,1.2437939,1.220603,3.281125,2.0030937555555557,2.0030937555555557,1.2437939,1.2437939,1.220603,3.281125,2.0030937555555557,2.0030937555555557,1,0,0,0,0,0
58,10000_to_10099,10049.5,10,10,3,4,5.366547499999999,3.8336965000000003,3.648784,15.319561,9.03344268888889,6.328525666666667,5.366547499999999,3.8336965000000003,3.648784,15.319561,9.03344268888889,6.328525666666667,0.4,0.3,0.3,0,0,0
627,10000_to_10099,10049.5,10,10,1,5,0.8163638000000001,0.8163638000000001,0.647661,2.052095,1.1731815555555556,1.1731815555555556,0.8163638000000001,0.8163638000000001,0.647661,2.052095,1.1731815555555556,1.1731815555555556,1,0,0,0,0,0
708,10000_to_10099,10049.5,10,10,1,3,0.1341897,0.1341897,0.149128,0.249062,0.12089042222222222,0.12089042222222222,0.1341897,0.1341897,0.149128,0.249062,0.12089042222222222,0.12089042222222222,1,0,0,0,0,0
959,10000_to_10099,10049.5,10,10,1,6,0.7859519,0.7859519,0.766209,1.642942,0.8661712222222222,0.8661712222222222,0.7859519,0.7859519,0.766209,1.642942,0.8661712222222222,0.8661712222222222,1,0,0,0,0,0
131,10200_to_10299,10249.5,10,10,1,7,0.8523903,0.8523903,0.525313,1.516765,0.8826191333333333,0.8826191333333333,0.8523903,0.8523903,0.525313,1.516765,0.8826191333333333,0.8826191333333333,1,0,0,0,0,0
169,10200_to_10299,10249.5,10,10,1,1,0.7724741,0.7724741,0.877862,1.623075,0.8133284666666667,0.8133284666666667,0.7724741,0.7724741,0.877862,1.623075,0.8133284666666667,0.8133284666666667,1,0,0,0,0,0
19,10200_to_10299,10249.5,10,10,3,6,4.0210097000000005,2.4245490000000003,3.339531,11.278353,5.9814869999999996,3.8487636,4.0210097000000005,2.4245490000000003,3.339531,11.278353,5.9814869999999996,3.8487636,0.5,0.3,0.2,0,0,0
356,10200_to_10299,10249.5,10,10,1,1,1.7348661,1.7348661,1.268963,4.034085,2.4376343777777776,2.4376343777777776,1.7348661,1.7348661,1.268963,4.034085,2.4376343777777776,2.4376343777777776,1,0,0,0,0,0
58,10200_to_10299,10249.5,10,10,3,4,5.1822697,5.221101,6.117654,13.827876,9.246514911111111,9.2626982,5.1822697,5.221101,6.117654,13.827876,9.246514911111111,9.2626982,0.5,0.4,0.1,0,0,0
627,10200_to_10299,10249.5,10,10,1,1,0.9655765000000001,0.9655765000000001,0.850713,2.8965170000000002,1.4874543777777778,1.4874543777777778,0.9655765000000001,0.9655765000000001,0.850713,2.8965170000000002,1.4874543777777778,1.4874543777777778,1,0,0,0,0,0
708,10200_to_10299,10249.5,10,10,1,1,0.2127079,0.2127079,0.244573,0.378592,0.18268313333333333,0.18268313333333333,0.2127079,0.2127079,0.244573,0.378592,0.18268313333333333,0.18268313333333333,1,0,0,0,0,0
959,10200_to_10299,10249.5,10,10,2,4,0.6956483,0.12253200000000002,0.9565400000000001,1.54597,0.903393,0.1871678,0.6956483,0.12253200000000002,0.9565400000000001,1.54597,0.903393,0.1871678,0.5,0.5,0,0,0,0
131,10300_to_10399,10349.5,10,10,1,1,0.8470507999999999,0.8470507999999999,0.49253,1.3109150000000003,0.8443223111111111,0.8443223111111111,0.8470507999999999,0.8470507999999999,0.49253,1.3109150000000003,0.8443223111111111,0.8443223111111111,1,0,0,0,0,0
169,10300_to_10399,10349.5,10,10,1,1,0.6178182,0.6178182,0.708486,1.6364210000000001,0.7947967555555556,0.7947967555555556,0.6178182,0.6178182,0.708486,1.6364210000000001,0.7947967555555556,0.7947967555555556,1,0,0,0,0,0
19,10300_to_10399,10349.5,10,10,2,9,3.0168131999999996,2.7466067777777776,3.727391,9.906552,4.7950724,4.446602555555556,3.0168131999999996,2.7466067777777776,3.727391,9.906552,4.7950724,4.446602555555556,0.9,0.1,0,0,0,0
356,10300_to_10399,10349.5,10,10,1,3,1.3637148,1.3637148,2.310083,4.684897,2.265475777777778,2.265475777777778,1.3637148,1.3637148,2.310083,4.684897,2.265475777777778,2.265475777777778,1,0,0,0,0,0
58,10300_to_10399,10349.5,10,10,2,2,7.3928044,5.171822125,10.068315,26.401273,10.740310088888888,9.060579678571429,7.3928044,5.171822125,10.068315,26.401273,10.740310088888888,9.060579678571429,0.8,0.2,0,0,0,0
627,10300_to_10399,10349.5,10,10,1,3,1.6371348000000001,1.6371348000000001,1.034569,3.1226160000000003,1.6982918222222223,1.6982918222222223,1.6371348000000001,1.6371348000000001,1.034569,3.1226160000000003,1.6982918222222223,1.6982918222222223,1,0,0,0,0,0
708,10300_to_10399,10349.5,10,10,1,1,0.13054880000000005,0.13054880000000005,0.128288,0.265366,0.1313955111111111,0.1313955111111111,0.13054880000000005,0.13054880000000005,0.128288,0.265366,0.1313955111111111,0.1313955111111111,1,0,0,0,0,0
959,10300_to_10399,10349.5,10,10,1,1,0.5628111,0.5628111,0.674085,1.5015390000000002,0.7644345111111112,0.7644345111111112,0.5628111,0.5628111,0.674085,1.5015390000000002,0.7644345111111112,0.7644345111111112,1,0,0,0,0,0
131,10500_to_10599,10549.5,10,10,1,1,0.7572510000000001,0.7572510000000001,0.679033,1.376805,0.8295633777777778,0.8295633777777778,0.7572510000000001,0.7572510000000001,0.679033,1.376805,0.8295633777777778,0.8295633777777778,1,0,0,0,0,0
169,10500_to_10599,10549.5,10,10,1,1,0.763777,0.763777,0.772457,1.975444,1.0122581333333334,1.0122581333333334,0.763777,0.763777,0.772457,1.975444,1.0122581333333334,1.0122581333333334,1,0,0,0,0,0
19,10500_to_10599,10549.5,10,10,2,6,2.9505869,2.4995165000000004,3.001939,7.461786000000001,4.510428511111112,3.929638142857143,2.9505869,2.4995165000000004,3.001939,7.461786000000001,4.510428511111112,3.929638142857143,0.8,0.2,0,0,0,0
356,10500_to_10599,10549.5,10,10,1,1,1.3871676000000002,1.3871676000000002,1.221355,3.686088,2.1415619111111113,2.1415619111111113,1.3871676000000002,1.3871676000000002,1.221355,3.686088,2.1415619111111113,2.1415619111111113,1,0,0,0,0,0
58,10500_to_10599,10549.5,10,10,3,4,6.0711455,5.027390714285715,5.244636,16.507426000000002,10.416869,8.379583714285713,6.0711455,5.027390714285715,5.244636,16.507426000000002,10.416869,8.379583714285713,0.7,0.2,0.1,0,0,0
627,10500_to_10599,10549.5,10,10,1,1,0.8941972999999999,0.8941972999999999,1.088765,2.022191,1.2288070444444443,1.2288070444444443,0.8941972999999999,0.8941972999999999,1.088765,2.022191,1.2288070444444443,1.2288070444444443,1,0,0,0,0,0
708,10500_to_10599,10549.5,10,10,1,1,0.1545515,0.1545515,0.152166,0.33076300000000003,0.14874802222222222,0.14874802222222222,0.1545515,0.1545515,0.152166,0.33076300000000003,0.14874802222222222,0.14874802222222222,1,0,0,0,0,0
