host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
107,126,none,44,50,44/50,45
107,201,complex,10,50,10/50,50
107,201,none,7,50,7/50,50
107,201,trans,33,50,33/50,50
107,339,trans,50,50,50/50,50
107,58,none,44,50,44/50,47
118,141,none,32,50,32/50,32
118,193,none,48,50,48/50,48
118,617,none,34,50,34/50,50
118,617,trans,16,50,16/50,50
118,875,none,50,50,50/50,50
126,107,trans,1,50,1/50,45
126,134,none,1,50,1/50,36
126,134,trans,35,50,35/50,36
126,237,complex,14,50,14/50,50
126,237,trans,36,50,36/50,50
126,405,complex,6,50,6/50,50
126,405,none,1,50,1/50,50
126,405,trans,43,50,43/50,50
126,579,trans,31,50,31/50,31
126,58,none,47,50,47/50,50
126,58,trans,2,50,2/50,50
126,72,complex,1,50,1/50,50
126,72,trans,49,50,49/50,50
134,118,trans,50,50,50/50,50
134,141,complex,1,50,1/50,32
134,141,trans,31,50,31/50,32
134,193,complex,5,50,5/50,48
134,193,trans,43,50,43/50,48
134,394,none,3,50,3/50,50
134,394,trans,47,50,47/50,50
134,405,complex,2,50,2/50,45
134,405,none,29,50,29/50,45
134,617,trans,34,50,34/50,34
134,875,trans,50,50,50/50,50
141,193,complex,8,50,8/50,50
141,193,none,24,50,24/50,50
141,193,trans,1,50,1/50,50
141,875,none,32,50,32/50,32
193,141,trans,17,50,17/50,50
193,348,none,5,50,5/50,49
193,348,trans,44,50,44/50,49
193,617,none,32,50,32/50,32
193,875,none,48,50,48/50,48
196,339,complex,4,50,4/50,50
201,257,none,24,50,24/50,50
201,257,trans,26,50,26/50,50
201,695,trans,50,50,50/50,50
201,835,complex,33,50,33/50,50
201,835,trans,17,50,17/50,50
215,224,trans,50,50,50/50,50
215,471,complex,34,50,34/50,50
215,471,none,7,50,7/50,50
215,471,trans,5,50,5/50,50
215,572,trans,50,50,50/50,50
215,58,complex,20,50,20/50,42
215,58,none,10,50,10/50,42
215,891,complex,2,50,2/50,45
215,891,trans,43,50,43/50,45
224,891,complex,1,50,1/50,50
224,891,none,44,50,44/50,50
224,891,trans,5,50,5/50,50
237,430,trans,50,50,50/50,50
237,579,none,26,50,26/50,47
237,579,trans,21,50,21/50,47
237,80,complex,1,50,1/50,50
237,80,trans,49,50,49/50,50
237,837,none,13,50,13/50,49
237,837,trans,36,50,36/50,49
257,433,none,11,50,11/50,50
257,433,trans,39,50,39/50,50
273,474,none,46,50,46/50,50
273,474,trans,4,50,4/50,50
339,196,trans,46,50,46/50,50
348,17,trans,50,50,50/50,50
405,134,trans,14,50,14/50,45
471,215,trans,4,50,4/50,50
471,58,complex,5,50,5/50,41
471,58,none,6,50,6/50,41
58,107,trans,3,50,3/50,47
58,126,trans,1,50,1/50,50
58,215,trans,12,50,12/50,42
58,471,trans,30,50,30/50,41
58,676,trans,49,50,49/50,49
617,875,none,34,50,34/50,34
667,658,trans,50,50,50/50,50
676,316,trans,50,50,50/50,50
676,667,trans,50,50,50/50,50
80,273,trans,50,50,50/50,50
80,474,trans,46,50,46/50,46
80,689,trans,50,50,50/50,50
