host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
100,126,trans,10,10,10/10,10
100,266,complex,2,10,2/10,10
100,266,none,1,10,1/10,10
100,266,trans,7,10,7/10,10
100,42,complex,1,10,1/10,10
100,42,none,1,10,1/10,10
100,660,complex,1,10,1/10,9
100,660,trans,8,10,8/10,9
100,948,trans,10,10,10/10,10
104,179,complex,2,10,2/10,10
104,179,trans,8,10,8/10,10
104,581,trans,10,10,10/10,10
104,691,trans,10,10,10/10,10
125,762,none,7,10,7/10,7
125,77,trans,10,10,10/10,10
126,419,trans,10,10,10/10,10
140,176,complex,2,10,2/10,10
140,176,none,3,10,3/10,10
140,176,trans,5,10,5/10,10
140,185,none,2,10,2/10,8
140,185,trans,6,10,6/10,8
140,198,none,2,10,2/10,8
140,198,trans,6,10,6/10,8
140,288,complex,2,10,2/10,10
140,288,none,2,10,2/10,10
140,288,trans,6,10,6/10,10
140,327,none,10,10,10/10,10
140,42,complex,8,10,8/10,10
140,42,trans,2,10,2/10,10
140,449,trans,9,10,9/10,9
140,519,none,10,10,10/10,10
140,640,trans,10,10,10/10,10
140,81,none,3,10,3/10,10
140,81,trans,7,10,7/10,10
140,83,trans,10,10,10/10,10
140,856,none,2,10,2/10,8
140,856,trans,6,10,6/10,8
140,890,complex,1,10,1/10,8
140,890,trans,7,10,7/10,8
176,125,trans,10,10,10/10,10
176,309,complex,2,10,2/10,10
176,309,none,3,10,3/10,10
176,309,trans,5,10,5/10,10
176,470,trans,10,10,10/10,10
176,572,trans,10,10,10/10,10
176,616,complex,2,10,2/10,10
176,616,trans,8,10,8/10,10
176,762,trans,10,10,10/10,10
176,81,none,10,10,10/10,10
183,193,complex,1,10,1/10,10
183,224,none,6,10,6/10,10
183,224,trans,4,10,4/10,10
185,198,none,8,10,8/10,8
185,288,none,8,10,8/10,10
185,621,complex,1,10,1/10,10
185,621,trans,9,10,9/10,10
185,856,none,8,10,8/10,8
193,183,trans,9,10,9/10,10
193,224,trans,7,10,7/10,7
193,288,complex,3,10,3/10,10
198,288,complex,1,10,1/10,10
198,288,none,8,10,8/10,10
198,856,none,8,10,8/10,8
266,412,trans,10,10,10/10,10
266,660,complex,1,10,1/10,10
266,660,none,8,10,8/10,10
266,660,trans,1,10,1/10,10
281,340,trans,10,10,10/10,10
281,360,complex,3,10,3/10,10
281,360,trans,7,10,7/10,10
281,703,complex,2,10,2/10,6
281,703,none,4,10,4/10,6
281,890,none,4,10,4/10,8
281,914,trans,6,10,6/10,6
288,185,trans,2,10,2/10,10
288,193,trans,7,10,7/10,10
288,198,trans,1,10,1/10,10
288,856,none,8,10,8/10,10
288,856,trans,2,10,2/10,10
295,309,complex,3,10,3/10,10
309,104,trans,10,10,10/10,10
309,295,trans,7,10,7/10,10
309,61,complex,4,10,4/10,10
309,61,trans,6,10,6/10,10
327,471,trans,10,10,10/10,10
327,519,none,10,10,10/10,10
327,661,trans,9,10,9/10,9
327,86,trans,10,10,10/10,10
345,76,none,1,10,1/10,10
345,76,trans,9,10,9/10,10
345,81,complex,1,10,1/10,10
351,90,none,8,10,8/10,8
36,42,none,1,10,1/10,9
360,914,none,4,10,4/10,10
360,914,trans,6,10,6/10,10
388,813,none,10,10,10/10,10
42,100,trans,8,10,8/10,10
42,351,trans,10,10,10/10,10
42,36,trans,8,10,8/10,9
42,388,trans,10,10,10/10,10
42,640,none,8,10,8/10,8
42,793,complex,5,10,5/10,10
42,793,trans,5,10,5/10,10
42,813,trans,10,10,10/10,10
42,83,none,10,10,10/10,10
42,90,complex,9,10,9/10,10
42,90,trans,1,10,1/10,10
43,952,none,1,10,1/10,10
449,703,none,4,10,4/10,6
449,703,trans,2,10,2/10,6
449,890,none,7,10,7/10,10
449,890,trans,2,10,2/10,10
471,952,none,3,10,3/10,10
471,952,trans,7,10,7/10,10
487,61,complex,5,10,5/10,10
487,94,none,1,10,1/10,7
487,94,trans,6,10,6/10,7
572,762,none,8,10,8/10,8
61,487,trans,5,10,5/10,10
61,71,trans,10,10,10/10,10
61,94,none,3,10,3/10,6
61,94,trans,3,10,3/10,6
640,83,none,8,10,8/10,8
661,161,trans,10,10,10/10,10
661,86,none,9,10,9/10,10
703,729,complex,1,10,1/10,10
703,729,trans,9,10,9/10,10
703,890,complex,2,10,2/10,10
703,890,none,5,10,5/10,10
762,806,trans,10,10,10/10,10
81,345,trans,9,10,9/10,10
81,554,trans,10,10,10/10,10
83,968,trans,10,10,10/10,10
86,661,trans,1,10,1/10,10
890,281,trans,4,10,4/10,8
890,449,trans,1,10,1/10,10
890,703,trans,3,10,3/10,10
952,43,trans,9,10,9/10,10
