host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
108,139,complex,4,100,4/100,96
108,139,none,1,100,1/100,96
108,784,none,22,100,22/100,100
108,784,trans,74,100,74/100,100
115,139,complex,1,100,1/100,100
115,139,none,9,100,9/100,100
122,28,complex,6,100,6/100,95
122,28,none,4,100,4/100,95
131,112,trans,81,100,81/100,81
131,152,complex,30,100,30/100,91
131,152,none,3,100,3/100,91
131,152,trans,58,100,58/100,91
131,153,complex,14,100,14/100,100
131,153,trans,86,100,86/100,100
131,182,complex,3,100,3/100,56
131,182,none,8,100,8/100,56
131,182,trans,45,100,45/100,56
131,207,complex,5,100,5/100,92
131,207,trans,87,100,87/100,92
131,23,none,8,100,8/100,71
131,23,trans,63,100,63/100,71
131,251,complex,3,100,3/100,100
131,251,trans,97,100,97/100,100
131,267,trans,90,100,90/100,90
131,28,complex,80,100,80/100,82
131,28,none,1,100,1/100,82
131,283,complex,36,100,36/100,68
131,283,none,24,100,24/100,68
131,283,trans,8,100,8/100,68
131,42,complex,1,100,1/100,100
131,42,trans,99,100,99/100,100
131,493,complex,7,100,7/100,97
131,493,none,10,100,10/100,97
131,493,trans,80,100,80/100,97
131,6,trans,94,100,94/100,94
131,669,trans,79,100,79/100,79
131,834,complex,1,100,1/100,86
131,834,none,8,100,8/100,86
131,834,trans,77,100,77/100,86
137,28,complex,35,100,35/100,71
137,28,none,16,100,16/100,71
137,472,complex,34,100,34/100,78
137,472,none,32,100,32/100,78
137,472,trans,2,100,2/100,78
139,108,trans,91,100,91/100,96
139,115,trans,90,100,90/100,100
139,253,trans,90,100,90/100,90
139,28,complex,55,100,55/100,99
139,36,none,3,100,3/100,96
139,36,trans,93,100,93/100,96
139,690,trans,100,100,100/100,100
152,49,complex,70,100,70/100,100
152,49,none,6,100,6/100,100
152,49,trans,21,100,21/100,100
159,195,complex,49,100,49/100,63
159,195,none,13,100,13/100,63
159,195,trans,1,100,1/100,63
159,339,complex,28,100,28/100,55
159,339,none,27,100,27/100,55
159,38,complex,40,100,40/100,57
159,38,none,15,100,15/100,57
159,909,complex,66,100,66/100,81
159,909,none,7,100,7/100,81
167,381,complex,74,100,74/100,92
167,381,none,13,100,13/100,92
167,381,trans,5,100,5/100,92
167,472,complex,96,100,96/100,99
167,472,none,2,100,2/100,99
175,472,complex,56,100,56/100,95
175,472,none,1,100,1/100,95
182,23,complex,2,100,2/100,83
182,23,none,31,100,31/100,83
182,23,trans,22,100,22/100,83
182,453,complex,6,100,6/100,99
182,453,none,54,100,54/100,99
182,453,trans,26,100,26/100,99
195,211,complex,50,100,50/100,61
195,211,none,10,100,10/100,61
195,300,complex,51,100,51/100,100
195,300,none,1,100,1/100,100
195,300,trans,48,100,48/100,100
195,38,complex,54,100,54/100,62
195,38,none,8,100,8/100,62
195,419,complex,54,100,54/100,66
195,419,none,9,100,9/100,66
195,419,trans,1,100,1/100,66
195,520,complex,57,100,57/100,63
195,520,none,5,100,5/100,63
195,520,trans,1,100,1/100,63
195,779,complex,6,100,6/100,100
195,779,trans,94,100,94/100,100
195,891,complex,33,100,33/100,59
195,891,none,9,100,9/100,59
195,891,trans,17,100,17/100,59
195,909,complex,80,100,80/100,92
195,909,none,3,100,3/100,92
198,283,complex,22,100,22/100,100
198,283,none,1,100,1/100,100
198,283,trans,11,100,11/100,100
207,461,complex,2,100,2/100,97
207,461,none,1,100,1/100,97
207,461,trans,90,100,90/100,97
207,804,complex,7,100,7/100,99
207,804,none,1,100,1/100,99
207,804,trans,89,100,89/100,99
211,195,trans,1,100,1/100,61
211,419,complex,36,100,36/100,56
211,419,none,20,100,20/100,56
211,520,complex,38,100,38/100,58
211,520,none,19,100,19/100,58
211,520,trans,1,100,1/100,58
211,590,complex,50,100,50/100,67
211,590,none,16,100,16/100,67
211,751,complex,29,100,29/100,61
211,751,none,32,100,32/100,61
227,283,complex,1,100,1/100,100
227,283,none,2,100,2/100,100
227,283,trans,11,100,11/100,100
23,182,trans,28,100,28/100,83
23,453,complex,1,100,1/100,86
23,453,none,41,100,41/100,86
23,453,trans,37,100,37/100,86
241,28,complex,91,100,91/100,96
241,28,none,3,100,3/100,96
247,28,complex,47,100,47/100,66
247,28,none,18,100,18/100,66
247,581,complex,39,100,39/100,82
247,581,none,40,100,40/100,82
247,581,trans,3,100,3/100,82
253,690,none,67,100,67/100,77
263,28,complex,38,100,38/100,63
263,28,none,8,100,8/100,63
263,736,complex,35,100,35/100,63
263,736,none,17,100,17/100,63
263,736,trans,2,100,2/100,63
267,6,none,90,100,90/100,96
267,6,trans,4,100,4/100,96
267,669,none,74,100,74/100,100
267,669,trans,19,100,19/100,100
269,472,complex,26,100,26/100,61
269,472,none,18,100,18/100,61
269,74,complex,80,100,80/100,97
269,74,none,7,100,7/100,97
275,28,complex,63,100,63/100,88
275,28,none,3,100,3/100,88
275,985,complex,17,100,17/100,54
275,985,none,33,100,33/100,54
28,122,trans,85,100,85/100,95
28,131,trans,1,100,1/100,82
28,137,trans,20,100,20/100,71
28,139,trans,44,100,44/100,99
28,241,trans,2,100,2/100,96
28,247,trans,1,100,1/100,66
28,263,trans,17,100,17/100,63
28,275,trans,22,100,22/100,88
28,38,complex,45,100,45/100,59
28,38,none,14,100,14/100,59
28,472,complex,35,100,35/100,86
28,472,none,36,100,36/100,86
28,472,trans,15,100,15/100,86
28,581,complex,63,100,63/100,77
28,581,none,11,100,11/100,77
28,581,trans,3,100,3/100,77
28,722,complex,60,100,60/100,79
28,722,none,2,100,2/100,79
28,722,trans,17,100,17/100,79
28,736,complex,40,100,40/100,90
28,736,none,6,100,6/100,90
28,736,trans,44,100,44/100,90
28,909,complex,27,100,27/100,93
28,909,none,61,100,61/100,93
28,909,trans,5,100,5/100,93
28,985,complex,92,100,92/100,94
28,985,trans,2,100,2/100,94
283,198,trans,66,100,66/100,100
283,227,trans,86,100,86/100,100
283,424,complex,4,100,4/100,96
283,424,none,2,100,2/100,96
283,424,trans,74,100,74/100,96
296,909,complex,52,100,52/100,60
296,909,none,8,100,8/100,60
339,38,complex,29,100,29/100,52
339,38,none,22,100,22/100,52
339,909,complex,77,100,77/100,85
339,909,none,7,100,7/100,85
38,159,trans,2,100,2/100,57
38,339,trans,1,100,1/100,52
38,520,complex,37,100,37/100,61
38,520,none,24,100,24/100,61
38,909,complex,80,100,80/100,85
38,909,none,5,100,5/100,85
381,472,complex,51,100,51/100,78
381,472,none,4,100,4/100,78
419,195,trans,2,100,2/100,66
419,520,complex,44,100,44/100,66
419,520,none,22,100,22/100,66
419,909,complex,46,100,46/100,51
419,909,none,4,100,4/100,51
424,283,trans,16,100,16/100,96
453,182,trans,13,100,13/100,99
453,23,trans,7,100,7/100,86
461,207,trans,4,100,4/100,97
472,137,trans,10,100,10/100,78
472,167,trans,1,100,1/100,99
472,175,trans,38,100,38/100,95
472,269,trans,17,100,17/100,61
472,381,trans,23,100,23/100,78
472,74,complex,43,100,43/100,76
472,74,none,17,100,17/100,76
472,74,trans,16,100,16/100,76
472,82,complex,9,100,9/100,98
472,82,trans,89,100,89/100,98
472,837,complex,64,100,64/100,97
472,837,none,1,100,1/100,97
472,837,trans,32,100,32/100,97
472,923,complex,53,100,53/100,98
472,923,none,9,100,9/100,98
472,923,trans,36,100,36/100,98
487,909,complex,50,100,50/100,59
487,909,none,9,100,9/100,59
49,152,trans,3,100,3/100,100
493,834,complex,8,100,8/100,100
493,834,none,76,100,76/100,100
493,834,trans,14,100,14/100,100
520,909,complex,48,100,48/100,55
520,909,none,6,100,6/100,55
569,138,trans,100,100,100/100,100
590,211,trans,1,100,1/100,67
590,909,complex,74,100,74/100,85
590,909,none,8,100,8/100,85
6,267,trans,2,100,2/100,96
6,669,none,73,100,73/100,75
6,669,trans,1,100,1/100,75
669,267,trans,7,100,7/100,100
669,6,trans,1,100,1/100,75
690,253,trans,10,100,10/100,77
722,736,complex,33,100,33/100,71
722,736,none,21,100,21/100,71
722,736,trans,6,100,6/100,71
736,263,trans,9,100,9/100,63
736,722,trans,11,100,11/100,71
74,269,trans,10,100,10/100,97
76,909,complex,3,100,3/100,53
76,909,none,6,100,6/100,53
784,108,trans,4,100,4/100,100
804,207,trans,2,100,2/100,99
834,493,trans,2,100,2/100,100
909,159,trans,8,100,8/100,81
909,195,trans,9,100,9/100,92
909,339,trans,1,100,1/100,85
909,419,trans,1,100,1/100,51
909,520,trans,1,100,1/100,55
909,590,trans,3,100,3/100,85
909,76,trans,44,100,44/100,53
985,275,trans,4,100,4/100,54
