host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
147,15,none,47,100,47/100,96
147,562,trans,100,100,100/100,100
15,147,trans,49,100,49/100,96
15,216,none,2,100,2/100,100
15,216,trans,98,100,98/100,100
15,22,complex,61,100,61/100,100
15,231,none,8,100,8/100,100
15,231,trans,92,100,92/100,100
15,349,complex,24,100,24/100,100
15,349,none,21,100,21/100,100
15,349,trans,55,100,55/100,100
15,397,none,2,100,2/100,100
15,397,trans,98,100,98/100,100
15,615,none,39,100,39/100,91
15,615,trans,52,100,52/100,91
15,888,none,35,100,35/100,83
15,888,trans,48,100,48/100,83
15,90,complex,2,100,2/100,100
15,90,none,2,100,2/100,100
15,90,trans,96,100,96/100,100
16,22,complex,5,100,5/100,100
16,22,none,95,100,95/100,100
16,23,complex,3,100,3/100,99
16,23,trans,96,100,96/100,99
16,572,complex,2,100,2/100,100
16,572,none,43,100,43/100,100
16,572,trans,55,100,55/100,100
16,621,complex,20,100,20/100,95
16,621,trans,75,100,75/100,95
16,660,none,1,100,1/100,91
16,660,trans,90,100,90/100,91
17,175,complex,5,100,5/100,100
17,175,none,8,100,8/100,100
17,175,trans,87,100,87/100,100
17,201,complex,20,100,20/100,100
17,41,none,9,100,9/100,99
17,41,trans,89,100,89/100,99
201,17,trans,80,100,80/100,100
201,345,none,18,100,18/100,98
201,345,trans,80,100,80/100,98
201,362,complex,36,100,36/100,100
201,362,none,1,100,1/100,100
201,362,trans,63,100,63/100,100
201,572,complex,28,100,28/100,100
201,572,none,9,100,9/100,100
216,397,none,89,100,89/100,89
216,90,none,90,100,90/100,90
22,147,trans,51,100,51/100,51
22,15,trans,39,100,39/100,100
22,223,complex,2,100,2/100,96
22,223,trans,94,100,94/100,96
22,509,none,1,100,1/100,92
22,509,trans,91,100,91/100,92
22,84,trans,100,100,100/100,100
23,621,complex,3,100,3/100,64
23,621,none,55,100,55/100,64
23,621,trans,5,100,5/100,64
25,434,complex,15,100,15/100,100
25,434,none,16,100,16/100,100
25,469,trans,100,100,100/100,100
397,90,none,90,100,90/100,90
41,17,trans,1,100,1/100,99
434,25,trans,69,100,69/100,100
434,90,complex,12,100,12/100,98
434,90,none,1,100,1/100,98
469,115,trans,100,100,100/100,100
499,822,none,1,100,1/100,100
499,822,trans,99,100,99/100,100
499,84,none,16,100,16/100,100
572,201,trans,63,100,63/100,100
572,332,trans,100,100,100/100,100
615,888,none,91,100,91/100,100
615,888,trans,9,100,9/100,100
621,23,trans,1,100,1/100,64
621,660,complex,2,100,2/100,78
621,660,none,68,100,68/100,78
621,660,trans,8,100,8/100,78
84,499,trans,84,100,84/100,100
90,293,trans,100,100,100/100,100
90,434,trans,85,100,85/100,98
