host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4
1,1000_to_1099,1049.5,5,5,1,3,0.15110600000000002,0.15110600000000002,0.266813,0.44508000000000003,0.2660286,0.2660286,0.15110600000000002,0.15110600000000002,0.266813,0.44508000000000003,0.2660286,0.2660286,1,0,0,0
106,1000_to_1099,1049.5,5,5,2,3,3.8607102000000006,3.326686,4.0364960000000005,8.180196,5.8752862,4.883355666666667,3.8607102000000006,3.326686,4.0364960000000005,8.180196,5.8752862,4.883355666666667,0.8,0.2,0,0
129,1000_to_1099,1049.5,5,5,1,3,0.8800813999999999,0.8800813999999999,0.711111,2.021613,1.4681562,1.4681562,0.8800813999999999,0.8800813999999999,0.711111,2.021613,1.4681562,1.4681562,1,0,0,0
307,1000_to_1099,1049.5,5,5,1,1,0.3781184000000001,0.3781184000000001,0.6119290000000001,0.784378,0.3966016,0.3966016,0.3781184000000001,0.3781184000000001,0.6119290000000001,0.784378,0.3966016,0.3966016,1,0,0,0
31,1000_to_1099,1049.5,5,5,1,4,2.1502676000000003,2.1502676000000003,1.9222860000000002,4.7452369999999995,3.5424686,3.5424686,2.1502676000000003,2.1502676000000003,1.9222860000000002,4.7452369999999995,3.5424686,3.5424686,1,0,0,0
437,1000_to_1099,1049.5,5,5,1,1,0.691623,0.691623,1.0059930000000001,1.483289,1.0009246,1.0009246,0.691623,0.691623,1.0059930000000001,1.483289,1.0009246,1.0009246,1,0,0,0
467,1000_to_1099,1049.5,5,5,1,1,0.3898702,0.3898702,0.714344,0.989933,0.5584112,0.5584112,0.3898702,0.3898702,0.714344,0.989933,0.5584112,0.5584112,1,0,0,0
523,1000_to_1099,1049.5,5,5,1,1,0.42927020000000005,0.42927020000000005,0.39650799999999997,0.855758,0.7168228,0.7168228,0.42927020000000005,0.42927020000000005,0.39650799999999997,0.855758,0.7168228,0.7168228,1,0,0,0
530,1000_to_1099,1049.5,5,5,3,4,5.481721,1.2972095,6.390183,10.435704000000001,7.8060646,2.594419,5.481721,1.2972095,6.390183,10.435704000000001,7.8060646,2.594419,0.4,0.4,0.2,0
585,1000_to_1099,1049.5,5,5,1,1,0.6075744,0.6075744,0.823324,1.382594,0.9775231999999999,0.9775231999999999,0.6075744,0.6075744,0.823324,1.382594,0.9775231999999999,0.9775231999999999,1,0,0,0
61,1000_to_1099,1049.5,5,5,1,1,0.1097482,0.1097482,0.15378,0.23545800000000003,0.14326,0.14326,0.1097482,0.1097482,0.15378,0.23545800000000003,0.14326,0.14326,1,0,0,0
654,1000_to_1099,1049.5,5,5,1,1,0.2277474,0.2277474,0.266414,0.46453,0.36999019999999994,0.36999019999999994,0.2277474,0.2277474,0.266414,0.46453,0.36999019999999994,0.36999019999999994,1,0,0,0
671,1000_to_1099,1049.5,5,5,1,1,0.37213219999999997,0.37213219999999997,0.447164,0.745687,0.556715,0.556715,0.37213219999999997,0.37213219999999997,0.447164,0.745687,0.556715,0.556715,1,0,0,0
680,1000_to_1099,1049.5,5,5,1,1,2.018972,2.018972,2.055607,4.5171,3.3100342,3.3100342,2.018972,2.018972,2.055607,4.5171,3.3100342,3.3100342,1,0,0,0
681,1000_to_1099,1049.5,5,5,2,2,3.05775,1.8982744999999999,4.527157,7.818758,4.4139914,3.0730313333333332,3.05775,1.8982744999999999,4.527157,7.818758,4.4139914,3.0730313333333332,0.8,0.2,0,0
91,1000_to_1099,1049.5,5,5,1,1,3.1518992,3.1518992,3.24281,6.6771139999999995,5.3757654,5.3757654,3.1518992,3.1518992,3.24281,6.6771139999999995,5.3757654,5.3757654,1,0,0,0
933,1000_to_1099,1049.5,5,5,1,1,1.4045387999999999,1.4045387999999999,2.229441,3.927647,2.6529546,2.6529546,1.4045387999999999,1.4045387999999999,2.229441,3.927647,2.6529546,2.6529546,1,0,0,0
1,10000_to_10099,10049.5,5,5,1,2,0.1899262,0.1899262,0.241515,0.466604,0.2715904,0.2715904,0.1899262,0.1899262,0.241515,0.466604,0.2715904,0.2715904,1,0,0,0
106,10000_to_10099,10049.5,5,5,2,3,4.9723033999999995,4.21604125,4.973697,9.493375,7.2408244,5.9415485,4.9723033999999995,4.21604125,4.973697,9.493375,7.2408244,5.9415485,0.8,0.2,0,0
129,10000_to_10099,10049.5,5,5,1,3,1.2671176,1.2671176,1.000002,2.959856,2.011469,2.011469,1.2671176,1.2671176,1.000002,2.959856,2.011469,2.011469,1,0,0,0
307,10000_to_10099,10049.5,5,5,1,1,0.3716754000000001,0.3716754000000001,0.60158,0.832665,0.4192498,0.4192498,0.3716754000000001,0.3716754000000001,0.60158,0.832665,0.4192498,0.4192498,1,0,0,0
31,10000_to_10099,10049.5,5,5,1,3,2.2725938,2.2725938,2.240044,4.777001,3.6985862000000003,3.6985862000000003,2.2725938,2.2725938,2.240044,4.777001,3.6985862000000003,3.6985862000000003,1,0,0,0
437,10000_to_10099,10049.5,5,5,1,1,0.6981968000000001,0.6981968000000001,0.9161790000000001,1.431279,0.9704588,0.9704588,0.6981968000000001,0.6981968000000001,0.9161790000000001,1.431279,0.9704588,0.9704588,1,0,0,0
467,10000_to_10099,10049.5,5,5,1,1,0.5369454,0.5369454,0.85872,1.214892,0.6499542,0.6499542,0.5369454,0.5369454,0.85872,1.214892,0.6499542,0.6499542,1,0,0,0
523,10000_to_10099,10049.5,5,5,1,1,0.45267280000000004,0.45267280000000004,0.438453,0.996653,0.801657,0.801657,0.45267280000000004,0.45267280000000004,0.438453,0.996653,0.801657,0.801657,1,0,0,0
530,10000_to_10099,10049.5,5,5,2,4,4.2233526,3.32294775,4.530963,8.552783999999999,6.5941654,5.7543351666666664,4.2233526,3.32294775,4.530963,8.552783999999999,6.5941654,5.7543351666666664,0.8,0.2,0,0
585,10000_to_10099,10049.5,5,5,1,1,0.7923126,0.7923126,0.9842449999999999,1.8100539999999998,1.2571088,1.2571088,0.7923126,0.7923126,0.9842449999999999,1.8100539999999998,1.2571088,1.2571088,1,0,0,0
61,10000_to_10099,10049.5,5,5,1,1,0.1116092,0.1116092,0.14913,0.20659100000000002,0.1299524,0.1299524,0.1116092,0.1116092,0.14913,0.20659100000000002,0.1299524,0.1299524,1,0,0,0
654,10000_to_10099,10049.5,5,5,1,1,0.2784566,0.2784566,0.303815,0.553566,0.43939279999999997,0.43939279999999997,0.2784566,0.2784566,0.303815,0.553566,0.43939279999999997,0.43939279999999997,1,0,0,0
671,10000_to_10099,10049.5,5,5,1,1,0.4015155999999999,0.4015155999999999,0.480853,0.876817,0.6020356,0.6020356,0.4015155999999999,0.4015155999999999,0.480853,0.876817,0.6020356,0.6020356,1,0,0,0
680,10000_to_10099,10049.5,5,5,1,3,2.5740032,2.5740032,2.730544,4.982818,3.7677182,3.7677182,2.5740032,2.5740032,2.730544,4.982818,3.7677182,3.7677182,1,0,0,0
681,10000_to_10099,10049.5,5,5,1,1,2.8037572,2.8037572,3.25985,6.2366209999999995,4.723636,4.723636,2.8037572,2.8037572,3.25985,6.2366209999999995,4.723636,4.723636,1,0,0,0
91,10000_to_10099,10049.5,5,5,1,1,2.8343002000000004,2.8343002000000004,2.900526,7.051620000000001,5.1735430000000004,5.1735430000000004,2.8343002000000004,2.8343002000000004,2.900526,7.051620000000001,5.1735430000000004,5.1735430000000004,1,0,0,0
933,10000_to_10099,10049.5,5,5,1,1,1.7612146,1.7612146,2.756351,4.824075000000001,3.1356588,3.1356588,1.7612146,1.7612146,2.756351,4.824075000000001,3.1356588,3.1356588,1,0,0,0
1,10200_to_10299,10249.5,5,5,1,5,0.1612648,0.1612648,0.238212,0.399056,0.26574780000000003,0.26574780000000003,0.1612648,0.1612648,0.238212,0.399056,0.26574780000000003,0.26574780000000003,1,0,0,0
106,10200_to_10299,10249.5,5,5,2,3,5.4963304,4.116903,6.84704,11.920615999999999,8.2028278,6.362084333333334,5.4963304,4.116903,6.84704,11.920615999999999,8.2028278,6.362084333333334,0.8,0.2,0,0
129,10200_to_10299,10249.5,5,5,1,3,1.1673032,1.1673032,0.899314,2.530488,1.9042885999999999,1.9042885999999999,1.1673032,1.1673032,0.899314,2.530488,1.9042885999999999,1.9042885999999999,1,0,0,0
307,10200_to_10299,10249.5,5,5,1,1,0.3801776,0.3801776,0.480491,0.72658,0.3730922,0.3730922,0.3801776,0.3801776,0.480491,0.72658,0.3730922,0.3730922,1,0,0,0
31,10200_to_10299,10249.5,5,5,1,3,2.2986652,2.2986652,2.336512,4.96296,3.812436,3.812436,2.2986652,2.2986652,2.336512,4.96296,3.812436,3.812436,1,0,0,0
437,10200_to_10299,10249.5,5,5,1,1,0.9103057999999999,0.9103057999999999,1.347963,1.902774,1.2547028,1.2547028,0.9103057999999999,0.9103057999999999,1.347963,1.902774,1.2547028,1.2547028,1,0,0,0
467,10200_to_10299,10249.5,5,5,1,1,0.48193739999999996,0.48193739999999996,0.7782789999999999,1.16715,0.6225558,0.6225558,0.48193739999999996,0.48193739999999996,0.7782789999999999,1.16715,0.6225558,0.6225558,1,0,0,0
523,10200_to_10299,10249.5,5,5,1,1,0.5026656,0.5026656,0.54148,1.050603,0.8463474,0.8463474,0.5026656,0.5026656,0.54148,1.050603,0.8463474,0.8463474,1,0,0,0
530,10200_to_10299,10249.5,5,5,2,4,5.435145800000001,3.942895,5.080089,10.316316,7.6409468,6.719588666666667,5.435145800000001,3.942895,5.080089,10.316316,7.6409468,6.719588666666667,0.8,0.2,0,0
585,10200_to_10299,10249.5,5,5,1,1,0.8668412,0.8668412,1.137155,1.646175,1.1214678,1.1214678,0.8668412,0.8668412,1.137155,1.646175,1.1214678,1.1214678,1,0,0,0
