661->231,50
767->45,50
325->16,50
16->595,50
325->525,50
59->34,50
505->526,49
325->661,43
222->59,39
16->373,33
325->767,30
661->767,23
222->761,23
222->325,23
222->735,20
325->373,17
325->761,16
325->735,13
222->505,12
325->222,11
325->505,11
325->512,9
767->661,9
222->512,7
505->512,7
761->325,6
761->512,6
512->505,5
505->735,4
512->761,2
325->59,2
735->222,2
373->16,2
59->222,2
761->735,2
761->222,2
512->59,1
59->325,1
735->505,1
222->525,1
505->761,1
735->325,1
59->761,1
761->59,1
512->735,1
59->505,1
761->505,1
59->512,1
526->505,1
