host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
102,50,complex,4,100,4/100,100
102,649,trans,100,100,100/100,100
109,427,trans,100,100,100/100,100
132,280,complex,3,100,3/100,100
132,280,none,97,100,97/100,100
132,424,trans,94,100,94/100,94
132,488,complex,20,100,20/100,100
132,488,none,2,100,2/100,100
132,488,trans,78,100,78/100,100
132,99,complex,1,100,1/100,100
132,99,trans,99,100,99/100,100
231,50,complex,1,100,1/100,100
231,50,none,2,100,2/100,100
258,771,complex,3,100,3/100,100
258,771,trans,97,100,97/100,100
258,84,complex,1,100,1/100,100
280,109,trans,100,100,100/100,100
280,363,none,29,100,29/100,52
280,363,trans,23,100,23/100,52
280,364,none,46,100,46/100,98
280,364,trans,52,100,52/100,98
280,425,none,29,100,29/100,52
280,425,trans,23,100,23/100,52
280,468,complex,17,100,17/100,100
280,468,none,2,100,2/100,100
280,468,trans,81,100,81/100,100
285,488,complex,13,100,13/100,100
285,488,none,6,100,6/100,100
343,488,complex,7,100,7/100,76
343,488,none,13,100,13/100,76
343,50,none,62,100,62/100,79
343,50,trans,17,100,17/100,79
343,52,complex,20,100,20/100,100
343,52,none,51,100,51/100,100
343,52,trans,10,100,10/100,100
343,996,none,63,100,63/100,79
343,996,trans,16,100,16/100,79
363,364,none,53,100,53/100,97
363,425,none,97,100,97/100,100
364,363,trans,44,100,44/100,97
364,425,none,53,100,53/100,100
364,425,trans,47,100,47/100,100
424,99,none,94,100,94/100,100
425,363,trans,3,100,3/100,100
468,84,complex,1,100,1/100,100
468,84,trans,99,100,99/100,100
488,285,trans,81,100,81/100,100
488,343,trans,56,100,56/100,76
488,50,complex,3,100,3/100,57
488,50,none,10,100,10/100,57
488,50,trans,44,100,44/100,57
488,52,complex,6,100,6/100,83
488,52,none,14,100,14/100,83
488,52,trans,63,100,63/100,83
488,996,complex,1,100,1/100,58
488,996,none,10,100,10/100,58
488,996,trans,47,100,47/100,58
50,102,trans,96,100,96/100,100
50,231,trans,97,100,97/100,100
50,52,none,60,100,60/100,79
50,909,complex,1,100,1/100,100
50,909,none,2,100,2/100,100
50,909,trans,97,100,97/100,100
50,996,complex,3,100,3/100,100
50,996,none,92,100,92/100,100
50,996,trans,2,100,2/100,100
52,343,trans,19,100,19/100,100
52,50,trans,19,100,19/100,79
52,871,complex,2,100,2/100,100
52,871,trans,98,100,98/100,100
52,996,complex,1,100,1/100,82
52,996,none,61,100,61/100,82
52,996,trans,20,100,20/100,82
84,258,trans,99,100,99/100,100
99,424,trans,6,100,6/100,100
996,50,trans,3,100,3/100,100
