host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
284,475,none,85,100,85/100,98
284,701,none,83,100,83/100,85
284,837,none,3,100,3/100,100
284,837,trans,97,100,97/100,100
284,993,none,59,100,59/100,59
475,284,trans,13,100,13/100,98
475,622,complex,14,100,14/100,100
475,622,trans,86,100,86/100,100
475,701,complex,3,100,3/100,98
475,701,none,94,100,94/100,98
475,993,complex,1,100,1/100,65
475,993,none,64,100,64/100,65
701,284,trans,2,100,2/100,85
701,475,trans,1,100,1/100,98
701,993,complex,16,100,16/100,100
701,993,none,50,100,50/100,100
701,993,trans,33,100,33/100,100
993,701,trans,1,100,1/100,100
