host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
150,258,complex,3,100,3/100,100
150,258,none,3,100,3/100,100
150,258,trans,91,100,91/100,100
150,368,complex,17,100,17/100,96
150,368,none,2,100,2/100,96
150,595,complex,48,100,48/100,100
150,595,trans,52,100,52/100,100
150,615,none,59,100,59/100,94
150,615,trans,35,100,35/100,94
162,241,none,50,100,50/100,67
162,241,trans,17,100,17/100,67
162,368,none,2,100,2/100,100
162,447,trans,100,100,100/100,100
162,60,none,74,100,74/100,99
162,60,trans,25,100,25/100,99
162,644,trans,100,100,100/100,100
195,368,none,76,100,76/100,76
195,481,complex,21,100,21/100,100
195,481,none,10,100,10/100,100
195,481,trans,65,100,65/100,100
195,5,none,75,100,75/100,75
195,547,complex,1,100,1/100,96
195,547,none,1,100,1/100,96
195,547,trans,94,100,94/100,96
195,64,trans,100,100,100/100,100
195,70,none,77,100,77/100,95
241,60,none,68,100,68/100,100
258,150,trans,3,100,3/100,100
298,5,none,1,100,1/100,77
298,957,none,77,100,77/100,100
303,70,none,2,100,2/100,100
32,651,none,96,100,96/100,99
32,651,trans,3,100,3/100,99
32,70,complex,2,100,2/100,97
32,70,none,30,100,30/100,97
32,704,trans,100,100,100/100,100
32,768,trans,100,100,100/100,100
32,922,complex,2,100,2/100,100
32,922,trans,98,100,98/100,100
368,150,trans,77,100,77/100,96
368,162,trans,98,100,98/100,100
368,241,trans,51,100,51/100,51
368,5,none,98,100,98/100,99
368,5,trans,1,100,1/100,99
368,60,trans,75,100,75/100,75
368,615,none,2,100,2/100,58
368,615,trans,56,100,56/100,58
368,654,trans,100,100,100/100,100
368,70,none,93,100,93/100,100
396,497,none,95,100,95/100,97
396,497,trans,2,100,2/100,97
396,70,none,4,100,4/100,100
396,79,none,95,100,95/100,100
396,79,trans,5,100,5/100,100
403,70,none,31,100,31/100,98
481,195,trans,4,100,4/100,100
481,748,complex,9,100,9/100,97
481,748,none,3,100,3/100,97
481,748,trans,85,100,85/100,97
497,70,none,4,100,4/100,98
497,79,none,91,100,91/100,91
5,155,trans,100,100,100/100,100
5,298,trans,76,100,76/100,77
5,70,complex,2,100,2/100,99
5,70,none,90,100,90/100,99
5,957,none,1,100,1/100,100
5,957,trans,99,100,99/100,100
547,486,trans,100,100,100/100,100
60,241,trans,32,100,32/100,100
60,628,trans,100,100,100/100,100
60,915,trans,100,100,100/100,100
651,70,none,29,100,29/100,94
70,195,trans,18,100,18/100,95
70,303,trans,98,100,98/100,100
70,32,trans,65,100,65/100,97
70,368,trans,7,100,7/100,100
70,396,trans,96,100,96/100,100
70,403,trans,67,100,67/100,98
70,497,trans,94,100,94/100,98
70,5,trans,7,100,7/100,99
70,651,trans,65,100,65/100,94
70,79,none,3,100,3/100,95
70,79,trans,92,100,92/100,95
70,869,complex,19,100,19/100,100
70,869,none,8,100,8/100,100
70,869,trans,73,100,73/100,100
70,967,none,13,100,13/100,99
70,967,trans,86,100,86/100,99
869,956,complex,6,100,6/100,100
869,956,none,5,100,5/100,100
869,956,trans,89,100,89/100,100
957,298,trans,23,100,23/100,100
