host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
106,77,none,2,50,2/50,50
107,413,trans,50,50,50/50,50
107,473,none,17,50,17/50,50
12,765,none,50,50,50/50,50
12,793,none,2,50,2/50,49
158,164,none,49,50,49/50,49
158,521,none,44,50,44/50,44
158,616,none,48,50,48/50,48
158,703,none,50,50,50/50,50
158,718,none,48,50,48/50,48
158,793,none,2,50,2/50,50
158,91,none,50,50,50/50,50
164,521,none,45,50,45/50,45
164,616,none,47,50,47/50,47
164,703,none,49,50,49/50,49
164,718,none,49,50,49/50,49
164,793,none,2,50,2/50,50
164,91,none,49,50,49/50,49
196,793,none,2,50,2/50,50
238,77,none,2,50,2/50,50
366,473,complex,14,50,14/50,35
366,473,none,16,50,16/50,35
366,574,complex,9,50,9/50,36
366,574,none,16,50,16/50,36
37,793,none,3,50,3/50,50
418,77,none,3,50,3/50,50
437,757,none,40,50,40/50,41
473,107,trans,33,50,33/50,50
473,366,trans,5,50,5/50,35
473,437,trans,50,50,50/50,50
473,574,complex,49,50,49/50,50
473,574,none,1,50,1/50,50
473,757,complex,1,50,1/50,50
473,757,trans,49,50,49/50,50
473,77,complex,12,50,12/50,33
473,77,none,19,50,19/50,33
473,77,trans,2,50,2/50,33
473,793,complex,9,50,9/50,29
473,793,none,20,50,20/50,29
521,616,none,42,50,42/50,42
521,703,none,44,50,44/50,44
521,718,none,46,50,46/50,50
521,793,none,2,50,2/50,46
521,91,none,44,50,44/50,44
574,366,trans,11,50,11/50,36
574,77,complex,9,50,9/50,46
574,77,none,23,50,23/50,46
574,77,trans,10,50,10/50,46
574,793,complex,7,50,7/50,44
574,793,none,34,50,34/50,44
574,793,trans,3,50,3/50,44
602,77,none,3,50,3/50,48
616,703,none,48,50,48/50,50
616,718,none,46,50,46/50,46
616,793,none,2,50,2/50,48
616,91,none,48,50,48/50,48
703,616,trans,2,50,2/50,50
703,718,none,48,50,48/50,48
703,793,none,2,50,2/50,50
703,91,none,50,50,50/50,50
718,521,trans,4,50,4/50,50
718,793,none,2,50,2/50,50
718,91,none,48,50,48/50,48
739,793,none,4,50,4/50,50
739,992,none,35,50,35/50,50
739,992,trans,15,50,15/50,50
757,437,trans,1,50,1/50,41
765,793,none,2,50,2/50,49
77,106,trans,48,50,48/50,50
77,238,trans,48,50,48/50,50
77,418,trans,47,50,47/50,50
77,574,trans,4,50,4/50,46
77,602,trans,45,50,45/50,48
77,793,complex,6,50,6/50,36
77,793,none,30,50,30/50,36
77,987,none,5,50,5/50,50
77,987,trans,45,50,45/50,50
793,12,trans,47,50,47/50,49
793,158,trans,48,50,48/50,50
793,164,trans,48,50,48/50,50
793,196,trans,48,50,48/50,50
793,37,trans,47,50,47/50,50
793,521,trans,44,50,44/50,46
793,616,trans,46,50,46/50,48
793,703,trans,48,50,48/50,50
793,718,trans,48,50,48/50,50
793,739,trans,46,50,46/50,50
793,765,trans,47,50,47/50,49
793,91,none,2,50,2/50,50
793,91,trans,48,50,48/50,50
793,992,none,3,50,3/50,35
793,992,trans,32,50,32/50,35
